NODE=[HOST_e8d809bd94] | JOB=a0L-scal-1e4-s0 4680941
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --alpha0 1e-4 --stepsize-groups scalar --seed 0 --save-directory cluster/Account1/metaopt/runs/a0L --run-name a0L-scal-1e4_s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 15.31 %, Test Accuracy: 17.97 %
Epoch 1, Train Accuracy: 21.98 %, Test Accuracy: 24.47 %
Epoch 2, Train Accuracy: 27.86 %, Test Accuracy: 30.56 %
Epoch 3, Train Accuracy: 32.56 %, Test Accuracy: 35.23 %
Epoch 4, Train Accuracy: 37.05 %, Test Accuracy: 40.02 %
Epoch 5, Train Accuracy: 41.58 %, Test Accuracy: 44.90 %
Epoch 6, Train Accuracy: 47.53 %, Test Accuracy: 52.16 %
Epoch 7, Train Accuracy: 54.14 %, Test Accuracy: 56.13 %
Epoch 8, Train Accuracy: 61.23 %, Test Accuracy: 65.47 %
Epoch 9, Train Accuracy: 66.55 %, Test Accuracy: 68.15 %
Epoch 10, Train Accuracy: 70.77 %, Test Accuracy: 69.79 %
Epoch 11, Train Accuracy: 73.61 %, Test Accuracy: 74.14 %
Epoch 12, Train Accuracy: 75.57 %, Test Accuracy: 76.54 %
Epoch 13, Train Accuracy: 77.41 %, Test Accuracy: 77.67 %
Epoch 14, Train Accuracy: 79.08 %, Test Accuracy: 79.39 %
Epoch 15, Train Accuracy: 80.12 %, Test Accuracy: 79.85 %
Epoch 16, Train Accuracy: 81.32 %, Test Accuracy: 80.49 %
Epoch 17, Train Accuracy: 82.12 %, Test Accuracy: 81.70 %
Epoch 18, Train Accuracy: 83.16 %, Test Accuracy: 82.60 %
Epoch 19, Train Accuracy: 83.72 %, Test Accuracy: 82.43 %
Epoch 20, Train Accuracy: 84.34 %, Test Accuracy: 82.70 %
Epoch 21, Train Accuracy: 84.90 %, Test Accuracy: 83.21 %
Epoch 22, Train Accuracy: 85.31 %, Test Accuracy: 83.82 %
Epoch 23, Train Accuracy: 85.54 %, Test Accuracy: 84.24 %
Epoch 24, Train Accuracy: 86.07 %, Test Accuracy: 83.91 %
Epoch 25, Train Accuracy: 86.38 %, Test Accuracy: 84.55 %
Epoch 26, Train Accuracy: 87.00 %, Test Accuracy: 85.02 %
Epoch 27, Train Accuracy: 87.08 %, Test Accuracy: 84.89 %
Epoch 28, Train Accuracy: 87.52 %, Test Accuracy: 84.89 %
Epoch 29, Train Accuracy: 87.74 %, Test Accuracy: 85.46 %
Epoch 30, Train Accuracy: 88.28 %, Test Accuracy: 85.34 %
Epoch 31, Train Accuracy: 88.55 %, Test Accuracy: 85.30 %
Epoch 32, Train Accuracy: 88.72 %, Test Accuracy: 85.66 %
Epoch 33, Train Accuracy: 88.79 %, Test Accuracy: 85.86 %
Epoch 34, Train Accuracy: 88.96 %, Test Accuracy: 86.00 %
Epoch 35, Train Accuracy: 89.31 %, Test Accuracy: 86.00 %
Epoch 36, Train Accuracy: 89.44 %, Test Accuracy: 85.78 %
Epoch 37, Train Accuracy: 89.53 %, Test Accuracy: 86.21 %
Epoch 38, Train Accuracy: 89.81 %, Test Accuracy: 86.27 %
Epoch 39, Train Accuracy: 89.99 %, Test Accuracy: 86.01 %
Epoch 40, Train Accuracy: 90.02 %, Test Accuracy: 86.41 %
Epoch 41, Train Accuracy: 90.15 %, Test Accuracy: 86.14 %
Epoch 42, Train Accuracy: 90.09 %, Test Accuracy: 86.07 %
Epoch 43, Train Accuracy: 90.53 %, Test Accuracy: 86.25 %
Epoch 44, Train Accuracy: 90.66 %, Test Accuracy: 86.69 %
Epoch 45, Train Accuracy: 90.83 %, Test Accuracy: 86.51 %
Epoch 46, Train Accuracy: 90.74 %, Test Accuracy: 86.48 %
Epoch 47, Train Accuracy: 90.85 %, Test Accuracy: 86.62 %
Epoch 48, Train Accuracy: 90.97 %, Test Accuracy: 86.58 %
Epoch 49, Train Accuracy: 91.17 %, Test Accuracy: 86.62 %
Epoch 50, Train Accuracy: 90.95 %, Test Accuracy: 86.70 %
Epoch 51, Train Accuracy: 91.35 %, Test Accuracy: 86.85 %
Epoch 52, Train Accuracy: 91.41 %, Test Accuracy: 87.31 %
Epoch 53, Train Accuracy: 91.81 %, Test Accuracy: 86.65 %
Epoch 54, Train Accuracy: 91.60 %, Test Accuracy: 87.11 %
Epoch 55, Train Accuracy: 91.86 %, Test Accuracy: 87.00 %
Epoch 56, Train Accuracy: 91.84 %, Test Accuracy: 87.11 %
Epoch 57, Train Accuracy: 92.08 %, Test Accuracy: 86.77 %
Epoch 58, Train Accuracy: 91.96 %, Test Accuracy: 87.22 %
Epoch 59, Train Accuracy: 92.04 %, Test Accuracy: 87.24 %
Epoch 60, Train Accuracy: 92.12 %, Test Accuracy: 87.25 %
Epoch 61, Train Accuracy: 92.18 %, Test Accuracy: 86.92 %
Epoch 62, Train Accuracy: 92.28 %, Test Accuracy: 87.16 %
Epoch 63, Train Accuracy: 92.27 %, Test Accuracy: 87.25 %
Epoch 64, Train Accuracy: 92.40 %, Test Accuracy: 87.45 %
Epoch 65, Train Accuracy: 92.36 %, Test Accuracy: 87.33 %
Epoch 66, Train Accuracy: 92.70 %, Test Accuracy: 87.35 %
Epoch 67, Train Accuracy: 92.79 %, Test Accuracy: 87.36 %
Epoch 68, Train Accuracy: 92.75 %, Test Accuracy: 87.41 %
Epoch 69, Train Accuracy: 92.69 %, Test Accuracy: 87.18 %
Epoch 70, Train Accuracy: 92.86 %, Test Accuracy: 87.77 %
Epoch 71, Train Accuracy: 93.06 %, Test Accuracy: 87.47 %
Epoch 72, Train Accuracy: 92.91 %, Test Accuracy: 87.53 %
Epoch 73, Train Accuracy: 92.95 %, Test Accuracy: 87.36 %
Epoch 74, Train Accuracy: 93.14 %, Test Accuracy: 87.70 %
Epoch 75, Train Accuracy: 93.24 %, Test Accuracy: 87.46 %
Epoch 76, Train Accuracy: 93.04 %, Test Accuracy: 87.48 %
Epoch 77, Train Accuracy: 93.06 %, Test Accuracy: 87.55 %
Epoch 78, Train Accuracy: 93.22 %, Test Accuracy: 87.40 %
Epoch 79, Train Accuracy: 93.30 %, Test Accuracy: 87.71 %
Epoch 80, Train Accuracy: 93.37 %, Test Accuracy: 87.47 %
Epoch 81, Train Accuracy: 93.40 %, Test Accuracy: 87.90 %
Epoch 82, Train Accuracy: 93.46 %, Test Accuracy: 87.66 %
Epoch 83, Train Accuracy: 93.28 %, Test Accuracy: 87.83 %
Epoch 84, Train Accuracy: 93.60 %, Test Accuracy: 87.81 %
Epoch 85, Train Accuracy: 93.58 %, Test Accuracy: 87.77 %
Epoch 86, Train Accuracy: 93.60 %, Test Accuracy: 87.59 %
Epoch 87, Train Accuracy: 93.58 %, Test Accuracy: 87.36 %
Epoch 88, Train Accuracy: 93.62 %, Test Accuracy: 87.73 %
Epoch 89, Train Accuracy: 93.59 %, Test Accuracy: 87.61 %
Epoch 90, Train Accuracy: 93.79 %, Test Accuracy: 87.88 %
Epoch 91, Train Accuracy: 93.65 %, Test Accuracy: 87.82 %
Epoch 92, Train Accuracy: 93.53 %, Test Accuracy: 87.85 %
Epoch 93, Train Accuracy: 93.87 %, Test Accuracy: 87.96 %
Epoch 94, Train Accuracy: 93.83 %, Test Accuracy: 87.56 %
Epoch 95, Train Accuracy: 93.81 %, Test Accuracy: 87.91 %
Epoch 96, Train Accuracy: 93.89 %, Test Accuracy: 87.52 %
Epoch 97, Train Accuracy: 94.10 %, Test Accuracy: 87.72 %
Epoch 98, Train Accuracy: 93.97 %, Test Accuracy: 87.88 %
Epoch 99, Train Accuracy: 93.77 %, Test Accuracy: 87.69 %
42  minutes
RUN_DONE
