NODE=[HOST_bcfd0fc19c] | JOB=hs-l-lam01-s0 4680586
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --alpha0 1e-6 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --stepsize-groups layerwise --seed 0 --save-directory cluster/Account1/metaopt/runs/hier --run-name hs-l-lam01_s0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 12.80 %, Test Accuracy: 12.87 %
Epoch 1, Train Accuracy: 12.75 %, Test Accuracy: 12.90 %
Epoch 2, Train Accuracy: 13.00 %, Test Accuracy: 13.16 %
Epoch 3, Train Accuracy: 13.40 %, Test Accuracy: 13.36 %
Epoch 4, Train Accuracy: 13.53 %, Test Accuracy: 13.51 %
Epoch 5, Train Accuracy: 14.04 %, Test Accuracy: 14.06 %
Epoch 6, Train Accuracy: 14.86 %, Test Accuracy: 14.60 %
Epoch 7, Train Accuracy: 16.31 %, Test Accuracy: 15.74 %
Epoch 8, Train Accuracy: 18.00 %, Test Accuracy: 17.79 %
Epoch 9, Train Accuracy: 19.57 %, Test Accuracy: 19.71 %
Epoch 10, Train Accuracy: 21.91 %, Test Accuracy: 23.16 %
Epoch 11, Train Accuracy: 24.68 %, Test Accuracy: 25.53 %
Epoch 12, Train Accuracy: 27.55 %, Test Accuracy: 28.48 %
Epoch 13, Train Accuracy: 30.13 %, Test Accuracy: 32.46 %
Epoch 14, Train Accuracy: 33.09 %, Test Accuracy: 35.37 %
Epoch 15, Train Accuracy: 35.66 %, Test Accuracy: 37.93 %
Epoch 16, Train Accuracy: 38.73 %, Test Accuracy: 40.93 %
Epoch 17, Train Accuracy: 42.04 %, Test Accuracy: 44.93 %
