NODE=[HOST_e223b82d71] | JOB=crn1-k50n-s16 4921237 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet18_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --stepsize-groups tn:sets:1-50/51-62 --seed 16 --save-directory cluster/Account1/metaopt/hmo-crn1/runs/crn1 --run-name crn1-k50n-s16
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=0 PROBE_DIR=none EB_RHO=na EB_LOG=0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 0.94 %, Test Accuracy: 0.73 %
Epoch 1, Train Accuracy: 0.93 %, Test Accuracy: 0.70 %
Epoch 2, Train Accuracy: 0.96 %, Test Accuracy: 0.72 %
Epoch 3, Train Accuracy: 0.91 %, Test Accuracy: 0.70 %
Epoch 4, Train Accuracy: 0.91 %, Test Accuracy: 0.69 %
Epoch 5, Train Accuracy: 0.90 %, Test Accuracy: 0.70 %
Epoch 6, Train Accuracy: 1.01 %, Test Accuracy: 0.87 %
Epoch 7, Train Accuracy: 1.21 %, Test Accuracy: 1.28 %
Epoch 8, Train Accuracy: 1.79 %, Test Accuracy: 2.10 %
Epoch 9, Train Accuracy: 2.33 %, Test Accuracy: 2.82 %
Epoch 10, Train Accuracy: 3.53 %, Test Accuracy: 4.31 %
Epoch 11, Train Accuracy: 4.87 %, Test Accuracy: 5.29 %
Epoch 12, Train Accuracy: 5.73 %, Test Accuracy: 6.27 %
Epoch 13, Train Accuracy: 6.26 %, Test Accuracy: 6.67 %
Epoch 14, Train Accuracy: 6.59 %, Test Accuracy: 6.96 %
Epoch 15, Train Accuracy: 6.83 %, Test Accuracy: 6.95 %
Epoch 16, Train Accuracy: 6.97 %, Test Accuracy: 7.04 %
Epoch 17, Train Accuracy: 6.99 %, Test Accuracy: 7.14 %
Epoch 18, Train Accuracy: 6.97 %, Test Accuracy: 7.22 %
Epoch 19, Train Accuracy: 7.10 %, Test Accuracy: 7.30 %
Epoch 20, Train Accuracy: 6.99 %, Test Accuracy: 7.26 %
Epoch 21, Train Accuracy: 6.95 %, Test Accuracy: 7.36 %
Epoch 22, Train Accuracy: 7.09 %, Test Accuracy: 7.28 %
Epoch 23, Train Accuracy: 6.96 %, Test Accuracy: 7.06 %
Epoch 24, Train Accuracy: 6.92 %, Test Accuracy: 7.29 %
Epoch 25, Train Accuracy: 6.98 %, Test Accuracy: 7.23 %
Epoch 26, Train Accuracy: 6.93 %, Test Accuracy: 7.22 %
Epoch 27, Train Accuracy: 7.04 %, Test Accuracy: 7.23 %
Epoch 28, Train Accuracy: 7.08 %, Test Accuracy: 7.28 %
Epoch 29, Train Accuracy: 7.05 %, Test Accuracy: 7.26 %
Epoch 30, Train Accuracy: 6.98 %, Test Accuracy: 7.26 %
Epoch 31, Train Accuracy: 6.76 %, Test Accuracy: 7.20 %
Epoch 32, Train Accuracy: 7.08 %, Test Accuracy: 7.40 %
Epoch 33, Train Accuracy: 7.02 %, Test Accuracy: 7.26 %
Epoch 34, Train Accuracy: 7.01 %, Test Accuracy: 7.28 %
Epoch 35, Train Accuracy: 6.98 %, Test Accuracy: 7.29 %
Epoch 36, Train Accuracy: 7.18 %, Test Accuracy: 7.28 %
Epoch 37, Train Accuracy: 7.11 %, Test Accuracy: 7.24 %
Epoch 38, Train Accuracy: 6.90 %, Test Accuracy: 7.27 %
Epoch 39, Train Accuracy: 7.04 %, Test Accuracy: 7.11 %
Epoch 40, Train Accuracy: 7.00 %, Test Accuracy: 7.09 %
Epoch 41, Train Accuracy: 7.06 %, Test Accuracy: 7.24 %
Epoch 42, Train Accuracy: 7.12 %, Test Accuracy: 7.20 %
Epoch 43, Train Accuracy: 6.97 %, Test Accuracy: 7.29 %
Epoch 44, Train Accuracy: 6.94 %, Test Accuracy: 7.24 %
Epoch 45, Train Accuracy: 7.02 %, Test Accuracy: 7.33 %
Epoch 46, Train Accuracy: 6.97 %, Test Accuracy: 7.30 %
Epoch 47, Train Accuracy: 6.93 %, Test Accuracy: 7.12 %
Epoch 48, Train Accuracy: 7.06 %, Test Accuracy: 7.27 %
Epoch 49, Train Accuracy: 7.06 %, Test Accuracy: 7.25 %
Epoch 50, Train Accuracy: 7.05 %, Test Accuracy: 7.24 %
Epoch 51, Train Accuracy: 7.10 %, Test Accuracy: 7.23 %
