NODE=[HOST_bcfd0fc19c] | JOB=bl-sgd-003-s0 4687280
ARGS: --optimizer SGD --alpha0 0.03 --seed 0 --num-epochs 100 --NN-name ResNet18 --dataset CIFAR10 --batch-size 100 --max-time 999:00:00 --gamma 1 --save-directory cluster/Account1/metaopt/runs/bl --run-name bl-sgd-003-s0
ENV: AUGMENT=1 BETA_CLIP=none HIER=none LAM=na ETA_RATIO=na COS_TOTAL=50000 COS_WARMUP=2500
NVIDIA L4, 23034 MiB
Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 40.69 %, Test Accuracy: 49.36 %
Epoch 1, Train Accuracy: 62.51 %, Test Accuracy: 64.14 %
Epoch 2, Train Accuracy: 71.90 %, Test Accuracy: 71.37 %
Epoch 3, Train Accuracy: 76.31 %, Test Accuracy: 70.22 %
Epoch 4, Train Accuracy: 79.22 %, Test Accuracy: 77.43 %
Epoch 5, Train Accuracy: 81.56 %, Test Accuracy: 80.62 %
Epoch 6, Train Accuracy: 83.73 %, Test Accuracy: 82.59 %
Epoch 7, Train Accuracy: 85.46 %, Test Accuracy: 84.23 %
Epoch 8, Train Accuracy: 86.73 %, Test Accuracy: 79.79 %
Epoch 9, Train Accuracy: 87.42 %, Test Accuracy: 85.09 %
Epoch 10, Train Accuracy: 88.25 %, Test Accuracy: 85.10 %
Epoch 11, Train Accuracy: 88.67 %, Test Accuracy: 86.93 %
Epoch 12, Train Accuracy: 89.63 %, Test Accuracy: 86.05 %
Epoch 13, Train Accuracy: 90.18 %, Test Accuracy: 87.19 %
Epoch 14, Train Accuracy: 90.12 %, Test Accuracy: 85.23 %
Epoch 15, Train Accuracy: 90.78 %, Test Accuracy: 87.91 %
Epoch 16, Train Accuracy: 91.09 %, Test Accuracy: 87.78 %
Epoch 17, Train Accuracy: 91.47 %, Test Accuracy: 88.29 %
Epoch 18, Train Accuracy: 91.67 %, Test Accuracy: 87.88 %
Epoch 19, Train Accuracy: 91.86 %, Test Accuracy: 87.83 %
Epoch 20, Train Accuracy: 92.03 %, Test Accuracy: 87.83 %
Epoch 21, Train Accuracy: 92.29 %, Test Accuracy: 88.49 %
Epoch 22, Train Accuracy: 92.64 %, Test Accuracy: 87.29 %
Epoch 23, Train Accuracy: 92.69 %, Test Accuracy: 86.96 %
Epoch 24, Train Accuracy: 92.84 %, Test Accuracy: 89.10 %
Epoch 25, Train Accuracy: 93.07 %, Test Accuracy: 88.19 %
Epoch 26, Train Accuracy: 93.14 %, Test Accuracy: 86.29 %
Epoch 27, Train Accuracy: 93.29 %, Test Accuracy: 89.00 %
Epoch 28, Train Accuracy: 93.66 %, Test Accuracy: 88.71 %
Epoch 29, Train Accuracy: 93.41 %, Test Accuracy: 88.90 %
Epoch 30, Train Accuracy: 93.87 %, Test Accuracy: 87.59 %
Epoch 31, Train Accuracy: 93.89 %, Test Accuracy: 89.81 %
Epoch 32, Train Accuracy: 94.19 %, Test Accuracy: 89.39 %
Epoch 33, Train Accuracy: 94.34 %, Test Accuracy: 89.81 %
Epoch 34, Train Accuracy: 94.34 %, Test Accuracy: 89.23 %
Epoch 35, Train Accuracy: 94.35 %, Test Accuracy: 88.13 %
Epoch 36, Train Accuracy: 94.37 %, Test Accuracy: 90.10 %
Epoch 37, Train Accuracy: 94.68 %, Test Accuracy: 89.51 %
Epoch 38, Train Accuracy: 94.95 %, Test Accuracy: 88.80 %
Epoch 39, Train Accuracy: 95.06 %, Test Accuracy: 90.39 %
Epoch 40, Train Accuracy: 95.10 %, Test Accuracy: 89.12 %
Epoch 41, Train Accuracy: 95.47 %, Test Accuracy: 89.61 %
Epoch 42, Train Accuracy: 95.46 %, Test Accuracy: 89.07 %
Epoch 43, Train Accuracy: 95.66 %, Test Accuracy: 89.88 %
Epoch 44, Train Accuracy: 95.77 %, Test Accuracy: 89.68 %
Epoch 45, Train Accuracy: 96.14 %, Test Accuracy: 90.43 %
Epoch 46, Train Accuracy: 96.01 %, Test Accuracy: 89.83 %
Epoch 47, Train Accuracy: 96.04 %, Test Accuracy: 90.41 %
Epoch 48, Train Accuracy: 96.37 %, Test Accuracy: 89.43 %
Epoch 49, Train Accuracy: 96.72 %, Test Accuracy: 90.77 %
Epoch 50, Train Accuracy: 96.50 %, Test Accuracy: 90.29 %
Epoch 51, Train Accuracy: 96.68 %, Test Accuracy: 91.20 %
Epoch 52, Train Accuracy: 96.76 %, Test Accuracy: 91.58 %
Epoch 53, Train Accuracy: 97.20 %, Test Accuracy: 91.71 %
Epoch 54, Train Accuracy: 97.29 %, Test Accuracy: 90.09 %
Epoch 55, Train Accuracy: 97.30 %, Test Accuracy: 92.19 %
Epoch 56, Train Accuracy: 97.60 %, Test Accuracy: 92.06 %
Epoch 57, Train Accuracy: 97.73 %, Test Accuracy: 91.67 %
Epoch 58, Train Accuracy: 97.85 %, Test Accuracy: 90.25 %
Epoch 59, Train Accuracy: 97.75 %, Test Accuracy: 91.61 %
Epoch 60, Train Accuracy: 98.19 %, Test Accuracy: 92.68 %
Epoch 61, Train Accuracy: 98.20 %, Test Accuracy: 91.97 %
Epoch 62, Train Accuracy: 98.41 %, Test Accuracy: 91.58 %
Epoch 63, Train Accuracy: 98.47 %, Test Accuracy: 92.40 %
Epoch 64, Train Accuracy: 98.59 %, Test Accuracy: 92.49 %
Epoch 65, Train Accuracy: 98.78 %, Test Accuracy: 92.39 %
Epoch 66, Train Accuracy: 98.93 %, Test Accuracy: 92.80 %
Epoch 67, Train Accuracy: 99.03 %, Test Accuracy: 93.15 %
Epoch 68, Train Accuracy: 99.22 %, Test Accuracy: 93.30 %
Epoch 69, Train Accuracy: 99.26 %, Test Accuracy: 92.89 %
Epoch 70, Train Accuracy: 99.27 %, Test Accuracy: 93.56 %
Epoch 71, Train Accuracy: 99.61 %, Test Accuracy: 93.84 %
Epoch 72, Train Accuracy: 99.64 %, Test Accuracy: 93.77 %
Epoch 73, Train Accuracy: 99.62 %, Test Accuracy: 93.75 %
Epoch 74, Train Accuracy: 99.72 %, Test Accuracy: 93.51 %
Epoch 75, Train Accuracy: 99.75 %, Test Accuracy: 93.75 %
Epoch 76, Train Accuracy: 99.85 %, Test Accuracy: 94.24 %
Epoch 77, Train Accuracy: 99.89 %, Test Accuracy: 94.22 %
Epoch 78, Train Accuracy: 99.88 %, Test Accuracy: 94.07 %
Epoch 79, Train Accuracy: 99.91 %, Test Accuracy: 94.35 %
Epoch 80, Train Accuracy: 99.94 %, Test Accuracy: 94.38 %
Epoch 81, Train Accuracy: 99.93 %, Test Accuracy: 94.59 %
