NODE=[HOST_f0845cc956] | JOB=cpk3-k46-s6 4915306 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet18_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 772 --stepsize-groups [46,16] --seed 6 --save-directory cluster/Account2/metaopt/runs/cpk3 --run-name cpk3-k46-s6
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=0 PROBE_DIR=none EB_RHO=na EB_LOG=0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 0.99 %, Test Accuracy: 0.95 %
Epoch 1, Train Accuracy: 0.99 %, Test Accuracy: 1.02 %
Epoch 2, Train Accuracy: 0.96 %, Test Accuracy: 1.01 %
Epoch 3, Train Accuracy: 0.83 %, Test Accuracy: 1.07 %
Epoch 4, Train Accuracy: 0.96 %, Test Accuracy: 0.99 %
Epoch 5, Train Accuracy: 0.96 %, Test Accuracy: 1.03 %
Epoch 6, Train Accuracy: 1.06 %, Test Accuracy: 1.14 %
Epoch 7, Train Accuracy: 1.11 %, Test Accuracy: 1.29 %
Epoch 8, Train Accuracy: 1.92 %, Test Accuracy: 2.47 %
Epoch 9, Train Accuracy: 2.72 %, Test Accuracy: 3.24 %
Epoch 10, Train Accuracy: 3.43 %, Test Accuracy: 4.34 %
Epoch 11, Train Accuracy: 4.55 %, Test Accuracy: 5.71 %
Epoch 12, Train Accuracy: 6.04 %, Test Accuracy: 6.93 %
Epoch 13, Train Accuracy: 7.51 %, Test Accuracy: 9.00 %
Epoch 14, Train Accuracy: 9.82 %, Test Accuracy: 10.77 %
Epoch 15, Train Accuracy: 11.48 %, Test Accuracy: 12.66 %
Epoch 16, Train Accuracy: 13.42 %, Test Accuracy: 14.05 %
Epoch 17, Train Accuracy: 15.03 %, Test Accuracy: 16.23 %
Epoch 18, Train Accuracy: 16.49 %, Test Accuracy: 17.43 %
Epoch 19, Train Accuracy: 18.83 %, Test Accuracy: 19.23 %
Epoch 20, Train Accuracy: 20.30 %, Test Accuracy: 21.02 %
Epoch 21, Train Accuracy: 21.84 %, Test Accuracy: 22.54 %
Epoch 22, Train Accuracy: 23.41 %, Test Accuracy: 24.82 %
Epoch 23, Train Accuracy: 24.86 %, Test Accuracy: 24.99 %
Epoch 24, Train Accuracy: 26.27 %, Test Accuracy: 26.42 %
Epoch 25, Train Accuracy: 27.11 %, Test Accuracy: 27.02 %
Epoch 26, Train Accuracy: 28.44 %, Test Accuracy: 28.89 %
Epoch 27, Train Accuracy: 29.69 %, Test Accuracy: 28.53 %
Epoch 28, Train Accuracy: 30.64 %, Test Accuracy: 29.98 %
Epoch 29, Train Accuracy: 31.85 %, Test Accuracy: 32.23 %
Epoch 30, Train Accuracy: 33.14 %, Test Accuracy: 32.95 %
Epoch 31, Train Accuracy: 34.26 %, Test Accuracy: 33.67 %
Epoch 32, Train Accuracy: 35.39 %, Test Accuracy: 34.58 %
Epoch 33, Train Accuracy: 36.56 %, Test Accuracy: 36.00 %
Epoch 34, Train Accuracy: 37.23 %, Test Accuracy: 36.50 %
Epoch 35, Train Accuracy: 38.83 %, Test Accuracy: 38.48 %
Epoch 36, Train Accuracy: 39.81 %, Test Accuracy: 38.81 %
Epoch 37, Train Accuracy: 41.05 %, Test Accuracy: 39.51 %
Epoch 38, Train Accuracy: 42.04 %, Test Accuracy: 40.90 %
Epoch 39, Train Accuracy: 43.22 %, Test Accuracy: 42.83 %
Epoch 40, Train Accuracy: 44.54 %, Test Accuracy: 42.40 %
Epoch 41, Train Accuracy: 45.58 %, Test Accuracy: 44.04 %
Epoch 42, Train Accuracy: 46.82 %, Test Accuracy: 44.15 %
Epoch 43, Train Accuracy: 47.45 %, Test Accuracy: 44.66 %
Epoch 44, Train Accuracy: 48.33 %, Test Accuracy: 45.92 %
Epoch 45, Train Accuracy: 49.55 %, Test Accuracy: 46.65 %
Epoch 46, Train Accuracy: 50.21 %, Test Accuracy: 46.66 %
Epoch 47, Train Accuracy: 50.77 %, Test Accuracy: 47.24 %
Epoch 48, Train Accuracy: 51.39 %, Test Accuracy: 47.24 %
Epoch 49, Train Accuracy: 51.60 %, Test Accuracy: 47.36 %
Epoch 50, Train Accuracy: 51.95 %, Test Accuracy: 47.60 %
Epoch 51, Train Accuracy: 52.30 %, Test Accuracy: 47.78 %
Epoch 52, Train Accuracy: 52.43 %, Test Accuracy: 47.57 %
Epoch 53, Train Accuracy: 52.77 %, Test Accuracy: 48.01 %
Epoch 54, Train Accuracy: 52.78 %, Test Accuracy: 47.75 %
Epoch 55, Train Accuracy: 52.99 %, Test Accuracy: 47.98 %
Epoch 56, Train Accuracy: 52.79 %, Test Accuracy: 48.15 %
Epoch 57, Train Accuracy: 53.06 %, Test Accuracy: 47.98 %
Epoch 58, Train Accuracy: 53.18 %, Test Accuracy: 47.85 %
Epoch 59, Train Accuracy: 53.04 %, Test Accuracy: 47.94 %
Epoch 60, Train Accuracy: 53.13 %, Test Accuracy: 48.05 %
Epoch 61, Train Accuracy: 53.07 %, Test Accuracy: 47.96 %
Epoch 62, Train Accuracy: 53.18 %, Test Accuracy: 48.00 %
Epoch 63, Train Accuracy: 53.10 %, Test Accuracy: 47.97 %
Epoch 64, Train Accuracy: 53.20 %, Test Accuracy: 48.12 %
Epoch 65, Train Accuracy: 53.15 %, Test Accuracy: 48.04 %
Epoch 66, Train Accuracy: 53.13 %, Test Accuracy: 47.98 %
Epoch 67, Train Accuracy: 53.04 %, Test Accuracy: 47.87 %
Epoch 68, Train Accuracy: 53.22 %, Test Accuracy: 47.99 %
Epoch 69, Train Accuracy: 53.21 %, Test Accuracy: 47.77 %
Epoch 70, Train Accuracy: 52.95 %, Test Accuracy: 47.88 %
Epoch 71, Train Accuracy: 52.92 %, Test Accuracy: 48.05 %
Epoch 72, Train Accuracy: 53.09 %, Test Accuracy: 48.02 %
Epoch 73, Train Accuracy: 53.24 %, Test Accuracy: 47.92 %
Epoch 74, Train Accuracy: 53.21 %, Test Accuracy: 48.07 %
Epoch 75, Train Accuracy: 53.16 %, Test Accuracy: 48.04 %
Epoch 76, Train Accuracy: 53.18 %, Test Accuracy: 47.98 %
Epoch 77, Train Accuracy: 53.21 %, Test Accuracy: 48.25 %
Epoch 78, Train Accuracy: 53.11 %, Test Accuracy: 48.12 %
Epoch 79, Train Accuracy: 53.05 %, Test Accuracy: 48.04 %
Epoch 80, Train Accuracy: 53.22 %, Test Accuracy: 48.24 %
Epoch 81, Train Accuracy: 52.88 %, Test Accuracy: 48.21 %
Epoch 82, Train Accuracy: 53.07 %, Test Accuracy: 48.07 %
Epoch 83, Train Accuracy: 53.20 %, Test Accuracy: 48.15 %
Epoch 84, Train Accuracy: 53.13 %, Test Accuracy: 48.10 %
Epoch 85, Train Accuracy: 53.19 %, Test Accuracy: 47.88 %
Epoch 86, Train Accuracy: 53.14 %, Test Accuracy: 47.82 %
Epoch 87, Train Accuracy: 53.06 %, Test Accuracy: 48.06 %
Epoch 88, Train Accuracy: 53.02 %, Test Accuracy: 48.11 %
Epoch 89, Train Accuracy: 53.09 %, Test Accuracy: 48.05 %
Epoch 90, Train Accuracy: 53.11 %, Test Accuracy: 47.90 %
Epoch 91, Train Accuracy: 53.23 %, Test Accuracy: 47.99 %
Epoch 92, Train Accuracy: 53.26 %, Test Accuracy: 47.99 %
Epoch 93, Train Accuracy: 53.21 %, Test Accuracy: 48.11 %
Epoch 94, Train Accuracy: 53.13 %, Test Accuracy: 48.04 %
Epoch 95, Train Accuracy: 53.28 %, Test Accuracy: 47.99 %
Epoch 96, Train Accuracy: 53.08 %, Test Accuracy: 48.14 %
Epoch 97, Train Accuracy: 53.09 %, Test Accuracy: 47.87 %
Epoch 98, Train Accuracy: 53.11 %, Test Accuracy: 47.91 %
Epoch 99, Train Accuracy: 53.17 %, Test Accuracy: 47.95 %
Epoch 100, Train Accuracy: 53.26 %, Test Accuracy: 48.26 %
Epoch 101, Train Accuracy: 53.32 %, Test Accuracy: 48.25 %
Epoch 102, Train Accuracy: 53.21 %, Test Accuracy: 48.20 %
Epoch 103, Train Accuracy: 53.24 %, Test Accuracy: 48.10 %
Epoch 104, Train Accuracy: 53.08 %, Test Accuracy: 48.16 %
Epoch 105, Train Accuracy: 53.12 %, Test Accuracy: 48.13 %
Epoch 106, Train Accuracy: 53.18 %, Test Accuracy: 47.98 %
Epoch 107, Train Accuracy: 53.18 %, Test Accuracy: 48.04 %
Epoch 108, Train Accuracy: 53.04 %, Test Accuracy: 47.95 %
Epoch 109, Train Accuracy: 53.28 %, Test Accuracy: 48.10 %
Epoch 110, Train Accuracy: 53.16 %, Test Accuracy: 48.28 %
Epoch 111, Train Accuracy: 53.23 %, Test Accuracy: 48.13 %
Epoch 112, Train Accuracy: 53.28 %, Test Accuracy: 48.08 %
Epoch 113, Train Accuracy: 53.29 %, Test Accuracy: 48.12 %
Epoch 114, Train Accuracy: 53.14 %, Test Accuracy: 48.03 %
Epoch 115, Train Accuracy: 52.98 %, Test Accuracy: 48.19 %
Epoch 116, Train Accuracy: 53.15 %, Test Accuracy: 48.10 %
Epoch 117, Train Accuracy: 53.22 %, Test Accuracy: 47.96 %
Epoch 118, Train Accuracy: 53.22 %, Test Accuracy: 48.00 %
Epoch 119, Train Accuracy: 53.25 %, Test Accuracy: 48.12 %
Epoch 120, Train Accuracy: 53.27 %, Test Accuracy: 48.22 %
Epoch 121, Train Accuracy: 53.27 %, Test Accuracy: 48.05 %
Epoch 122, Train Accuracy: 53.18 %, Test Accuracy: 47.96 %
Epoch 123, Train Accuracy: 53.06 %, Test Accuracy: 48.10 %
Epoch 124, Train Accuracy: 53.17 %, Test Accuracy: 48.13 %
Epoch 125, Train Accuracy: 53.25 %, Test Accuracy: 48.13 %
Epoch 126, Train Accuracy: 53.17 %, Test Accuracy: 48.28 %
Epoch 127, Train Accuracy: 53.22 %, Test Accuracy: 48.14 %
Epoch 128, Train Accuracy: 53.28 %, Test Accuracy: 48.06 %
Epoch 129, Train Accuracy: 53.18 %, Test Accuracy: 48.05 %
Epoch 130, Train Accuracy: 53.23 %, Test Accuracy: 47.90 %
Epoch 131, Train Accuracy: 53.10 %, Test Accuracy: 48.08 %
