NODE=[HOST_ae9488be04] | JOB=r50-c88-s0 4837222
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet50 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-4 --alpha0 1e-3 --num-epochs 100 --stepsize-groups chunk884 --seed 0 --save-directory cluster/Account1/metaopt/runs/r50 --run-name r50-c88-s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account1/metaopt/runs/r50/probe_c88_r50_s0
NVIDIA A100 80GB PCIe, 81920 MiB
NVIDIA A100 80GB PCIe, 81920 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 15.29 %, Test Accuracy: 20.56 %
Epoch 1, Train Accuracy: 24.85 %, Test Accuracy: 30.79 %
Epoch 2, Train Accuracy: 31.09 %, Test Accuracy: 34.54 %
Epoch 3, Train Accuracy: 35.10 %, Test Accuracy: 38.67 %
Epoch 4, Train Accuracy: 39.21 %, Test Accuracy: 42.01 %
Epoch 5, Train Accuracy: 42.28 %, Test Accuracy: 45.40 %
Epoch 6, Train Accuracy: 45.45 %, Test Accuracy: 48.91 %
Epoch 7, Train Accuracy: 48.66 %, Test Accuracy: 51.81 %
Epoch 8, Train Accuracy: 51.69 %, Test Accuracy: 55.28 %
Epoch 9, Train Accuracy: 54.70 %, Test Accuracy: 56.91 %
Epoch 10, Train Accuracy: 57.15 %, Test Accuracy: 59.20 %
Epoch 11, Train Accuracy: 59.55 %, Test Accuracy: 60.73 %
Epoch 12, Train Accuracy: 62.10 %, Test Accuracy: 63.15 %
Epoch 13, Train Accuracy: 64.34 %, Test Accuracy: 65.08 %
Epoch 14, Train Accuracy: 66.64 %, Test Accuracy: 67.17 %
Epoch 15, Train Accuracy: 68.73 %, Test Accuracy: 68.87 %
Epoch 16, Train Accuracy: 70.84 %, Test Accuracy: 71.24 %
Epoch 17, Train Accuracy: 72.51 %, Test Accuracy: 73.50 %
Epoch 18, Train Accuracy: 74.87 %, Test Accuracy: 74.78 %
Epoch 19, Train Accuracy: 76.83 %, Test Accuracy: 75.81 %
Epoch 20, Train Accuracy: 78.27 %, Test Accuracy: 76.93 %
Epoch 21, Train Accuracy: 80.09 %, Test Accuracy: 79.29 %
Epoch 22, Train Accuracy: 80.93 %, Test Accuracy: 79.64 %
Epoch 23, Train Accuracy: 82.43 %, Test Accuracy: 81.09 %
Epoch 24, Train Accuracy: 83.69 %, Test Accuracy: 81.15 %
Epoch 25, Train Accuracy: 84.50 %, Test Accuracy: 82.09 %
Epoch 26, Train Accuracy: 85.40 %, Test Accuracy: 83.87 %
Epoch 27, Train Accuracy: 86.14 %, Test Accuracy: 83.53 %
Epoch 28, Train Accuracy: 86.85 %, Test Accuracy: 84.61 %
Epoch 29, Train Accuracy: 87.75 %, Test Accuracy: 84.73 %
Epoch 30, Train Accuracy: 88.17 %, Test Accuracy: 84.61 %
Epoch 31, Train Accuracy: 88.53 %, Test Accuracy: 85.99 %
Epoch 32, Train Accuracy: 88.94 %, Test Accuracy: 83.63 %
Epoch 33, Train Accuracy: 89.26 %, Test Accuracy: 86.65 %
Epoch 34, Train Accuracy: 89.98 %, Test Accuracy: 85.98 %
Epoch 35, Train Accuracy: 90.44 %, Test Accuracy: 86.28 %
Epoch 36, Train Accuracy: 90.18 %, Test Accuracy: 84.21 %
Epoch 37, Train Accuracy: 90.50 %, Test Accuracy: 87.22 %
Epoch 38, Train Accuracy: 91.22 %, Test Accuracy: 87.29 %
Epoch 39, Train Accuracy: 91.47 %, Test Accuracy: 86.64 %
Epoch 40, Train Accuracy: 91.47 %, Test Accuracy: 87.34 %
Epoch 41, Train Accuracy: 91.59 %, Test Accuracy: 86.72 %
Epoch 42, Train Accuracy: 92.30 %, Test Accuracy: 88.19 %
Epoch 43, Train Accuracy: 92.26 %, Test Accuracy: 88.34 %
Epoch 44, Train Accuracy: 91.99 %, Test Accuracy: 88.12 %
Epoch 45, Train Accuracy: 92.35 %, Test Accuracy: 87.47 %
Epoch 46, Train Accuracy: 92.42 %, Test Accuracy: 89.11 %
Epoch 47, Train Accuracy: 92.86 %, Test Accuracy: 87.95 %
Epoch 48, Train Accuracy: 92.63 %, Test Accuracy: 88.01 %
Epoch 49, Train Accuracy: 92.75 %, Test Accuracy: 87.69 %
Epoch 50, Train Accuracy: 93.01 %, Test Accuracy: 87.64 %
Epoch 51, Train Accuracy: 92.81 %, Test Accuracy: 89.10 %
Epoch 52, Train Accuracy: 93.15 %, Test Accuracy: 88.94 %
Epoch 53, Train Accuracy: 92.86 %, Test Accuracy: 89.48 %
Epoch 54, Train Accuracy: 93.50 %, Test Accuracy: 90.22 %
Epoch 55, Train Accuracy: 93.37 %, Test Accuracy: 89.13 %
Epoch 56, Train Accuracy: 93.16 %, Test Accuracy: 90.01 %
Epoch 57, Train Accuracy: 93.51 %, Test Accuracy: 88.11 %
Epoch 58, Train Accuracy: 93.46 %, Test Accuracy: 90.32 %
Epoch 59, Train Accuracy: 93.48 %, Test Accuracy: 87.12 %
