NODE=[HOST_03eb56b6d1] | JOB=r10b-r04-s2 4683627 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet10 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --stepsize-groups layerwise --seed 2 --save-directory cluster/Account2/metaopt/runs/r10b --run-name r10b-r04-s2
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=additive LAM=na ETA_RATIO=0.4
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 10.02 %, Test Accuracy: 9.58 %
Epoch 1, Train Accuracy: 10.09 %, Test Accuracy: 9.60 %
Epoch 2, Train Accuracy: 10.38 %, Test Accuracy: 9.77 %
Epoch 3, Train Accuracy: 10.56 %, Test Accuracy: 10.00 %
Epoch 4, Train Accuracy: 11.00 %, Test Accuracy: 10.55 %
Epoch 5, Train Accuracy: 11.62 %, Test Accuracy: 11.42 %
Epoch 6, Train Accuracy: 12.43 %, Test Accuracy: 13.20 %
Epoch 7, Train Accuracy: 14.37 %, Test Accuracy: 15.85 %
Epoch 8, Train Accuracy: 16.99 %, Test Accuracy: 19.67 %
Epoch 9, Train Accuracy: 20.46 %, Test Accuracy: 22.94 %
Epoch 10, Train Accuracy: 23.24 %, Test Accuracy: 23.86 %
Epoch 11, Train Accuracy: 25.19 %, Test Accuracy: 25.27 %
Epoch 12, Train Accuracy: 27.30 %, Test Accuracy: 28.03 %
Epoch 13, Train Accuracy: 30.03 %, Test Accuracy: 30.78 %
Epoch 14, Train Accuracy: 33.13 %, Test Accuracy: 34.32 %
Epoch 15, Train Accuracy: 36.22 %, Test Accuracy: 37.58 %
Epoch 16, Train Accuracy: 39.53 %, Test Accuracy: 41.34 %
Epoch 17, Train Accuracy: 43.46 %, Test Accuracy: 46.02 %
Epoch 18, Train Accuracy: 48.60 %, Test Accuracy: 49.89 %
Epoch 19, Train Accuracy: 53.89 %, Test Accuracy: 55.44 %
Epoch 20, Train Accuracy: 58.44 %, Test Accuracy: 58.65 %
Epoch 21, Train Accuracy: 63.84 %, Test Accuracy: 60.96 %
Epoch 22, Train Accuracy: 67.00 %, Test Accuracy: 66.59 %
Epoch 23, Train Accuracy: 71.19 %, Test Accuracy: 72.43 %
Epoch 24, Train Accuracy: 74.81 %, Test Accuracy: 75.29 %
Epoch 25, Train Accuracy: 77.36 %, Test Accuracy: 77.12 %
Epoch 26, Train Accuracy: 79.84 %, Test Accuracy: 78.61 %
Epoch 27, Train Accuracy: 81.68 %, Test Accuracy: 80.22 %
Epoch 28, Train Accuracy: 83.61 %, Test Accuracy: 82.11 %
Epoch 29, Train Accuracy: 85.12 %, Test Accuracy: 84.13 %
Epoch 30, Train Accuracy: 86.19 %, Test Accuracy: 83.87 %
Epoch 31, Train Accuracy: 86.89 %, Test Accuracy: 84.91 %
Epoch 32, Train Accuracy: 88.00 %, Test Accuracy: 85.47 %
Epoch 33, Train Accuracy: 88.18 %, Test Accuracy: 85.93 %
Epoch 34, Train Accuracy: 89.25 %, Test Accuracy: 86.88 %
Epoch 35, Train Accuracy: 89.78 %, Test Accuracy: 86.81 %
Epoch 36, Train Accuracy: 89.92 %, Test Accuracy: 86.49 %
Epoch 37, Train Accuracy: 90.53 %, Test Accuracy: 87.00 %
Epoch 38, Train Accuracy: 90.90 %, Test Accuracy: 87.39 %
Epoch 39, Train Accuracy: 91.21 %, Test Accuracy: 88.33 %
Epoch 40, Train Accuracy: 91.86 %, Test Accuracy: 88.39 %
Epoch 41, Train Accuracy: 92.17 %, Test Accuracy: 86.62 %
Epoch 42, Train Accuracy: 92.34 %, Test Accuracy: 88.68 %
Epoch 43, Train Accuracy: 92.94 %, Test Accuracy: 88.61 %
Epoch 44, Train Accuracy: 93.03 %, Test Accuracy: 88.73 %
Epoch 45, Train Accuracy: 93.48 %, Test Accuracy: 88.46 %
Epoch 46, Train Accuracy: 93.68 %, Test Accuracy: 89.38 %
Epoch 47, Train Accuracy: 93.99 %, Test Accuracy: 88.82 %
Epoch 48, Train Accuracy: 94.20 %, Test Accuracy: 89.94 %
Epoch 49, Train Accuracy: 94.72 %, Test Accuracy: 88.75 %
Epoch 50, Train Accuracy: 94.75 %, Test Accuracy: 89.52 %
Epoch 51, Train Accuracy: 94.96 %, Test Accuracy: 89.04 %
Epoch 52, Train Accuracy: 95.14 %, Test Accuracy: 89.74 %
Epoch 53, Train Accuracy: 95.56 %, Test Accuracy: 88.71 %
Epoch 54, Train Accuracy: 95.77 %, Test Accuracy: 89.31 %
Epoch 55, Train Accuracy: 95.90 %, Test Accuracy: 89.82 %
Epoch 56, Train Accuracy: 95.90 %, Test Accuracy: 89.61 %
Epoch 57, Train Accuracy: 95.96 %, Test Accuracy: 89.41 %
Epoch 58, Train Accuracy: 96.67 %, Test Accuracy: 90.23 %
Epoch 59, Train Accuracy: 96.52 %, Test Accuracy: 89.82 %
Epoch 60, Train Accuracy: 96.84 %, Test Accuracy: 90.63 %
Epoch 61, Train Accuracy: 96.85 %, Test Accuracy: 89.83 %
Epoch 62, Train Accuracy: 96.93 %, Test Accuracy: 90.15 %
Epoch 63, Train Accuracy: 97.18 %, Test Accuracy: 90.17 %
Epoch 64, Train Accuracy: 97.23 %, Test Accuracy: 89.81 %
Epoch 65, Train Accuracy: 97.54 %, Test Accuracy: 90.31 %
Epoch 66, Train Accuracy: 97.51 %, Test Accuracy: 89.95 %
Epoch 67, Train Accuracy: 97.63 %, Test Accuracy: 90.51 %
Epoch 68, Train Accuracy: 97.33 %, Test Accuracy: 89.30 %
Epoch 69, Train Accuracy: 97.78 %, Test Accuracy: 90.50 %
Epoch 70, Train Accuracy: 98.02 %, Test Accuracy: 90.18 %
Epoch 71, Train Accuracy: 98.05 %, Test Accuracy: 89.90 %
