NODE=[HOST_89e2c8be67] | JOB=cau1-lr02-s50 4945791 | AUGMENT=0
ARGS: --optimizer SGD --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --num-epochs 100 --alpha0 0.2 --seed 50 --save-directory cluster/Account2/metaopt/runs/cau1 --run-name cau1-lr02-s50
ENV: AUGMENT=0 BETA_CLIP=none HIER=none LAM=na ETA_RATIO=na COS_TOTAL=50000 COS_WARMUP=1000 SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=0 PROBE_DIR=none EB_RHO=na EB_LOG=0
NVIDIA A100 80GB PCIe, 81920 MiB
Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 47.20 %, Test Accuracy: 50.88 %
Epoch 1, Train Accuracy: 68.48 %, Test Accuracy: 67.05 %
Epoch 2, Train Accuracy: 74.88 %, Test Accuracy: 63.53 %
Epoch 3, Train Accuracy: 78.08 %, Test Accuracy: 73.71 %
Epoch 4, Train Accuracy: 79.79 %, Test Accuracy: 71.58 %
Epoch 5, Train Accuracy: 80.78 %, Test Accuracy: 68.48 %
Epoch 6, Train Accuracy: 81.37 %, Test Accuracy: 66.35 %
Epoch 7, Train Accuracy: 82.41 %, Test Accuracy: 74.38 %
Epoch 8, Train Accuracy: 82.61 %, Test Accuracy: 75.35 %
Epoch 9, Train Accuracy: 83.16 %, Test Accuracy: 78.00 %
Epoch 10, Train Accuracy: 83.47 %, Test Accuracy: 66.18 %
Epoch 11, Train Accuracy: 83.88 %, Test Accuracy: 77.60 %
Epoch 12, Train Accuracy: 84.02 %, Test Accuracy: 74.47 %
Epoch 13, Train Accuracy: 84.29 %, Test Accuracy: 77.37 %
Epoch 14, Train Accuracy: 84.57 %, Test Accuracy: 77.77 %
Epoch 15, Train Accuracy: 84.62 %, Test Accuracy: 74.61 %
Epoch 16, Train Accuracy: 85.10 %, Test Accuracy: 77.89 %
Epoch 17, Train Accuracy: 85.24 %, Test Accuracy: 71.67 %
Epoch 18, Train Accuracy: 84.92 %, Test Accuracy: 71.66 %
Epoch 19, Train Accuracy: 85.63 %, Test Accuracy: 77.89 %
Epoch 20, Train Accuracy: 85.95 %, Test Accuracy: 64.08 %
Epoch 21, Train Accuracy: 86.00 %, Test Accuracy: 70.97 %
Epoch 22, Train Accuracy: 86.22 %, Test Accuracy: 79.80 %
Epoch 23, Train Accuracy: 86.43 %, Test Accuracy: 79.64 %
Epoch 24, Train Accuracy: 86.43 %, Test Accuracy: 78.30 %
Epoch 25, Train Accuracy: 86.61 %, Test Accuracy: 79.47 %
Epoch 26, Train Accuracy: 86.79 %, Test Accuracy: 75.75 %
Epoch 27, Train Accuracy: 87.01 %, Test Accuracy: 80.64 %
Epoch 28, Train Accuracy: 87.30 %, Test Accuracy: 76.96 %
Epoch 29, Train Accuracy: 87.20 %, Test Accuracy: 79.14 %
Epoch 30, Train Accuracy: 87.83 %, Test Accuracy: 77.36 %
Epoch 31, Train Accuracy: 87.56 %, Test Accuracy: 74.81 %
Epoch 32, Train Accuracy: 88.29 %, Test Accuracy: 79.14 %
Epoch 33, Train Accuracy: 88.53 %, Test Accuracy: 77.62 %
Epoch 34, Train Accuracy: 88.26 %, Test Accuracy: 81.46 %
Epoch 35, Train Accuracy: 88.96 %, Test Accuracy: 81.72 %
Epoch 36, Train Accuracy: 89.43 %, Test Accuracy: 72.98 %
Epoch 37, Train Accuracy: 89.34 %, Test Accuracy: 77.43 %
Epoch 38, Train Accuracy: 89.15 %, Test Accuracy: 79.00 %
Epoch 39, Train Accuracy: 89.77 %, Test Accuracy: 79.99 %
Epoch 40, Train Accuracy: 90.13 %, Test Accuracy: 81.83 %
Epoch 41, Train Accuracy: 90.27 %, Test Accuracy: 81.39 %
Epoch 42, Train Accuracy: 90.58 %, Test Accuracy: 80.45 %
Epoch 43, Train Accuracy: 90.74 %, Test Accuracy: 79.00 %
Epoch 44, Train Accuracy: 91.24 %, Test Accuracy: 81.42 %
Epoch 45, Train Accuracy: 91.44 %, Test Accuracy: 80.43 %
Epoch 46, Train Accuracy: 91.67 %, Test Accuracy: 77.29 %
Epoch 47, Train Accuracy: 92.29 %, Test Accuracy: 83.02 %
Epoch 48, Train Accuracy: 91.88 %, Test Accuracy: 82.59 %
Epoch 49, Train Accuracy: 92.60 %, Test Accuracy: 81.48 %
Epoch 50, Train Accuracy: 92.52 %, Test Accuracy: 79.18 %
Epoch 51, Train Accuracy: 92.91 %, Test Accuracy: 81.82 %
Epoch 52, Train Accuracy: 92.99 %, Test Accuracy: 72.98 %
Epoch 53, Train Accuracy: 93.76 %, Test Accuracy: 79.96 %
Epoch 54, Train Accuracy: 93.83 %, Test Accuracy: 81.29 %
Epoch 55, Train Accuracy: 94.25 %, Test Accuracy: 82.07 %
Epoch 56, Train Accuracy: 94.65 %, Test Accuracy: 79.38 %
Epoch 57, Train Accuracy: 94.69 %, Test Accuracy: 83.39 %
Epoch 58, Train Accuracy: 95.00 %, Test Accuracy: 78.52 %
Epoch 59, Train Accuracy: 95.25 %, Test Accuracy: 83.84 %
Epoch 60, Train Accuracy: 95.59 %, Test Accuracy: 82.59 %
Epoch 61, Train Accuracy: 95.86 %, Test Accuracy: 83.03 %
Epoch 62, Train Accuracy: 96.01 %, Test Accuracy: 80.38 %
Epoch 63, Train Accuracy: 96.61 %, Test Accuracy: 83.23 %
Epoch 64, Train Accuracy: 96.67 %, Test Accuracy: 83.30 %
Epoch 65, Train Accuracy: 96.98 %, Test Accuracy: 82.29 %
Epoch 66, Train Accuracy: 97.04 %, Test Accuracy: 82.10 %
Epoch 67, Train Accuracy: 97.61 %, Test Accuracy: 84.61 %
Epoch 68, Train Accuracy: 97.72 %, Test Accuracy: 82.86 %
Epoch 69, Train Accuracy: 98.07 %, Test Accuracy: 84.92 %
Epoch 70, Train Accuracy: 98.07 %, Test Accuracy: 84.23 %
Epoch 71, Train Accuracy: 98.34 %, Test Accuracy: 82.50 %
Epoch 72, Train Accuracy: 98.87 %, Test Accuracy: 85.16 %
Epoch 73, Train Accuracy: 99.23 %, Test Accuracy: 85.37 %
Epoch 74, Train Accuracy: 99.02 %, Test Accuracy: 84.09 %
Epoch 75, Train Accuracy: 99.12 %, Test Accuracy: 84.37 %
Epoch 76, Train Accuracy: 99.49 %, Test Accuracy: 87.22 %
Epoch 77, Train Accuracy: 99.86 %, Test Accuracy: 87.95 %
Epoch 78, Train Accuracy: 100.00 %, Test Accuracy: 88.88 %
Epoch 79, Train Accuracy: 100.00 %, Test Accuracy: 89.28 %
Epoch 80, Train Accuracy: 100.00 %, Test Accuracy: 89.19 %
Epoch 81, Train Accuracy: 100.00 %, Test Accuracy: 89.28 %
Epoch 82, Train Accuracy: 100.00 %, Test Accuracy: 89.33 %
Epoch 83, Train Accuracy: 100.00 %, Test Accuracy: 89.51 %
Epoch 84, Train Accuracy: 100.00 %, Test Accuracy: 89.52 %
Epoch 85, Train Accuracy: 100.00 %, Test Accuracy: 89.54 %
Epoch 86, Train Accuracy: 100.00 %, Test Accuracy: 89.50 %
Epoch 87, Train Accuracy: 100.00 %, Test Accuracy: 89.59 %
Epoch 88, Train Accuracy: 100.00 %, Test Accuracy: 89.66 %
Epoch 89, Train Accuracy: 100.00 %, Test Accuracy: 89.59 %
Epoch 90, Train Accuracy: 100.00 %, Test Accuracy: 89.71 %
Epoch 91, Train Accuracy: 100.00 %, Test Accuracy: 89.61 %
Epoch 92, Train Accuracy: 100.00 %, Test Accuracy: 89.59 %
Epoch 93, Train Accuracy: 100.00 %, Test Accuracy: 89.73 %
Epoch 94, Train Accuracy: 100.00 %, Test Accuracy: 89.74 %
Epoch 95, Train Accuracy: 100.00 %, Test Accuracy: 89.68 %
Epoch 96, Train Accuracy: 100.00 %, Test Accuracy: 89.76 %
Epoch 97, Train Accuracy: 100.00 %, Test Accuracy: 89.58 %
Epoch 98, Train Accuracy: 100.00 %, Test Accuracy: 89.58 %
Epoch 99, Train Accuracy: 100.00 %, Test Accuracy: 89.61 %
21  minutes
RUN_DONE
