NODE=[HOST_2f2f29d9e1] | JOB=cl5-node-cD-s2 4702355 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-3 --num-epochs 20 --stepsize-groups nodewise --seed 2 --save-directory cluster/Account2/metaopt/runs/cl5 --run-name cl5-node-cD-s2
ENV: AUGMENT=1 BETA_CLIP=-30:-4.6052 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account2/metaopt/runs/cl5/probe_node_cD_s2
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 22.11 %, Test Accuracy: 31.46 %
Epoch 1, Train Accuracy: 37.28 %, Test Accuracy: 41.43 %
Epoch 2, Train Accuracy: 46.28 %, Test Accuracy: 50.93 %
Epoch 3, Train Accuracy: 53.19 %, Test Accuracy: 56.08 %
Epoch 4, Train Accuracy: 59.82 %, Test Accuracy: 62.76 %
Epoch 5, Train Accuracy: 64.56 %, Test Accuracy: 62.50 %
Epoch 6, Train Accuracy: 69.62 %, Test Accuracy: 70.41 %
Epoch 7, Train Accuracy: 73.72 %, Test Accuracy: 74.98 %
Epoch 8, Train Accuracy: 76.62 %, Test Accuracy: 76.94 %
Epoch 9, Train Accuracy: 79.40 %, Test Accuracy: 78.66 %
Epoch 10, Train Accuracy: 80.91 %, Test Accuracy: 80.93 %
Epoch 11, Train Accuracy: 82.84 %, Test Accuracy: 81.35 %
Epoch 12, Train Accuracy: 84.76 %, Test Accuracy: 83.53 %
Epoch 13, Train Accuracy: 85.61 %, Test Accuracy: 83.50 %
Epoch 14, Train Accuracy: 86.71 %, Test Accuracy: 85.09 %
Epoch 15, Train Accuracy: 87.72 %, Test Accuracy: 86.39 %
Epoch 16, Train Accuracy: 88.57 %, Test Accuracy: 86.34 %
Epoch 17, Train Accuracy: 89.60 %, Test Accuracy: 86.09 %
Epoch 18, Train Accuracy: 90.06 %, Test Accuracy: 86.46 %
Epoch 19, Train Accuracy: 90.62 %, Test Accuracy: 87.88 %
8  minutes
RUN_DONE
