NODE=[HOST_bcfd0fc19c] | JOB=p7-r18-blk6-s9 4685561
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-3 --num-epochs 20 --stepsize-groups resnet18_blocks --seed 9 --save-directory cluster/Account1/metaopt/runs/p7free --run-name p7-r18-blk6-s9
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 23.29 %, Test Accuracy: 33.39 %
Epoch 1, Train Accuracy: 37.87 %, Test Accuracy: 44.61 %
Epoch 2, Train Accuracy: 46.25 %, Test Accuracy: 48.06 %
Epoch 3, Train Accuracy: 53.57 %, Test Accuracy: 54.88 %
Epoch 4, Train Accuracy: 60.41 %, Test Accuracy: 63.64 %
Epoch 5, Train Accuracy: 66.53 %, Test Accuracy: 66.57 %
Epoch 6, Train Accuracy: 71.08 %, Test Accuracy: 73.66 %
Epoch 7, Train Accuracy: 74.59 %, Test Accuracy: 74.07 %
Epoch 8, Train Accuracy: 77.56 %, Test Accuracy: 77.98 %
Epoch 9, Train Accuracy: 80.32 %, Test Accuracy: 79.26 %
Epoch 10, Train Accuracy: 81.60 %, Test Accuracy: 79.97 %
Epoch 11, Train Accuracy: 83.08 %, Test Accuracy: 81.88 %
Epoch 12, Train Accuracy: 84.23 %, Test Accuracy: 82.57 %
Epoch 13, Train Accuracy: 85.59 %, Test Accuracy: 84.62 %
Epoch 14, Train Accuracy: 86.49 %, Test Accuracy: 84.60 %
Epoch 15, Train Accuracy: 86.98 %, Test Accuracy: 85.37 %
Epoch 16, Train Accuracy: 88.18 %, Test Accuracy: 86.63 %
Epoch 17, Train Accuracy: 88.81 %, Test Accuracy: 86.71 %
Epoch 18, Train Accuracy: 89.41 %, Test Accuracy: 87.18 %
Epoch 19, Train Accuracy: 90.31 %, Test Accuracy: 87.10 %
8  minutes
RUN_DONE
