NODE=[HOST_7b4dd78541] | JOB=zsw-l-r07-s0 4681682
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --alpha0 1e-6 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --stepsize-groups layerwise --seed 0 --save-directory cluster/Account1/metaopt/runs/zsw --run-name zsw-l-r07_s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=zpool LAM=na ETA_RATIO=0.7
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 12.80 %, Test Accuracy: 12.87 %
Epoch 1, Train Accuracy: 12.76 %, Test Accuracy: 12.95 %
Epoch 2, Train Accuracy: 13.01 %, Test Accuracy: 13.19 %
Epoch 3, Train Accuracy: 13.47 %, Test Accuracy: 13.49 %
Epoch 4, Train Accuracy: 13.66 %, Test Accuracy: 13.76 %
Epoch 5, Train Accuracy: 14.53 %, Test Accuracy: 14.50 %
Epoch 6, Train Accuracy: 15.74 %, Test Accuracy: 15.50 %
Epoch 7, Train Accuracy: 17.62 %, Test Accuracy: 17.83 %
Epoch 8, Train Accuracy: 20.19 %, Test Accuracy: 20.96 %
Epoch 9, Train Accuracy: 22.99 %, Test Accuracy: 24.06 %
Epoch 10, Train Accuracy: 26.49 %, Test Accuracy: 28.29 %
Epoch 11, Train Accuracy: 30.25 %, Test Accuracy: 32.64 %
Epoch 12, Train Accuracy: 33.92 %, Test Accuracy: 35.76 %
Epoch 13, Train Accuracy: 37.44 %, Test Accuracy: 39.81 %
Epoch 14, Train Accuracy: 41.81 %, Test Accuracy: 44.93 %
Epoch 15, Train Accuracy: 47.56 %, Test Accuracy: 51.69 %
Epoch 16, Train Accuracy: 53.64 %, Test Accuracy: 55.46 %
Epoch 17, Train Accuracy: 60.69 %, Test Accuracy: 64.61 %
Epoch 18, Train Accuracy: 67.06 %, Test Accuracy: 68.88 %
Epoch 19, Train Accuracy: 71.90 %, Test Accuracy: 72.63 %
Epoch 20, Train Accuracy: 75.51 %, Test Accuracy: 75.66 %
Epoch 21, Train Accuracy: 78.00 %, Test Accuracy: 77.09 %
Epoch 22, Train Accuracy: 79.32 %, Test Accuracy: 79.42 %
Epoch 23, Train Accuracy: 81.06 %, Test Accuracy: 79.89 %
Epoch 24, Train Accuracy: 82.04 %, Test Accuracy: 81.25 %
Epoch 25, Train Accuracy: 83.14 %, Test Accuracy: 82.01 %
Epoch 26, Train Accuracy: 84.31 %, Test Accuracy: 82.59 %
Epoch 27, Train Accuracy: 84.68 %, Test Accuracy: 83.58 %
Epoch 28, Train Accuracy: 85.78 %, Test Accuracy: 83.67 %
Epoch 29, Train Accuracy: 86.18 %, Test Accuracy: 83.88 %
Epoch 30, Train Accuracy: 86.97 %, Test Accuracy: 84.64 %
Epoch 31, Train Accuracy: 87.78 %, Test Accuracy: 85.17 %
Epoch 32, Train Accuracy: 88.37 %, Test Accuracy: 85.84 %
Epoch 33, Train Accuracy: 88.52 %, Test Accuracy: 85.56 %
Epoch 34, Train Accuracy: 88.97 %, Test Accuracy: 85.01 %
Epoch 35, Train Accuracy: 89.71 %, Test Accuracy: 85.75 %
Epoch 36, Train Accuracy: 89.88 %, Test Accuracy: 85.89 %
Epoch 37, Train Accuracy: 90.24 %, Test Accuracy: 86.10 %
Epoch 38, Train Accuracy: 90.77 %, Test Accuracy: 86.04 %
Epoch 39, Train Accuracy: 90.92 %, Test Accuracy: 86.69 %
Epoch 40, Train Accuracy: 91.41 %, Test Accuracy: 86.36 %
Epoch 41, Train Accuracy: 91.38 %, Test Accuracy: 87.15 %
Epoch 42, Train Accuracy: 91.99 %, Test Accuracy: 86.92 %
Epoch 43, Train Accuracy: 92.35 %, Test Accuracy: 86.92 %
Epoch 44, Train Accuracy: 92.68 %, Test Accuracy: 87.47 %
Epoch 45, Train Accuracy: 92.76 %, Test Accuracy: 87.04 %
Epoch 46, Train Accuracy: 92.72 %, Test Accuracy: 86.91 %
Epoch 47, Train Accuracy: 93.50 %, Test Accuracy: 87.82 %
Epoch 48, Train Accuracy: 93.47 %, Test Accuracy: 86.75 %
Epoch 49, Train Accuracy: 93.49 %, Test Accuracy: 88.19 %
Epoch 50, Train Accuracy: 94.05 %, Test Accuracy: 87.79 %
Epoch 51, Train Accuracy: 94.30 %, Test Accuracy: 87.91 %
Epoch 52, Train Accuracy: 94.46 %, Test Accuracy: 87.88 %
Epoch 53, Train Accuracy: 94.68 %, Test Accuracy: 87.49 %
Epoch 54, Train Accuracy: 94.99 %, Test Accuracy: 88.58 %
Epoch 55, Train Accuracy: 95.31 %, Test Accuracy: 87.57 %
Epoch 56, Train Accuracy: 95.33 %, Test Accuracy: 87.90 %
Epoch 57, Train Accuracy: 95.60 %, Test Accuracy: 88.77 %
Epoch 58, Train Accuracy: 95.64 %, Test Accuracy: 87.23 %
Epoch 59, Train Accuracy: 95.82 %, Test Accuracy: 88.16 %
Epoch 60, Train Accuracy: 95.67 %, Test Accuracy: 87.66 %
Epoch 61, Train Accuracy: 96.00 %, Test Accuracy: 88.22 %
Epoch 62, Train Accuracy: 96.29 %, Test Accuracy: 88.20 %
Epoch 63, Train Accuracy: 96.23 %, Test Accuracy: 88.17 %
Epoch 64, Train Accuracy: 96.62 %, Test Accuracy: 88.32 %
Epoch 65, Train Accuracy: 96.60 %, Test Accuracy: 88.25 %
Epoch 66, Train Accuracy: 96.65 %, Test Accuracy: 88.51 %
Epoch 67, Train Accuracy: 96.96 %, Test Accuracy: 88.54 %
Epoch 68, Train Accuracy: 96.91 %, Test Accuracy: 88.55 %
Epoch 69, Train Accuracy: 97.02 %, Test Accuracy: 88.18 %
Epoch 70, Train Accuracy: 97.13 %, Test Accuracy: 88.10 %
Epoch 71, Train Accuracy: 97.39 %, Test Accuracy: 88.98 %
Epoch 72, Train Accuracy: 97.59 %, Test Accuracy: 88.91 %
Epoch 73, Train Accuracy: 97.50 %, Test Accuracy: 88.51 %
Epoch 74, Train Accuracy: 97.73 %, Test Accuracy: 88.81 %
Epoch 75, Train Accuracy: 97.59 %, Test Accuracy: 88.49 %
Epoch 76, Train Accuracy: 97.47 %, Test Accuracy: 88.59 %
Epoch 77, Train Accuracy: 97.69 %, Test Accuracy: 88.17 %
Epoch 78, Train Accuracy: 97.86 %, Test Accuracy: 88.67 %
Epoch 79, Train Accuracy: 98.10 %, Test Accuracy: 88.94 %
Epoch 80, Train Accuracy: 98.24 %, Test Accuracy: 88.26 %
Epoch 81, Train Accuracy: 97.90 %, Test Accuracy: 88.98 %
Epoch 82, Train Accuracy: 98.26 %, Test Accuracy: 88.86 %
Epoch 83, Train Accuracy: 98.19 %, Test Accuracy: 88.95 %
Epoch 84, Train Accuracy: 98.15 %, Test Accuracy: 88.77 %
Epoch 85, Train Accuracy: 98.39 %, Test Accuracy: 89.07 %
Epoch 86, Train Accuracy: 98.40 %, Test Accuracy: 89.04 %
Epoch 87, Train Accuracy: 98.55 %, Test Accuracy: 89.01 %
Epoch 88, Train Accuracy: 98.39 %, Test Accuracy: 88.95 %
Epoch 89, Train Accuracy: 98.65 %, Test Accuracy: 88.84 %
Epoch 90, Train Accuracy: 98.75 %, Test Accuracy: 89.33 %
Epoch 91, Train Accuracy: 98.78 %, Test Accuracy: 88.87 %
Epoch 92, Train Accuracy: 98.71 %, Test Accuracy: 89.10 %
Epoch 93, Train Accuracy: 98.89 %, Test Accuracy: 89.36 %
Epoch 94, Train Accuracy: 98.87 %, Test Accuracy: 89.20 %
Epoch 95, Train Accuracy: 99.02 %, Test Accuracy: 89.39 %
Epoch 96, Train Accuracy: 98.98 %, Test Accuracy: 89.16 %
Epoch 97, Train Accuracy: 98.91 %, Test Accuracy: 88.98 %
Epoch 98, Train Accuracy: 99.00 %, Test Accuracy: 88.58 %
Epoch 99, Train Accuracy: 98.84 %, Test Accuracy: 89.15 %
31  minutes
RUN_DONE
