NODE=[HOST_f0845cc956] | JOB=cwd4-ONE53-s144 5051831 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet18_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --stepsize-groups scalar --seed 144 --save-directory cluster/Account2/metaopt/runs/cwd4 --run-name cwd4-ONE53-s144
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=100 PROBE_DIR=cluster/Account2/metaopt/runs/cwd4/probe_cwd4-ONE53-s144 EB_RHO=na EB_LOG=0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

VOTE_W: off
BETA_HOLD: off
GROUP_HOLD: off
REST_HOLD: off
DECAY_MASK: on base=SGDm wd=0.1 spec=layer4.0.shortcut.1.weight masked=1 of=62 numel=512 idx=53 names=layer4.0.shortcut.1.weight
Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
PROBE_TENSOR: on every=100 type=scalar tensors=62 meta_alg=Lion momentum_param=0.99 Lion_beta2=0.9 dir=cluster/Account2/metaopt/runs/cwd4/probe_cwd4-ONE53-s144
Epoch 0, Train Accuracy: 0.96 %, Test Accuracy: 0.96 %
Epoch 1, Train Accuracy: 0.92 %, Test Accuracy: 0.96 %
Epoch 2, Train Accuracy: 1.00 %, Test Accuracy: 0.96 %
Epoch 3, Train Accuracy: 0.97 %, Test Accuracy: 0.94 %
Epoch 4, Train Accuracy: 1.06 %, Test Accuracy: 0.96 %
Epoch 5, Train Accuracy: 1.09 %, Test Accuracy: 1.10 %
Epoch 6, Train Accuracy: 1.24 %, Test Accuracy: 1.17 %
Epoch 7, Train Accuracy: 1.54 %, Test Accuracy: 1.62 %
Epoch 8, Train Accuracy: 2.01 %, Test Accuracy: 2.39 %
Epoch 9, Train Accuracy: 3.03 %, Test Accuracy: 3.90 %
Epoch 10, Train Accuracy: 3.96 %, Test Accuracy: 4.78 %
Epoch 11, Train Accuracy: 5.03 %, Test Accuracy: 5.82 %
Epoch 12, Train Accuracy: 6.39 %, Test Accuracy: 7.43 %
Epoch 13, Train Accuracy: 8.07 %, Test Accuracy: 9.48 %
Epoch 14, Train Accuracy: 9.98 %, Test Accuracy: 11.33 %
Epoch 15, Train Accuracy: 11.69 %, Test Accuracy: 12.94 %
Epoch 16, Train Accuracy: 13.18 %, Test Accuracy: 14.14 %
Epoch 17, Train Accuracy: 15.19 %, Test Accuracy: 15.26 %
Epoch 18, Train Accuracy: 17.50 %, Test Accuracy: 18.26 %
Epoch 19, Train Accuracy: 19.94 %, Test Accuracy: 21.15 %
Epoch 20, Train Accuracy: 22.41 %, Test Accuracy: 23.44 %
Epoch 21, Train Accuracy: 24.00 %, Test Accuracy: 23.71 %
Epoch 22, Train Accuracy: 26.29 %, Test Accuracy: 26.58 %
Epoch 23, Train Accuracy: 27.47 %, Test Accuracy: 28.21 %
Epoch 24, Train Accuracy: 29.11 %, Test Accuracy: 29.52 %
Epoch 25, Train Accuracy: 31.07 %, Test Accuracy: 30.91 %
Epoch 26, Train Accuracy: 32.06 %, Test Accuracy: 32.68 %
Epoch 27, Train Accuracy: 34.17 %, Test Accuracy: 34.10 %
Epoch 28, Train Accuracy: 35.12 %, Test Accuracy: 35.43 %
Epoch 29, Train Accuracy: 37.27 %, Test Accuracy: 35.75 %
Epoch 30, Train Accuracy: 37.84 %, Test Accuracy: 36.38 %
Epoch 31, Train Accuracy: 39.52 %, Test Accuracy: 39.55 %
Epoch 32, Train Accuracy: 41.12 %, Test Accuracy: 40.94 %
Epoch 33, Train Accuracy: 42.62 %, Test Accuracy: 42.67 %
Epoch 34, Train Accuracy: 43.72 %, Test Accuracy: 43.53 %
Epoch 35, Train Accuracy: 45.05 %, Test Accuracy: 43.68 %
Epoch 36, Train Accuracy: 45.77 %, Test Accuracy: 44.83 %
Epoch 37, Train Accuracy: 47.41 %, Test Accuracy: 45.35 %
Epoch 38, Train Accuracy: 48.54 %, Test Accuracy: 46.73 %
Epoch 39, Train Accuracy: 49.53 %, Test Accuracy: 48.12 %
Epoch 40, Train Accuracy: 50.57 %, Test Accuracy: 48.46 %
