NODE=[HOST_2f2f29d9e1] | JOB=g3-sgdmAdam-layer-s0 4679442
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Adam --normalizer-param-meta 0.999 --momentum-param-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --alpha0 1e-6 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --stepsize-groups layerwise --seed 0 --save-directory cluster/Account1/metaopt/runs/gate3 --run-name g3_sgdmAdam_layer_s0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 


args_meta includes unnecessary attributes {'Lion_beta2'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 14.18 %, Test Accuracy: 20.03 %
Epoch 1, Train Accuracy: 38.85 %, Test Accuracy: 48.15 %
Epoch 2, Train Accuracy: 53.53 %, Test Accuracy: 60.41 %
Epoch 3, Train Accuracy: 61.77 %, Test Accuracy: 64.60 %
Epoch 4, Train Accuracy: 67.48 %, Test Accuracy: 70.89 %
Epoch 5, Train Accuracy: 71.58 %, Test Accuracy: 74.40 %
Epoch 6, Train Accuracy: 75.58 %, Test Accuracy: 76.69 %
Epoch 7, Train Accuracy: 78.45 %, Test Accuracy: 79.13 %
Epoch 8, Train Accuracy: 80.61 %, Test Accuracy: 80.15 %
Epoch 9, Train Accuracy: 82.56 %, Test Accuracy: 81.87 %
Epoch 10, Train Accuracy: 84.11 %, Test Accuracy: 81.70 %
Epoch 11, Train Accuracy: 84.99 %, Test Accuracy: 84.47 %
Epoch 12, Train Accuracy: 86.11 %, Test Accuracy: 83.64 %
Epoch 13, Train Accuracy: 87.03 %, Test Accuracy: 84.72 %
Epoch 14, Train Accuracy: 88.19 %, Test Accuracy: 86.16 %
Epoch 15, Train Accuracy: 88.95 %, Test Accuracy: 86.23 %
Epoch 16, Train Accuracy: 89.78 %, Test Accuracy: 86.07 %
Epoch 17, Train Accuracy: 89.81 %, Test Accuracy: 86.11 %
Epoch 18, Train Accuracy: 90.78 %, Test Accuracy: 86.84 %
Epoch 19, Train Accuracy: 91.15 %, Test Accuracy: 87.13 %
Epoch 20, Train Accuracy: 92.18 %, Test Accuracy: 87.28 %
Epoch 21, Train Accuracy: 92.27 %, Test Accuracy: 86.95 %
Epoch 22, Train Accuracy: 92.94 %, Test Accuracy: 87.51 %
Epoch 23, Train Accuracy: 93.30 %, Test Accuracy: 87.09 %
Epoch 24, Train Accuracy: 93.57 %, Test Accuracy: 87.66 %
Epoch 25, Train Accuracy: 94.15 %, Test Accuracy: 88.54 %
Epoch 26, Train Accuracy: 94.45 %, Test Accuracy: 88.74 %
Epoch 27, Train Accuracy: 94.44 %, Test Accuracy: 88.70 %
Epoch 28, Train Accuracy: 95.14 %, Test Accuracy: 88.73 %
Epoch 29, Train Accuracy: 95.10 %, Test Accuracy: 87.87 %
Epoch 30, Train Accuracy: 95.40 %, Test Accuracy: 88.58 %
Epoch 31, Train Accuracy: 95.82 %, Test Accuracy: 88.96 %
Epoch 32, Train Accuracy: 96.04 %, Test Accuracy: 88.59 %
Epoch 33, Train Accuracy: 96.33 %, Test Accuracy: 88.85 %
Epoch 34, Train Accuracy: 96.41 %, Test Accuracy: 88.57 %
Epoch 35, Train Accuracy: 96.95 %, Test Accuracy: 89.07 %
Epoch 36, Train Accuracy: 96.86 %, Test Accuracy: 89.03 %
Epoch 37, Train Accuracy: 97.10 %, Test Accuracy: 89.35 %
Epoch 38, Train Accuracy: 97.32 %, Test Accuracy: 89.17 %
Epoch 39, Train Accuracy: 97.29 %, Test Accuracy: 89.42 %
Epoch 40, Train Accuracy: 97.64 %, Test Accuracy: 89.27 %
Epoch 41, Train Accuracy: 97.61 %, Test Accuracy: 89.38 %
Epoch 42, Train Accuracy: 97.81 %, Test Accuracy: 89.55 %
Epoch 43, Train Accuracy: 97.82 %, Test Accuracy: 89.32 %
Epoch 44, Train Accuracy: 98.06 %, Test Accuracy: 89.56 %
Epoch 45, Train Accuracy: 98.01 %, Test Accuracy: 89.23 %
Epoch 46, Train Accuracy: 98.27 %, Test Accuracy: 89.57 %
Epoch 47, Train Accuracy: 98.41 %, Test Accuracy: 90.11 %
Epoch 48, Train Accuracy: 98.42 %, Test Accuracy: 89.52 %
Epoch 49, Train Accuracy: 98.33 %, Test Accuracy: 89.52 %
Epoch 50, Train Accuracy: 98.46 %, Test Accuracy: 89.84 %
Epoch 51, Train Accuracy: 98.52 %, Test Accuracy: 89.70 %
Epoch 52, Train Accuracy: 98.75 %, Test Accuracy: 89.74 %
Epoch 53, Train Accuracy: 98.61 %, Test Accuracy: 90.07 %
Epoch 54, Train Accuracy: 98.84 %, Test Accuracy: 89.61 %
Epoch 55, Train Accuracy: 98.95 %, Test Accuracy: 89.65 %
Epoch 56, Train Accuracy: 98.97 %, Test Accuracy: 89.15 %
Epoch 57, Train Accuracy: 98.92 %, Test Accuracy: 89.87 %
Epoch 58, Train Accuracy: 98.99 %, Test Accuracy: 90.12 %
Epoch 59, Train Accuracy: 99.03 %, Test Accuracy: 90.41 %
Epoch 60, Train Accuracy: 99.11 %, Test Accuracy: 90.08 %
Epoch 61, Train Accuracy: 99.19 %, Test Accuracy: 90.13 %
Epoch 62, Train Accuracy: 99.06 %, Test Accuracy: 90.12 %
Epoch 63, Train Accuracy: 99.26 %, Test Accuracy: 90.12 %
Epoch 64, Train Accuracy: 99.24 %, Test Accuracy: 90.11 %
Epoch 65, Train Accuracy: 99.14 %, Test Accuracy: 90.37 %
Epoch 66, Train Accuracy: 99.32 %, Test Accuracy: 90.16 %
Epoch 67, Train Accuracy: 99.32 %, Test Accuracy: 90.64 %
Epoch 68, Train Accuracy: 99.39 %, Test Accuracy: 89.89 %
Epoch 69, Train Accuracy: 99.41 %, Test Accuracy: 90.21 %
Epoch 70, Train Accuracy: 99.47 %, Test Accuracy: 90.44 %
Epoch 71, Train Accuracy: 99.55 %, Test Accuracy: 90.31 %
Epoch 72, Train Accuracy: 99.42 %, Test Accuracy: 90.29 %
