NODE=[HOST_7b4dd78541] | JOB=n1-blk6-L1p0-s1 4681036
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --alpha0 1e-6 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --stepsize-groups resnet18_blocks --seed 1 --save-directory cluster/Account1/metaopt/runs/mgres --run-name n1-blk6-L1p0_s1
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=shrink LAM=1.0 ETA_RATIO=na
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 9.65 %, Test Accuracy: 9.81 %
Epoch 1, Train Accuracy: 9.51 %, Test Accuracy: 9.86 %
Epoch 2, Train Accuracy: 9.52 %, Test Accuracy: 9.82 %
Epoch 3, Train Accuracy: 9.70 %, Test Accuracy: 9.88 %
Epoch 4, Train Accuracy: 10.08 %, Test Accuracy: 10.37 %
Epoch 5, Train Accuracy: 11.16 %, Test Accuracy: 12.18 %
Epoch 6, Train Accuracy: 13.95 %, Test Accuracy: 15.57 %
Epoch 7, Train Accuracy: 17.14 %, Test Accuracy: 20.38 %
Epoch 8, Train Accuracy: 20.30 %, Test Accuracy: 22.01 %
Epoch 9, Train Accuracy: 22.79 %, Test Accuracy: 24.30 %
Epoch 10, Train Accuracy: 25.68 %, Test Accuracy: 26.64 %
Epoch 11, Train Accuracy: 29.33 %, Test Accuracy: 32.13 %
Epoch 12, Train Accuracy: 33.77 %, Test Accuracy: 36.84 %
Epoch 13, Train Accuracy: 38.91 %, Test Accuracy: 41.68 %
Epoch 14, Train Accuracy: 43.65 %, Test Accuracy: 47.31 %
Epoch 15, Train Accuracy: 48.37 %, Test Accuracy: 50.30 %
Epoch 16, Train Accuracy: 53.23 %, Test Accuracy: 55.96 %
Epoch 17, Train Accuracy: 57.86 %, Test Accuracy: 60.31 %
Epoch 18, Train Accuracy: 62.32 %, Test Accuracy: 61.16 %
Epoch 19, Train Accuracy: 66.35 %, Test Accuracy: 67.97 %
Epoch 20, Train Accuracy: 69.92 %, Test Accuracy: 71.01 %
Epoch 21, Train Accuracy: 72.52 %, Test Accuracy: 72.89 %
Epoch 22, Train Accuracy: 75.47 %, Test Accuracy: 76.35 %
Epoch 23, Train Accuracy: 77.42 %, Test Accuracy: 76.14 %
Epoch 24, Train Accuracy: 79.13 %, Test Accuracy: 79.14 %
Epoch 25, Train Accuracy: 81.07 %, Test Accuracy: 80.48 %
Epoch 26, Train Accuracy: 82.79 %, Test Accuracy: 83.15 %
Epoch 27, Train Accuracy: 83.89 %, Test Accuracy: 82.62 %
Epoch 28, Train Accuracy: 84.69 %, Test Accuracy: 83.46 %
Epoch 29, Train Accuracy: 85.74 %, Test Accuracy: 85.24 %
Epoch 30, Train Accuracy: 86.73 %, Test Accuracy: 85.13 %
Epoch 31, Train Accuracy: 87.11 %, Test Accuracy: 85.36 %
Epoch 32, Train Accuracy: 87.63 %, Test Accuracy: 86.25 %
Epoch 33, Train Accuracy: 88.63 %, Test Accuracy: 87.05 %
Epoch 34, Train Accuracy: 88.83 %, Test Accuracy: 86.67 %
Epoch 35, Train Accuracy: 89.58 %, Test Accuracy: 86.77 %
Epoch 36, Train Accuracy: 90.40 %, Test Accuracy: 87.11 %
Epoch 37, Train Accuracy: 90.68 %, Test Accuracy: 86.65 %
Epoch 38, Train Accuracy: 90.78 %, Test Accuracy: 87.37 %
Epoch 39, Train Accuracy: 91.33 %, Test Accuracy: 88.59 %
Epoch 40, Train Accuracy: 91.73 %, Test Accuracy: 88.42 %
Epoch 41, Train Accuracy: 92.17 %, Test Accuracy: 88.81 %
Epoch 42, Train Accuracy: 92.41 %, Test Accuracy: 88.98 %
Epoch 43, Train Accuracy: 92.75 %, Test Accuracy: 89.07 %
Epoch 44, Train Accuracy: 92.93 %, Test Accuracy: 87.81 %
Epoch 45, Train Accuracy: 93.04 %, Test Accuracy: 88.80 %
Epoch 46, Train Accuracy: 93.68 %, Test Accuracy: 89.72 %
Epoch 47, Train Accuracy: 94.17 %, Test Accuracy: 89.69 %
Epoch 48, Train Accuracy: 94.12 %, Test Accuracy: 89.80 %
Epoch 49, Train Accuracy: 94.31 %, Test Accuracy: 90.54 %
Epoch 50, Train Accuracy: 94.48 %, Test Accuracy: 88.86 %
Epoch 51, Train Accuracy: 94.87 %, Test Accuracy: 89.96 %
Epoch 52, Train Accuracy: 95.08 %, Test Accuracy: 90.06 %
Epoch 53, Train Accuracy: 95.00 %, Test Accuracy: 88.57 %
Epoch 54, Train Accuracy: 95.35 %, Test Accuracy: 89.96 %
Epoch 55, Train Accuracy: 95.69 %, Test Accuracy: 90.08 %
Epoch 56, Train Accuracy: 95.49 %, Test Accuracy: 90.26 %
Epoch 57, Train Accuracy: 95.90 %, Test Accuracy: 89.83 %
Epoch 58, Train Accuracy: 95.74 %, Test Accuracy: 90.28 %
Epoch 59, Train Accuracy: 96.37 %, Test Accuracy: 90.47 %
Epoch 60, Train Accuracy: 96.28 %, Test Accuracy: 90.35 %
Epoch 61, Train Accuracy: 96.71 %, Test Accuracy: 90.71 %
Epoch 62, Train Accuracy: 96.84 %, Test Accuracy: 90.12 %
Epoch 63, Train Accuracy: 96.92 %, Test Accuracy: 90.74 %
Epoch 64, Train Accuracy: 97.21 %, Test Accuracy: 90.74 %
Epoch 65, Train Accuracy: 97.18 %, Test Accuracy: 91.49 %
Epoch 66, Train Accuracy: 97.46 %, Test Accuracy: 91.04 %
Epoch 67, Train Accuracy: 97.69 %, Test Accuracy: 91.48 %
Epoch 68, Train Accuracy: 97.81 %, Test Accuracy: 90.76 %
Epoch 69, Train Accuracy: 97.84 %, Test Accuracy: 91.16 %
Epoch 70, Train Accuracy: 98.16 %, Test Accuracy: 91.71 %
Epoch 71, Train Accuracy: 98.37 %, Test Accuracy: 91.56 %
Epoch 72, Train Accuracy: 98.37 %, Test Accuracy: 91.46 %
Epoch 73, Train Accuracy: 98.33 %, Test Accuracy: 91.50 %
Epoch 74, Train Accuracy: 98.57 %, Test Accuracy: 91.93 %
Epoch 75, Train Accuracy: 98.66 %, Test Accuracy: 91.57 %
Epoch 76, Train Accuracy: 98.64 %, Test Accuracy: 91.06 %
Epoch 77, Train Accuracy: 98.63 %, Test Accuracy: 91.80 %
Epoch 78, Train Accuracy: 98.74 %, Test Accuracy: 91.85 %
Epoch 79, Train Accuracy: 98.87 %, Test Accuracy: 91.69 %
Epoch 80, Train Accuracy: 98.84 %, Test Accuracy: 91.42 %
Epoch 81, Train Accuracy: 98.85 %, Test Accuracy: 91.29 %
Epoch 82, Train Accuracy: 98.82 %, Test Accuracy: 91.63 %
Epoch 83, Train Accuracy: 98.96 %, Test Accuracy: 92.13 %
Epoch 84, Train Accuracy: 99.14 %, Test Accuracy: 91.98 %
Epoch 85, Train Accuracy: 98.99 %, Test Accuracy: 91.97 %
Epoch 86, Train Accuracy: 98.99 %, Test Accuracy: 91.89 %
Epoch 87, Train Accuracy: 99.09 %, Test Accuracy: 92.01 %
Epoch 88, Train Accuracy: 99.21 %, Test Accuracy: 91.79 %
Epoch 89, Train Accuracy: 99.13 %, Test Accuracy: 91.47 %
Epoch 90, Train Accuracy: 99.10 %, Test Accuracy: 91.75 %
Epoch 91, Train Accuracy: 99.05 %, Test Accuracy: 91.73 %
Epoch 92, Train Accuracy: 99.24 %, Test Accuracy: 91.74 %
Epoch 93, Train Accuracy: 99.27 %, Test Accuracy: 91.70 %
Epoch 94, Train Accuracy: 99.22 %, Test Accuracy: 91.64 %
Epoch 95, Train Accuracy: 99.22 %, Test Accuracy: 91.56 %
Epoch 96, Train Accuracy: 99.25 %, Test Accuracy: 91.75 %
Epoch 97, Train Accuracy: 99.30 %, Test Accuracy: 91.71 %
Epoch 98, Train Accuracy: 99.47 %, Test Accuracy: 91.93 %
Epoch 99, Train Accuracy: 99.40 %, Test Accuracy: 91.71 %
41  minutes
RUN_DONE
