NODE=[HOST_af5f3a3791] | JOB=cvk1-k21-s57 5004276 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name VGG11_bn_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --stepsize-groups [21,5] --seed 57 --save-directory cluster/Account2/metaopt/runs/cvk1 --run-name cvk1-k21-s57
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=0 PROBE_DIR=none EB_RHO=na EB_LOG=0
NVIDIA A100 80GB PCIe, 81920 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 1.21 %, Test Accuracy: 1.30 %
Epoch 1, Train Accuracy: 1.19 %, Test Accuracy: 1.28 %
Epoch 2, Train Accuracy: 1.26 %, Test Accuracy: 1.32 %
Epoch 3, Train Accuracy: 1.27 %, Test Accuracy: 1.41 %
Epoch 4, Train Accuracy: 1.32 %, Test Accuracy: 1.46 %
Epoch 5, Train Accuracy: 1.38 %, Test Accuracy: 1.59 %
Epoch 6, Train Accuracy: 1.68 %, Test Accuracy: 1.88 %
Epoch 7, Train Accuracy: 2.25 %, Test Accuracy: 2.75 %
Epoch 8, Train Accuracy: 3.76 %, Test Accuracy: 5.26 %
Epoch 9, Train Accuracy: 6.12 %, Test Accuracy: 7.35 %
Epoch 10, Train Accuracy: 8.22 %, Test Accuracy: 9.54 %
Epoch 11, Train Accuracy: 10.73 %, Test Accuracy: 11.86 %
Epoch 12, Train Accuracy: 13.07 %, Test Accuracy: 14.19 %
Epoch 13, Train Accuracy: 15.68 %, Test Accuracy: 17.65 %
Epoch 14, Train Accuracy: 18.59 %, Test Accuracy: 21.69 %
Epoch 15, Train Accuracy: 22.06 %, Test Accuracy: 25.44 %
Epoch 16, Train Accuracy: 25.56 %, Test Accuracy: 24.91 %
Epoch 17, Train Accuracy: 27.66 %, Test Accuracy: 30.00 %
Epoch 18, Train Accuracy: 31.21 %, Test Accuracy: 33.90 %
Epoch 19, Train Accuracy: 34.52 %, Test Accuracy: 34.55 %
Epoch 20, Train Accuracy: 37.45 %, Test Accuracy: 39.20 %
Epoch 21, Train Accuracy: 40.31 %, Test Accuracy: 41.82 %
Epoch 22, Train Accuracy: 43.59 %, Test Accuracy: 44.51 %
Epoch 23, Train Accuracy: 46.26 %, Test Accuracy: 46.68 %
Epoch 24, Train Accuracy: 47.63 %, Test Accuracy: 48.72 %
Epoch 25, Train Accuracy: 50.53 %, Test Accuracy: 49.77 %
Epoch 26, Train Accuracy: 52.14 %, Test Accuracy: 52.35 %
Epoch 27, Train Accuracy: 54.39 %, Test Accuracy: 53.20 %
Epoch 28, Train Accuracy: 55.82 %, Test Accuracy: 53.38 %
Epoch 29, Train Accuracy: 57.48 %, Test Accuracy: 54.99 %
Epoch 30, Train Accuracy: 59.12 %, Test Accuracy: 55.98 %
Epoch 31, Train Accuracy: 60.67 %, Test Accuracy: 56.47 %
Epoch 32, Train Accuracy: 62.42 %, Test Accuracy: 58.54 %
Epoch 33, Train Accuracy: 63.10 %, Test Accuracy: 58.59 %
Epoch 34, Train Accuracy: 64.84 %, Test Accuracy: 60.28 %
Epoch 35, Train Accuracy: 65.85 %, Test Accuracy: 60.82 %
Epoch 36, Train Accuracy: 67.66 %, Test Accuracy: 60.97 %
Epoch 37, Train Accuracy: 68.86 %, Test Accuracy: 62.07 %
Epoch 38, Train Accuracy: 70.23 %, Test Accuracy: 62.29 %
Epoch 39, Train Accuracy: 71.34 %, Test Accuracy: 63.54 %
Epoch 40, Train Accuracy: 73.08 %, Test Accuracy: 64.02 %
Epoch 41, Train Accuracy: 74.31 %, Test Accuracy: 64.54 %
Epoch 42, Train Accuracy: 75.72 %, Test Accuracy: 65.42 %
Epoch 43, Train Accuracy: 76.82 %, Test Accuracy: 65.94 %
Epoch 44, Train Accuracy: 77.99 %, Test Accuracy: 66.43 %
Epoch 45, Train Accuracy: 78.86 %, Test Accuracy: 66.98 %
Epoch 46, Train Accuracy: 79.32 %, Test Accuracy: 67.26 %
Epoch 47, Train Accuracy: 80.03 %, Test Accuracy: 67.22 %
Epoch 48, Train Accuracy: 80.44 %, Test Accuracy: 67.26 %
Epoch 49, Train Accuracy: 80.56 %, Test Accuracy: 67.49 %
Epoch 50, Train Accuracy: 80.75 %, Test Accuracy: 67.27 %
Epoch 51, Train Accuracy: 80.80 %, Test Accuracy: 67.38 %
Epoch 52, Train Accuracy: 80.90 %, Test Accuracy: 67.39 %
Epoch 53, Train Accuracy: 80.90 %, Test Accuracy: 67.44 %
Epoch 54, Train Accuracy: 80.85 %, Test Accuracy: 67.40 %
Epoch 55, Train Accuracy: 81.11 %, Test Accuracy: 67.42 %
Epoch 56, Train Accuracy: 81.02 %, Test Accuracy: 67.37 %
Epoch 57, Train Accuracy: 80.91 %, Test Accuracy: 67.30 %
Epoch 58, Train Accuracy: 81.04 %, Test Accuracy: 67.43 %
Epoch 59, Train Accuracy: 80.96 %, Test Accuracy: 67.48 %
Epoch 60, Train Accuracy: 81.12 %, Test Accuracy: 67.41 %
Epoch 61, Train Accuracy: 80.88 %, Test Accuracy: 67.53 %
Epoch 62, Train Accuracy: 81.06 %, Test Accuracy: 67.42 %
Epoch 63, Train Accuracy: 80.95 %, Test Accuracy: 67.35 %
Epoch 64, Train Accuracy: 81.17 %, Test Accuracy: 67.34 %
Epoch 65, Train Accuracy: 80.96 %, Test Accuracy: 67.39 %
Epoch 66, Train Accuracy: 80.99 %, Test Accuracy: 67.44 %
Epoch 67, Train Accuracy: 81.12 %, Test Accuracy: 67.39 %
Epoch 68, Train Accuracy: 80.98 %, Test Accuracy: 67.31 %
Epoch 69, Train Accuracy: 81.00 %, Test Accuracy: 67.46 %
Epoch 70, Train Accuracy: 81.04 %, Test Accuracy: 67.47 %
Epoch 71, Train Accuracy: 81.01 %, Test Accuracy: 67.48 %
Epoch 72, Train Accuracy: 80.93 %, Test Accuracy: 67.51 %
Epoch 73, Train Accuracy: 81.06 %, Test Accuracy: 67.38 %
Epoch 74, Train Accuracy: 80.93 %, Test Accuracy: 67.42 %
Epoch 75, Train Accuracy: 81.05 %, Test Accuracy: 67.41 %
Epoch 76, Train Accuracy: 80.98 %, Test Accuracy: 67.47 %
Epoch 77, Train Accuracy: 81.10 %, Test Accuracy: 67.39 %
Epoch 78, Train Accuracy: 80.93 %, Test Accuracy: 67.49 %
Epoch 79, Train Accuracy: 81.01 %, Test Accuracy: 67.42 %
Epoch 80, Train Accuracy: 81.03 %, Test Accuracy: 67.38 %
Epoch 81, Train Accuracy: 80.84 %, Test Accuracy: 67.32 %
Epoch 82, Train Accuracy: 80.88 %, Test Accuracy: 67.41 %
Epoch 83, Train Accuracy: 80.90 %, Test Accuracy: 67.36 %
Epoch 84, Train Accuracy: 81.06 %, Test Accuracy: 67.44 %
Epoch 85, Train Accuracy: 81.03 %, Test Accuracy: 67.49 %
Epoch 86, Train Accuracy: 80.93 %, Test Accuracy: 67.44 %
Epoch 87, Train Accuracy: 80.95 %, Test Accuracy: 67.63 %
Epoch 88, Train Accuracy: 80.99 %, Test Accuracy: 67.49 %
Epoch 89, Train Accuracy: 80.99 %, Test Accuracy: 67.61 %
Epoch 90, Train Accuracy: 80.89 %, Test Accuracy: 67.32 %
Epoch 91, Train Accuracy: 80.99 %, Test Accuracy: 67.38 %
Epoch 92, Train Accuracy: 81.09 %, Test Accuracy: 67.32 %
Epoch 93, Train Accuracy: 81.06 %, Test Accuracy: 67.40 %
Epoch 94, Train Accuracy: 81.05 %, Test Accuracy: 67.50 %
Epoch 95, Train Accuracy: 81.01 %, Test Accuracy: 67.47 %
Epoch 96, Train Accuracy: 80.94 %, Test Accuracy: 67.42 %
Epoch 97, Train Accuracy: 80.93 %, Test Accuracy: 67.36 %
Epoch 98, Train Accuracy: 80.95 %, Test Accuracy: 67.43 %
Epoch 99, Train Accuracy: 81.04 %, Test Accuracy: 67.40 %
26  minutes
RUN_DONE
