NODE=[HOST_2739ecbbce] | JOB=r34f-r0025-s0 4685611 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --NN-name ResNet34 --stepsize-groups layerwise --seed 0 --save-directory cluster/Account2/metaopt/runs/r34f --run-name r34f-r0025-s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=additive LAM=na ETA_RATIO=0.025
NVIDIA GeForce RTX 2080 Ti, 11264 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 10.00 %, Test Accuracy: 9.99 %
Epoch 1, Train Accuracy: 10.00 %, Test Accuracy: 10.00 %
Epoch 2, Train Accuracy: 9.99 %, Test Accuracy: 9.95 %
Epoch 3, Train Accuracy: 9.98 %, Test Accuracy: 9.90 %
Epoch 4, Train Accuracy: 10.05 %, Test Accuracy: 10.16 %
Epoch 5, Train Accuracy: 10.56 %, Test Accuracy: 11.27 %
Epoch 6, Train Accuracy: 12.55 %, Test Accuracy: 13.72 %
Epoch 7, Train Accuracy: 14.23 %, Test Accuracy: 15.06 %
Epoch 8, Train Accuracy: 15.49 %, Test Accuracy: 15.88 %
Epoch 9, Train Accuracy: 17.08 %, Test Accuracy: 17.41 %
Epoch 10, Train Accuracy: 18.91 %, Test Accuracy: 20.54 %
Epoch 11, Train Accuracy: 21.67 %, Test Accuracy: 24.24 %
Epoch 12, Train Accuracy: 25.45 %, Test Accuracy: 27.79 %
Epoch 13, Train Accuracy: 28.69 %, Test Accuracy: 32.24 %
Epoch 14, Train Accuracy: 32.21 %, Test Accuracy: 36.22 %
Epoch 15, Train Accuracy: 35.68 %, Test Accuracy: 39.27 %
Epoch 16, Train Accuracy: 39.38 %, Test Accuracy: 43.22 %
Epoch 17, Train Accuracy: 43.57 %, Test Accuracy: 46.79 %
Epoch 18, Train Accuracy: 48.81 %, Test Accuracy: 51.75 %
Epoch 19, Train Accuracy: 53.84 %, Test Accuracy: 56.87 %
Epoch 20, Train Accuracy: 58.96 %, Test Accuracy: 61.17 %
Epoch 21, Train Accuracy: 64.55 %, Test Accuracy: 66.73 %
Epoch 22, Train Accuracy: 68.63 %, Test Accuracy: 71.12 %
Epoch 23, Train Accuracy: 73.09 %, Test Accuracy: 73.59 %
Epoch 24, Train Accuracy: 76.63 %, Test Accuracy: 77.60 %
Epoch 25, Train Accuracy: 79.01 %, Test Accuracy: 80.00 %
Epoch 26, Train Accuracy: 80.79 %, Test Accuracy: 80.25 %
Epoch 27, Train Accuracy: 81.94 %, Test Accuracy: 81.53 %
Epoch 28, Train Accuracy: 83.75 %, Test Accuracy: 81.80 %
Epoch 29, Train Accuracy: 84.32 %, Test Accuracy: 82.45 %
Epoch 30, Train Accuracy: 85.50 %, Test Accuracy: 83.12 %
Epoch 31, Train Accuracy: 85.69 %, Test Accuracy: 84.31 %
Epoch 32, Train Accuracy: 86.65 %, Test Accuracy: 84.00 %
Epoch 33, Train Accuracy: 87.20 %, Test Accuracy: 86.48 %
Epoch 34, Train Accuracy: 87.51 %, Test Accuracy: 84.59 %
Epoch 35, Train Accuracy: 87.85 %, Test Accuracy: 84.12 %
Epoch 36, Train Accuracy: 88.02 %, Test Accuracy: 85.02 %
Epoch 37, Train Accuracy: 88.47 %, Test Accuracy: 85.74 %
Epoch 38, Train Accuracy: 88.98 %, Test Accuracy: 85.92 %
Epoch 39, Train Accuracy: 89.53 %, Test Accuracy: 86.95 %
Epoch 40, Train Accuracy: 90.01 %, Test Accuracy: 86.63 %
Epoch 41, Train Accuracy: 89.94 %, Test Accuracy: 86.57 %
Epoch 42, Train Accuracy: 90.41 %, Test Accuracy: 87.42 %
Epoch 43, Train Accuracy: 91.20 %, Test Accuracy: 84.79 %
Epoch 44, Train Accuracy: 91.42 %, Test Accuracy: 89.25 %
Epoch 45, Train Accuracy: 92.31 %, Test Accuracy: 88.09 %
Epoch 46, Train Accuracy: 92.31 %, Test Accuracy: 89.63 %
Epoch 47, Train Accuracy: 93.06 %, Test Accuracy: 88.73 %
Epoch 48, Train Accuracy: 93.43 %, Test Accuracy: 89.01 %
Epoch 49, Train Accuracy: 93.65 %, Test Accuracy: 89.03 %
Epoch 50, Train Accuracy: 94.04 %, Test Accuracy: 89.69 %
Epoch 51, Train Accuracy: 94.47 %, Test Accuracy: 89.80 %
Epoch 52, Train Accuracy: 94.57 %, Test Accuracy: 91.18 %
Epoch 53, Train Accuracy: 95.46 %, Test Accuracy: 91.87 %
Epoch 54, Train Accuracy: 95.88 %, Test Accuracy: 91.13 %
Epoch 55, Train Accuracy: 95.91 %, Test Accuracy: 90.67 %
Epoch 56, Train Accuracy: 96.37 %, Test Accuracy: 90.84 %
Epoch 57, Train Accuracy: 96.62 %, Test Accuracy: 91.53 %
Epoch 58, Train Accuracy: 97.07 %, Test Accuracy: 92.24 %
Epoch 59, Train Accuracy: 97.46 %, Test Accuracy: 92.28 %
Epoch 60, Train Accuracy: 97.65 %, Test Accuracy: 91.92 %
Epoch 61, Train Accuracy: 97.87 %, Test Accuracy: 92.66 %
Epoch 62, Train Accuracy: 98.34 %, Test Accuracy: 92.60 %
Epoch 63, Train Accuracy: 98.60 %, Test Accuracy: 93.10 %
Epoch 64, Train Accuracy: 98.96 %, Test Accuracy: 93.26 %
Epoch 65, Train Accuracy: 99.08 %, Test Accuracy: 93.39 %
Epoch 66, Train Accuracy: 99.13 %, Test Accuracy: 93.72 %
Epoch 67, Train Accuracy: 99.34 %, Test Accuracy: 93.84 %
Epoch 68, Train Accuracy: 99.44 %, Test Accuracy: 93.76 %
Epoch 69, Train Accuracy: 99.50 %, Test Accuracy: 93.67 %
Epoch 70, Train Accuracy: 99.57 %, Test Accuracy: 93.85 %
Epoch 71, Train Accuracy: 99.56 %, Test Accuracy: 93.89 %
Epoch 72, Train Accuracy: 99.61 %, Test Accuracy: 93.98 %
Epoch 73, Train Accuracy: 99.56 %, Test Accuracy: 93.96 %
Epoch 74, Train Accuracy: 99.60 %, Test Accuracy: 93.96 %
Epoch 75, Train Accuracy: 99.68 %, Test Accuracy: 94.15 %
Epoch 76, Train Accuracy: 99.71 %, Test Accuracy: 94.00 %
Epoch 77, Train Accuracy: 99.67 %, Test Accuracy: 94.03 %
Epoch 78, Train Accuracy: 99.67 %, Test Accuracy: 94.07 %
Epoch 79, Train Accuracy: 99.71 %, Test Accuracy: 94.17 %
Epoch 80, Train Accuracy: 99.70 %, Test Accuracy: 94.10 %
