NODE=[HOST_e223b82d71] | JOB=fxcos-3e-3-s2 4683739
ARGS: --optimizer AdamW --alpha0 3e-3 --seed 2 --num-epochs 100 --NN-name ResNet18 --dataset CIFAR10 --batch-size 100 --max-time 999:00:00 --gamma 1 --save-directory cluster/Account1/metaopt/runs/fx --run-name fxcos-3e-3-s2
ENV: AUGMENT=1 BETA_CLIP=none HIER=none LAM=na ETA_RATIO=na COS_TOTAL=50000 COS_WARMUP=2500
NVIDIA L4, 23034 MiB
Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 46.56 %, Test Accuracy: 52.91 %
Epoch 1, Train Accuracy: 66.45 %, Test Accuracy: 71.29 %
Epoch 2, Train Accuracy: 73.58 %, Test Accuracy: 74.71 %
Epoch 3, Train Accuracy: 77.05 %, Test Accuracy: 78.07 %
Epoch 4, Train Accuracy: 79.27 %, Test Accuracy: 75.02 %
Epoch 5, Train Accuracy: 81.08 %, Test Accuracy: 79.25 %
Epoch 6, Train Accuracy: 83.06 %, Test Accuracy: 80.99 %
Epoch 7, Train Accuracy: 84.21 %, Test Accuracy: 80.79 %
Epoch 8, Train Accuracy: 85.00 %, Test Accuracy: 79.04 %
Epoch 9, Train Accuracy: 85.62 %, Test Accuracy: 83.82 %
Epoch 10, Train Accuracy: 86.23 %, Test Accuracy: 83.14 %
Epoch 11, Train Accuracy: 86.74 %, Test Accuracy: 85.43 %
Epoch 12, Train Accuracy: 87.11 %, Test Accuracy: 83.34 %
Epoch 13, Train Accuracy: 87.67 %, Test Accuracy: 83.58 %
Epoch 14, Train Accuracy: 88.23 %, Test Accuracy: 85.38 %
Epoch 15, Train Accuracy: 88.77 %, Test Accuracy: 83.56 %
Epoch 16, Train Accuracy: 88.62 %, Test Accuracy: 82.02 %
Epoch 17, Train Accuracy: 88.95 %, Test Accuracy: 86.32 %
Epoch 18, Train Accuracy: 89.24 %, Test Accuracy: 82.28 %
Epoch 19, Train Accuracy: 89.52 %, Test Accuracy: 84.66 %
Epoch 20, Train Accuracy: 89.85 %, Test Accuracy: 87.89 %
Epoch 21, Train Accuracy: 89.94 %, Test Accuracy: 85.83 %
Epoch 22, Train Accuracy: 90.01 %, Test Accuracy: 87.38 %
Epoch 23, Train Accuracy: 90.51 %, Test Accuracy: 84.30 %
Epoch 24, Train Accuracy: 90.68 %, Test Accuracy: 85.62 %
Epoch 25, Train Accuracy: 90.83 %, Test Accuracy: 84.60 %
Epoch 26, Train Accuracy: 91.03 %, Test Accuracy: 87.72 %
Epoch 27, Train Accuracy: 91.11 %, Test Accuracy: 86.62 %
Epoch 28, Train Accuracy: 91.04 %, Test Accuracy: 86.85 %
Epoch 29, Train Accuracy: 91.49 %, Test Accuracy: 85.58 %
Epoch 30, Train Accuracy: 91.21 %, Test Accuracy: 87.43 %
Epoch 31, Train Accuracy: 91.89 %, Test Accuracy: 88.90 %
Epoch 32, Train Accuracy: 91.69 %, Test Accuracy: 87.36 %
Epoch 33, Train Accuracy: 91.88 %, Test Accuracy: 81.46 %
Epoch 34, Train Accuracy: 91.89 %, Test Accuracy: 88.05 %
Epoch 35, Train Accuracy: 92.15 %, Test Accuracy: 88.39 %
Epoch 36, Train Accuracy: 92.39 %, Test Accuracy: 86.88 %
Epoch 37, Train Accuracy: 92.69 %, Test Accuracy: 89.19 %
Epoch 38, Train Accuracy: 92.83 %, Test Accuracy: 88.87 %
Epoch 39, Train Accuracy: 92.84 %, Test Accuracy: 88.44 %
Epoch 40, Train Accuracy: 93.00 %, Test Accuracy: 88.25 %
Epoch 41, Train Accuracy: 93.05 %, Test Accuracy: 88.58 %
Epoch 42, Train Accuracy: 93.27 %, Test Accuracy: 89.09 %
Epoch 43, Train Accuracy: 93.40 %, Test Accuracy: 88.37 %
Epoch 44, Train Accuracy: 93.52 %, Test Accuracy: 87.81 %
Epoch 45, Train Accuracy: 94.01 %, Test Accuracy: 88.46 %
Epoch 46, Train Accuracy: 93.92 %, Test Accuracy: 90.47 %
Epoch 47, Train Accuracy: 94.13 %, Test Accuracy: 89.95 %
Epoch 48, Train Accuracy: 94.27 %, Test Accuracy: 89.23 %
Epoch 49, Train Accuracy: 94.35 %, Test Accuracy: 88.80 %
Epoch 50, Train Accuracy: 94.58 %, Test Accuracy: 90.08 %
Epoch 51, Train Accuracy: 94.90 %, Test Accuracy: 89.05 %
Epoch 52, Train Accuracy: 94.96 %, Test Accuracy: 89.82 %
Epoch 53, Train Accuracy: 95.05 %, Test Accuracy: 88.67 %
Epoch 54, Train Accuracy: 95.49 %, Test Accuracy: 91.28 %
Epoch 55, Train Accuracy: 95.54 %, Test Accuracy: 90.15 %
Epoch 56, Train Accuracy: 95.48 %, Test Accuracy: 91.32 %
Epoch 57, Train Accuracy: 95.75 %, Test Accuracy: 90.89 %
