NODE=[HOST_7b4dd78541] | JOB=p7-r18-w-s4 4685659
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-3 --num-epochs 20 --stepsize-groups weightwise --seed 4 --save-directory cluster/Account1/metaopt/runs/p7free --run-name p7-r18-w-s4
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 23.07 %, Test Accuracy: 31.36 %
Epoch 1, Train Accuracy: 37.09 %, Test Accuracy: 42.18 %
Epoch 2, Train Accuracy: 44.49 %, Test Accuracy: 49.31 %
Epoch 3, Train Accuracy: 50.56 %, Test Accuracy: 54.50 %
Epoch 4, Train Accuracy: 55.86 %, Test Accuracy: 58.57 %
Epoch 5, Train Accuracy: 60.07 %, Test Accuracy: 62.12 %
Epoch 6, Train Accuracy: 63.96 %, Test Accuracy: 65.87 %
Epoch 7, Train Accuracy: 67.18 %, Test Accuracy: 67.43 %
Epoch 8, Train Accuracy: 69.37 %, Test Accuracy: 70.68 %
Epoch 9, Train Accuracy: 71.91 %, Test Accuracy: 72.84 %
Epoch 10, Train Accuracy: 74.06 %, Test Accuracy: 73.55 %
Epoch 11, Train Accuracy: 76.04 %, Test Accuracy: 75.76 %
Epoch 12, Train Accuracy: 77.78 %, Test Accuracy: 76.79 %
Epoch 13, Train Accuracy: 79.07 %, Test Accuracy: 77.92 %
Epoch 14, Train Accuracy: 80.38 %, Test Accuracy: 79.83 %
Epoch 15, Train Accuracy: 81.75 %, Test Accuracy: 80.37 %
Epoch 16, Train Accuracy: 82.49 %, Test Accuracy: 80.98 %
Epoch 17, Train Accuracy: 83.48 %, Test Accuracy: 81.98 %
Epoch 18, Train Accuracy: 84.07 %, Test Accuracy: 82.28 %
Epoch 19, Train Accuracy: 85.10 %, Test Accuracy: 83.00 %
8  minutes
RUN_DONE
