NODE=[HOST_2f2f29d9e1] | JOB=sc-ResNet34-scal-s1 4683102
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --NN-name ResNet34 --stepsize-groups scalar --seed 1 --save-directory cluster/Account1/metaopt/runs/sc --run-name sc-ResNet34-scal-s1
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 11.70 %, Test Accuracy: 12.36 %
Epoch 1, Train Accuracy: 11.70 %, Test Accuracy: 12.43 %
Epoch 2, Train Accuracy: 11.96 %, Test Accuracy: 12.73 %
Epoch 3, Train Accuracy: 12.22 %, Test Accuracy: 13.04 %
Epoch 4, Train Accuracy: 12.77 %, Test Accuracy: 14.05 %
Epoch 5, Train Accuracy: 13.55 %, Test Accuracy: 15.66 %
Epoch 6, Train Accuracy: 14.65 %, Test Accuracy: 16.29 %
Epoch 7, Train Accuracy: 16.14 %, Test Accuracy: 17.57 %
Epoch 8, Train Accuracy: 18.28 %, Test Accuracy: 20.53 %
Epoch 9, Train Accuracy: 21.42 %, Test Accuracy: 24.79 %
Epoch 10, Train Accuracy: 25.45 %, Test Accuracy: 28.32 %
Epoch 11, Train Accuracy: 29.45 %, Test Accuracy: 33.90 %
Epoch 12, Train Accuracy: 34.06 %, Test Accuracy: 37.57 %
Epoch 13, Train Accuracy: 38.64 %, Test Accuracy: 43.17 %
Epoch 14, Train Accuracy: 43.91 %, Test Accuracy: 47.48 %
Epoch 15, Train Accuracy: 48.62 %, Test Accuracy: 50.84 %
Epoch 16, Train Accuracy: 55.22 %, Test Accuracy: 58.88 %
Epoch 17, Train Accuracy: 62.64 %, Test Accuracy: 65.87 %
Epoch 18, Train Accuracy: 68.72 %, Test Accuracy: 68.14 %
Epoch 19, Train Accuracy: 72.66 %, Test Accuracy: 74.40 %
Epoch 20, Train Accuracy: 76.65 %, Test Accuracy: 77.20 %
Epoch 21, Train Accuracy: 78.89 %, Test Accuracy: 79.22 %
Epoch 22, Train Accuracy: 80.97 %, Test Accuracy: 81.59 %
Epoch 23, Train Accuracy: 82.28 %, Test Accuracy: 80.78 %
Epoch 24, Train Accuracy: 83.62 %, Test Accuracy: 83.11 %
Epoch 25, Train Accuracy: 84.85 %, Test Accuracy: 83.45 %
Epoch 26, Train Accuracy: 85.57 %, Test Accuracy: 83.97 %
Epoch 27, Train Accuracy: 86.72 %, Test Accuracy: 84.52 %
Epoch 28, Train Accuracy: 87.62 %, Test Accuracy: 85.60 %
Epoch 29, Train Accuracy: 88.52 %, Test Accuracy: 85.09 %
Epoch 30, Train Accuracy: 88.74 %, Test Accuracy: 85.35 %
Epoch 31, Train Accuracy: 89.46 %, Test Accuracy: 85.62 %
Epoch 32, Train Accuracy: 89.80 %, Test Accuracy: 86.24 %
Epoch 33, Train Accuracy: 90.44 %, Test Accuracy: 87.09 %
Epoch 34, Train Accuracy: 91.05 %, Test Accuracy: 86.74 %
Epoch 35, Train Accuracy: 91.29 %, Test Accuracy: 87.06 %
Epoch 36, Train Accuracy: 91.28 %, Test Accuracy: 87.36 %
Epoch 37, Train Accuracy: 91.58 %, Test Accuracy: 87.05 %
Epoch 38, Train Accuracy: 92.15 %, Test Accuracy: 87.05 %
Epoch 39, Train Accuracy: 92.71 %, Test Accuracy: 87.54 %
Epoch 40, Train Accuracy: 92.77 %, Test Accuracy: 87.66 %
Epoch 41, Train Accuracy: 93.13 %, Test Accuracy: 87.87 %
Epoch 42, Train Accuracy: 93.33 %, Test Accuracy: 87.51 %
Epoch 43, Train Accuracy: 93.44 %, Test Accuracy: 88.00 %
Epoch 44, Train Accuracy: 93.87 %, Test Accuracy: 88.23 %
Epoch 45, Train Accuracy: 94.17 %, Test Accuracy: 88.02 %
Epoch 46, Train Accuracy: 94.44 %, Test Accuracy: 88.25 %
Epoch 47, Train Accuracy: 94.34 %, Test Accuracy: 87.75 %
Epoch 48, Train Accuracy: 94.58 %, Test Accuracy: 88.58 %
Epoch 49, Train Accuracy: 95.02 %, Test Accuracy: 88.22 %
Epoch 50, Train Accuracy: 95.06 %, Test Accuracy: 88.73 %
Epoch 51, Train Accuracy: 95.05 %, Test Accuracy: 88.01 %
Epoch 52, Train Accuracy: 95.39 %, Test Accuracy: 88.50 %
Epoch 53, Train Accuracy: 95.66 %, Test Accuracy: 88.81 %
Epoch 54, Train Accuracy: 95.74 %, Test Accuracy: 88.64 %
Epoch 55, Train Accuracy: 96.05 %, Test Accuracy: 89.07 %
Epoch 56, Train Accuracy: 96.12 %, Test Accuracy: 88.59 %
Epoch 57, Train Accuracy: 96.17 %, Test Accuracy: 88.67 %
Epoch 58, Train Accuracy: 96.31 %, Test Accuracy: 88.31 %
Epoch 59, Train Accuracy: 96.33 %, Test Accuracy: 88.73 %
Epoch 60, Train Accuracy: 96.66 %, Test Accuracy: 88.96 %
Epoch 61, Train Accuracy: 96.68 %, Test Accuracy: 88.85 %
Epoch 62, Train Accuracy: 96.81 %, Test Accuracy: 88.93 %
Epoch 63, Train Accuracy: 96.88 %, Test Accuracy: 88.72 %
Epoch 64, Train Accuracy: 96.93 %, Test Accuracy: 88.74 %
Epoch 65, Train Accuracy: 97.28 %, Test Accuracy: 88.97 %
Epoch 66, Train Accuracy: 97.26 %, Test Accuracy: 89.06 %
Epoch 67, Train Accuracy: 97.05 %, Test Accuracy: 88.86 %
Epoch 68, Train Accuracy: 97.32 %, Test Accuracy: 88.92 %
Epoch 69, Train Accuracy: 97.42 %, Test Accuracy: 89.01 %
Epoch 70, Train Accuracy: 97.35 %, Test Accuracy: 88.99 %
Epoch 71, Train Accuracy: 97.53 %, Test Accuracy: 89.14 %
Epoch 72, Train Accuracy: 97.63 %, Test Accuracy: 88.96 %
Epoch 73, Train Accuracy: 97.78 %, Test Accuracy: 89.32 %
Epoch 74, Train Accuracy: 97.89 %, Test Accuracy: 89.23 %
Epoch 75, Train Accuracy: 97.93 %, Test Accuracy: 89.04 %
Epoch 76, Train Accuracy: 97.92 %, Test Accuracy: 89.10 %
Epoch 77, Train Accuracy: 97.87 %, Test Accuracy: 89.32 %
Epoch 78, Train Accuracy: 97.96 %, Test Accuracy: 89.52 %
Epoch 79, Train Accuracy: 98.06 %, Test Accuracy: 89.43 %
Epoch 80, Train Accuracy: 98.23 %, Test Accuracy: 89.26 %
Epoch 81, Train Accuracy: 98.13 %, Test Accuracy: 89.26 %
Epoch 82, Train Accuracy: 98.14 %, Test Accuracy: 89.23 %
Epoch 83, Train Accuracy: 98.29 %, Test Accuracy: 88.99 %
Epoch 84, Train Accuracy: 98.27 %, Test Accuracy: 89.20 %
Epoch 85, Train Accuracy: 98.36 %, Test Accuracy: 89.11 %
Epoch 86, Train Accuracy: 98.36 %, Test Accuracy: 89.21 %
Epoch 87, Train Accuracy: 98.29 %, Test Accuracy: 89.40 %
Epoch 88, Train Accuracy: 98.41 %, Test Accuracy: 89.35 %
Epoch 89, Train Accuracy: 98.49 %, Test Accuracy: 89.30 %
Epoch 90, Train Accuracy: 98.47 %, Test Accuracy: 89.25 %
Epoch 91, Train Accuracy: 98.49 %, Test Accuracy: 89.19 %
Epoch 92, Train Accuracy: 98.51 %, Test Accuracy: 89.34 %
Epoch 93, Train Accuracy: 98.54 %, Test Accuracy: 89.22 %
Epoch 94, Train Accuracy: 98.59 %, Test Accuracy: 89.15 %
Epoch 95, Train Accuracy: 98.63 %, Test Accuracy: 89.23 %
Epoch 96, Train Accuracy: 98.55 %, Test Accuracy: 89.31 %
Epoch 97, Train Accuracy: 98.69 %, Test Accuracy: 89.23 %
Epoch 98, Train Accuracy: 98.77 %, Test Accuracy: 89.31 %
Epoch 99, Train Accuracy: 98.71 %, Test Accuracy: 89.31 %
64  minutes
RUN_DONE
