NODE=[HOST_3c1b003035] | JOB=cwd1-kLNWD-s130 5045350 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet18_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --stepsize-groups layerwise --seed 130 --save-directory cluster/Account2/metaopt/runs/cwd1 --run-name cwd1-kLNWD-s130
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=100 PROBE_DIR=cluster/Account2/metaopt/runs/cwd1/probe_cwd1-kLNWD-s130 EB_RHO=na EB_LOG=0
NVIDIA GeForce RTX 2080 Ti, 11264 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

VOTE_W: off
BETA_HOLD: off
GROUP_HOLD: off
REST_HOLD: off
DECAY_MASK: on base=SGDm wd=0.1 spec=normscale masked=20 of=62 numel=4800 idx=2,5,8,11,14,17,20,23,26,29,32,35,38,41,44,47,50,53,56,59 names=bn1.weight,layer1.0.bn1.weight,layer1.0.bn2.weight,layer1.1.bn1.weight,layer1.1.bn2.weight,layer2.0.bn1.weight,layer2.0.bn2.weight,layer2.0.shortcut.1.weight,layer2.1.bn1.weight,layer2.1.bn2.weight,layer3.0.bn1.weight,layer3.0.bn2.weight,layer3.0.shortcut.1.weight,layer3.1.bn1.weight,layer3.1.bn2.weight,layer4.0.bn1.weight,layer4.0.bn2.weight,layer4.0.shortcut.1.weight,layer4.1.bn1.weight,layer4.1.bn2.weight
Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
PROBE_TENSOR: on every=100 type=layerwise tensors=62 meta_alg=Lion momentum_param=0.99 Lion_beta2=0.9 dir=cluster/Account2/metaopt/runs/cwd1/probe_cwd1-kLNWD-s130
Epoch 0, Train Accuracy: 0.92 %, Test Accuracy: 1.05 %
Epoch 1, Train Accuracy: 0.98 %, Test Accuracy: 1.09 %
Epoch 2, Train Accuracy: 0.96 %, Test Accuracy: 1.12 %
Epoch 3, Train Accuracy: 1.02 %, Test Accuracy: 1.15 %
Epoch 4, Train Accuracy: 1.01 %, Test Accuracy: 1.15 %
Epoch 5, Train Accuracy: 1.13 %, Test Accuracy: 1.25 %
Epoch 6, Train Accuracy: 1.31 %, Test Accuracy: 1.48 %
Epoch 7, Train Accuracy: 1.73 %, Test Accuracy: 2.12 %
Epoch 8, Train Accuracy: 2.25 %, Test Accuracy: 2.83 %
Epoch 9, Train Accuracy: 2.87 %, Test Accuracy: 3.25 %
Epoch 10, Train Accuracy: 3.40 %, Test Accuracy: 3.77 %
Epoch 11, Train Accuracy: 4.13 %, Test Accuracy: 4.94 %
Epoch 12, Train Accuracy: 5.70 %, Test Accuracy: 7.38 %
Epoch 13, Train Accuracy: 7.67 %, Test Accuracy: 9.34 %
Epoch 14, Train Accuracy: 10.15 %, Test Accuracy: 11.43 %
Epoch 15, Train Accuracy: 12.38 %, Test Accuracy: 13.46 %
Epoch 16, Train Accuracy: 15.12 %, Test Accuracy: 16.35 %
Epoch 17, Train Accuracy: 18.48 %, Test Accuracy: 20.85 %
Epoch 18, Train Accuracy: 23.11 %, Test Accuracy: 26.22 %
Epoch 19, Train Accuracy: 27.76 %, Test Accuracy: 30.22 %
Epoch 20, Train Accuracy: 32.81 %, Test Accuracy: 34.10 %
Epoch 21, Train Accuracy: 37.47 %, Test Accuracy: 38.87 %
Epoch 22, Train Accuracy: 41.27 %, Test Accuracy: 41.85 %
Epoch 23, Train Accuracy: 44.53 %, Test Accuracy: 44.85 %
Epoch 24, Train Accuracy: 47.35 %, Test Accuracy: 46.56 %
Epoch 25, Train Accuracy: 50.39 %, Test Accuracy: 49.25 %
Epoch 26, Train Accuracy: 52.85 %, Test Accuracy: 50.54 %
Epoch 27, Train Accuracy: 55.05 %, Test Accuracy: 51.67 %
Epoch 28, Train Accuracy: 57.15 %, Test Accuracy: 54.21 %
Epoch 29, Train Accuracy: 59.28 %, Test Accuracy: 55.38 %
Epoch 30, Train Accuracy: 61.08 %, Test Accuracy: 56.71 %
Epoch 31, Train Accuracy: 63.14 %, Test Accuracy: 57.67 %
Epoch 32, Train Accuracy: 64.93 %, Test Accuracy: 59.00 %
Epoch 33, Train Accuracy: 66.60 %, Test Accuracy: 59.90 %
