NODE=[HOST_3c1b003035] | JOB=cvg1-k01-s33 4929677 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name VGG11_bn_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --stepsize-groups scalar --seed 33 --save-directory cluster/Account2/metaopt/runs/cvg1 --run-name cvg1-k01-s33
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=100 PROBE_DIR=cluster/Account2/metaopt/runs/cvg1/probe_cvg1-k01-s33 EB_RHO=na EB_LOG=0
NVIDIA GeForce RTX 2080 Ti, 11264 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
PROBE_TENSOR: on every=100 type=scalar tensors=26 meta_alg=Lion momentum_param=0.99 Lion_beta2=0.9 dir=cluster/Account2/metaopt/runs/cvg1/probe_cvg1-k01-s33
Epoch 0, Train Accuracy: 1.10 %, Test Accuracy: 1.02 %
Epoch 1, Train Accuracy: 1.04 %, Test Accuracy: 1.10 %
Epoch 2, Train Accuracy: 1.13 %, Test Accuracy: 1.08 %
Epoch 3, Train Accuracy: 1.17 %, Test Accuracy: 1.24 %
Epoch 4, Train Accuracy: 1.21 %, Test Accuracy: 1.35 %
Epoch 5, Train Accuracy: 1.41 %, Test Accuracy: 1.51 %
Epoch 6, Train Accuracy: 1.90 %, Test Accuracy: 2.41 %
Epoch 7, Train Accuracy: 2.81 %, Test Accuracy: 4.00 %
Epoch 8, Train Accuracy: 4.71 %, Test Accuracy: 6.66 %
Epoch 9, Train Accuracy: 6.83 %, Test Accuracy: 8.57 %
Epoch 10, Train Accuracy: 9.22 %, Test Accuracy: 10.66 %
Epoch 11, Train Accuracy: 11.54 %, Test Accuracy: 13.43 %
Epoch 12, Train Accuracy: 13.62 %, Test Accuracy: 15.23 %
Epoch 13, Train Accuracy: 16.01 %, Test Accuracy: 17.98 %
Epoch 14, Train Accuracy: 18.66 %, Test Accuracy: 21.22 %
Epoch 15, Train Accuracy: 22.06 %, Test Accuracy: 24.53 %
Epoch 16, Train Accuracy: 25.06 %, Test Accuracy: 27.92 %
Epoch 17, Train Accuracy: 28.18 %, Test Accuracy: 30.08 %
Epoch 18, Train Accuracy: 30.37 %, Test Accuracy: 31.91 %
Epoch 19, Train Accuracy: 32.04 %, Test Accuracy: 32.99 %
Epoch 20, Train Accuracy: 32.92 %, Test Accuracy: 33.16 %
Epoch 21, Train Accuracy: 33.51 %, Test Accuracy: 33.94 %
Epoch 22, Train Accuracy: 33.92 %, Test Accuracy: 34.00 %
Epoch 23, Train Accuracy: 34.15 %, Test Accuracy: 34.22 %
Epoch 24, Train Accuracy: 34.48 %, Test Accuracy: 34.43 %
Epoch 25, Train Accuracy: 34.46 %, Test Accuracy: 34.30 %
Epoch 26, Train Accuracy: 34.49 %, Test Accuracy: 34.35 %
Epoch 27, Train Accuracy: 34.33 %, Test Accuracy: 34.62 %
Epoch 28, Train Accuracy: 34.57 %, Test Accuracy: 34.37 %
Epoch 29, Train Accuracy: 34.62 %, Test Accuracy: 34.51 %
Epoch 30, Train Accuracy: 34.77 %, Test Accuracy: 34.48 %
Epoch 31, Train Accuracy: 34.72 %, Test Accuracy: 34.43 %
Epoch 32, Train Accuracy: 34.57 %, Test Accuracy: 34.50 %
Epoch 33, Train Accuracy: 34.71 %, Test Accuracy: 34.47 %
Epoch 34, Train Accuracy: 34.60 %, Test Accuracy: 34.32 %
Epoch 35, Train Accuracy: 34.48 %, Test Accuracy: 34.52 %
Epoch 36, Train Accuracy: 34.49 %, Test Accuracy: 34.41 %
Epoch 37, Train Accuracy: 34.84 %, Test Accuracy: 34.48 %
Epoch 38, Train Accuracy: 34.40 %, Test Accuracy: 34.42 %
Epoch 39, Train Accuracy: 34.60 %, Test Accuracy: 34.63 %
Epoch 40, Train Accuracy: 34.52 %, Test Accuracy: 34.41 %
Epoch 41, Train Accuracy: 34.55 %, Test Accuracy: 34.39 %
Epoch 42, Train Accuracy: 34.71 %, Test Accuracy: 34.44 %
Epoch 43, Train Accuracy: 34.36 %, Test Accuracy: 34.27 %
Epoch 44, Train Accuracy: 34.76 %, Test Accuracy: 34.52 %
Epoch 45, Train Accuracy: 34.71 %, Test Accuracy: 34.43 %
Epoch 46, Train Accuracy: 34.56 %, Test Accuracy: 34.43 %
Epoch 47, Train Accuracy: 34.49 %, Test Accuracy: 34.52 %
Epoch 48, Train Accuracy: 34.48 %, Test Accuracy: 34.31 %
Epoch 49, Train Accuracy: 34.70 %, Test Accuracy: 34.57 %
Epoch 50, Train Accuracy: 34.79 %, Test Accuracy: 34.56 %
Epoch 51, Train Accuracy: 34.50 %, Test Accuracy: 34.55 %
Epoch 52, Train Accuracy: 34.58 %, Test Accuracy: 34.54 %
Epoch 53, Train Accuracy: 34.45 %, Test Accuracy: 34.57 %
Epoch 54, Train Accuracy: 34.64 %, Test Accuracy: 34.50 %
Epoch 55, Train Accuracy: 34.48 %, Test Accuracy: 34.43 %
Epoch 56, Train Accuracy: 34.78 %, Test Accuracy: 34.37 %
Epoch 57, Train Accuracy: 34.46 %, Test Accuracy: 34.23 %
Epoch 58, Train Accuracy: 34.57 %, Test Accuracy: 34.65 %
Epoch 59, Train Accuracy: 34.49 %, Test Accuracy: 34.49 %
Epoch 60, Train Accuracy: 34.57 %, Test Accuracy: 34.41 %
Epoch 61, Train Accuracy: 34.56 %, Test Accuracy: 34.47 %
Epoch 62, Train Accuracy: 34.70 %, Test Accuracy: 34.51 %
Epoch 63, Train Accuracy: 34.49 %, Test Accuracy: 34.45 %
Epoch 64, Train Accuracy: 34.68 %, Test Accuracy: 34.48 %
