NODE=[HOST_e8d809bd94] | JOB=cfr2-sc-R-s2 4913106 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 3e-4 --alpha0 1e-3 --num-epochs 100 --stepsize-groups scalar --seed 2 --save-directory cluster/Account2/metaopt/runs/cfr2 --run-name cfr2-sc-R-s2
ENV: AUGMENT=1 BETA_CLIP=-80:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=100 PROBE_DIR=cluster/Account2/metaopt/runs/cfr2/probe_cfr2-sc-R-s2 EB_RHO=na EB_LOG=0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 21.67 %, Test Accuracy: 30.47 %
Epoch 1, Train Accuracy: 35.38 %, Test Accuracy: 39.73 %
Epoch 2, Train Accuracy: 42.41 %, Test Accuracy: 46.48 %
Epoch 3, Train Accuracy: 48.15 %, Test Accuracy: 49.73 %
Epoch 4, Train Accuracy: 52.93 %, Test Accuracy: 53.32 %
Epoch 5, Train Accuracy: 57.23 %, Test Accuracy: 57.61 %
Epoch 6, Train Accuracy: 60.91 %, Test Accuracy: 60.95 %
Epoch 7, Train Accuracy: 65.13 %, Test Accuracy: 64.99 %
Epoch 8, Train Accuracy: 68.30 %, Test Accuracy: 69.31 %
Epoch 9, Train Accuracy: 71.76 %, Test Accuracy: 71.49 %
Epoch 10, Train Accuracy: 74.47 %, Test Accuracy: 75.42 %
Epoch 11, Train Accuracy: 76.98 %, Test Accuracy: 78.28 %
Epoch 12, Train Accuracy: 78.86 %, Test Accuracy: 76.53 %
Epoch 13, Train Accuracy: 80.27 %, Test Accuracy: 80.23 %
Epoch 14, Train Accuracy: 82.15 %, Test Accuracy: 81.60 %
Epoch 15, Train Accuracy: 83.22 %, Test Accuracy: 82.77 %
Epoch 16, Train Accuracy: 84.21 %, Test Accuracy: 83.80 %
Epoch 17, Train Accuracy: 85.18 %, Test Accuracy: 84.19 %
Epoch 18, Train Accuracy: 86.19 %, Test Accuracy: 84.63 %
Epoch 19, Train Accuracy: 87.02 %, Test Accuracy: 85.88 %
Epoch 20, Train Accuracy: 87.31 %, Test Accuracy: 86.34 %
Epoch 21, Train Accuracy: 88.40 %, Test Accuracy: 86.38 %
Epoch 22, Train Accuracy: 88.71 %, Test Accuracy: 86.79 %
Epoch 23, Train Accuracy: 89.44 %, Test Accuracy: 86.92 %
Epoch 24, Train Accuracy: 89.83 %, Test Accuracy: 86.90 %
Epoch 25, Train Accuracy: 90.02 %, Test Accuracy: 87.29 %
Epoch 26, Train Accuracy: 90.60 %, Test Accuracy: 87.73 %
Epoch 27, Train Accuracy: 90.87 %, Test Accuracy: 87.76 %
Epoch 28, Train Accuracy: 91.28 %, Test Accuracy: 87.93 %
Epoch 29, Train Accuracy: 91.44 %, Test Accuracy: 87.99 %
Epoch 30, Train Accuracy: 91.68 %, Test Accuracy: 88.49 %
Epoch 31, Train Accuracy: 91.75 %, Test Accuracy: 88.14 %
Epoch 32, Train Accuracy: 91.99 %, Test Accuracy: 88.40 %
Epoch 33, Train Accuracy: 92.13 %, Test Accuracy: 88.42 %
Epoch 34, Train Accuracy: 92.40 %, Test Accuracy: 88.50 %
Epoch 35, Train Accuracy: 92.59 %, Test Accuracy: 88.47 %
Epoch 36, Train Accuracy: 92.49 %, Test Accuracy: 88.31 %
Epoch 37, Train Accuracy: 92.71 %, Test Accuracy: 88.51 %
Epoch 38, Train Accuracy: 92.73 %, Test Accuracy: 88.61 %
Epoch 39, Train Accuracy: 92.84 %, Test Accuracy: 88.58 %
Epoch 40, Train Accuracy: 92.83 %, Test Accuracy: 88.66 %
Epoch 41, Train Accuracy: 92.82 %, Test Accuracy: 88.59 %
Epoch 42, Train Accuracy: 92.95 %, Test Accuracy: 88.64 %
Epoch 43, Train Accuracy: 92.93 %, Test Accuracy: 88.74 %
Epoch 44, Train Accuracy: 92.93 %, Test Accuracy: 88.73 %
Epoch 45, Train Accuracy: 93.04 %, Test Accuracy: 88.71 %
Epoch 46, Train Accuracy: 93.13 %, Test Accuracy: 88.78 %
Epoch 47, Train Accuracy: 93.02 %, Test Accuracy: 88.83 %
Epoch 48, Train Accuracy: 93.08 %, Test Accuracy: 88.64 %
Epoch 49, Train Accuracy: 93.20 %, Test Accuracy: 88.78 %
Epoch 50, Train Accuracy: 92.97 %, Test Accuracy: 88.79 %
Epoch 51, Train Accuracy: 93.16 %, Test Accuracy: 88.78 %
Epoch 52, Train Accuracy: 93.20 %, Test Accuracy: 88.82 %
Epoch 53, Train Accuracy: 93.19 %, Test Accuracy: 88.85 %
Epoch 54, Train Accuracy: 93.23 %, Test Accuracy: 88.73 %
Epoch 55, Train Accuracy: 93.08 %, Test Accuracy: 88.73 %
Epoch 56, Train Accuracy: 93.24 %, Test Accuracy: 88.69 %
Epoch 57, Train Accuracy: 93.08 %, Test Accuracy: 88.69 %
Epoch 58, Train Accuracy: 93.22 %, Test Accuracy: 88.80 %
Epoch 59, Train Accuracy: 93.22 %, Test Accuracy: 88.71 %
