NODE=[HOST_220cfa1024] | JOB=cvh1-kL-s63 5014635 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name VGG11_bn_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 328 --stepsize-groups layerwise --seed 63 --save-directory cluster/Account2/metaopt/runs/cvh1 --run-name cvh1-kL-s63
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=100 PROBE_DIR=cluster/Account2/metaopt/runs/cvh1/probe_cvh1-kL-s63 EB_RHO=na EB_LOG=0
NVIDIA A100 80GB PCIe, 81920 MiB
NVIDIA A100 80GB PCIe, 81920 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
PROBE_TENSOR: on every=100 type=layerwise tensors=26 meta_alg=Lion momentum_param=0.99 Lion_beta2=0.9 dir=cluster/Account2/metaopt/runs/cvh1/probe_cvh1-kL-s63
Epoch 0, Train Accuracy: 0.93 %, Test Accuracy: 0.86 %
Epoch 1, Train Accuracy: 0.91 %, Test Accuracy: 0.86 %
Epoch 2, Train Accuracy: 0.94 %, Test Accuracy: 0.85 %
Epoch 3, Train Accuracy: 0.94 %, Test Accuracy: 0.91 %
Epoch 4, Train Accuracy: 1.01 %, Test Accuracy: 1.05 %
Epoch 5, Train Accuracy: 1.23 %, Test Accuracy: 1.40 %
Epoch 6, Train Accuracy: 1.64 %, Test Accuracy: 2.00 %
Epoch 7, Train Accuracy: 2.44 %, Test Accuracy: 3.11 %
Epoch 8, Train Accuracy: 3.99 %, Test Accuracy: 5.45 %
Epoch 9, Train Accuracy: 6.03 %, Test Accuracy: 7.92 %
Epoch 10, Train Accuracy: 8.58 %, Test Accuracy: 10.48 %
Epoch 11, Train Accuracy: 11.13 %, Test Accuracy: 13.21 %
Epoch 12, Train Accuracy: 13.65 %, Test Accuracy: 15.41 %
Epoch 13, Train Accuracy: 16.10 %, Test Accuracy: 19.07 %
Epoch 14, Train Accuracy: 19.64 %, Test Accuracy: 23.08 %
Epoch 15, Train Accuracy: 23.50 %, Test Accuracy: 26.32 %
Epoch 16, Train Accuracy: 27.76 %, Test Accuracy: 30.98 %
Epoch 17, Train Accuracy: 31.89 %, Test Accuracy: 36.03 %
Epoch 18, Train Accuracy: 36.69 %, Test Accuracy: 39.64 %
Epoch 19, Train Accuracy: 41.10 %, Test Accuracy: 44.78 %
Epoch 20, Train Accuracy: 45.69 %, Test Accuracy: 46.42 %
Epoch 21, Train Accuracy: 49.44 %, Test Accuracy: 47.55 %
Epoch 22, Train Accuracy: 51.72 %, Test Accuracy: 50.48 %
Epoch 23, Train Accuracy: 54.07 %, Test Accuracy: 51.20 %
