NODE=[HOST_8d6ba568b8] | JOB=cs-r10-scal-s2 4683770
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet10_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-3 --num-epochs 100 --stepsize-groups scalar --seed 2 --save-directory cluster/Account1/metaopt/runs/cs100 --run-name cs-r10-scal-s2
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default
NVIDIA GeForce RTX 2080 Ti, 11264 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 2.63 %, Test Accuracy: 4.89 %
Epoch 1, Train Accuracy: 6.42 %, Test Accuracy: 8.26 %
Epoch 2, Train Accuracy: 9.12 %, Test Accuracy: 9.90 %
Epoch 3, Train Accuracy: 10.38 %, Test Accuracy: 10.63 %
Epoch 4, Train Accuracy: 11.17 %, Test Accuracy: 11.77 %
Epoch 5, Train Accuracy: 11.65 %, Test Accuracy: 11.81 %
Epoch 6, Train Accuracy: 11.80 %, Test Accuracy: 11.83 %
Epoch 7, Train Accuracy: 12.19 %, Test Accuracy: 12.67 %
Epoch 8, Train Accuracy: 12.37 %, Test Accuracy: 12.41 %
Epoch 9, Train Accuracy: 12.51 %, Test Accuracy: 12.66 %
Epoch 10, Train Accuracy: 12.59 %, Test Accuracy: 12.84 %
Epoch 11, Train Accuracy: 12.61 %, Test Accuracy: 13.05 %
Epoch 12, Train Accuracy: 12.72 %, Test Accuracy: 13.04 %
Epoch 13, Train Accuracy: 12.86 %, Test Accuracy: 12.98 %
Epoch 14, Train Accuracy: 12.74 %, Test Accuracy: 12.97 %
Epoch 15, Train Accuracy: 12.82 %, Test Accuracy: 13.09 %
Epoch 16, Train Accuracy: 12.76 %, Test Accuracy: 13.14 %
Epoch 17, Train Accuracy: 12.92 %, Test Accuracy: 12.95 %
Epoch 18, Train Accuracy: 12.94 %, Test Accuracy: 13.05 %
Epoch 19, Train Accuracy: 12.78 %, Test Accuracy: 13.17 %
Epoch 20, Train Accuracy: 12.78 %, Test Accuracy: 13.27 %
Epoch 21, Train Accuracy: 12.87 %, Test Accuracy: 13.26 %
Epoch 22, Train Accuracy: 12.93 %, Test Accuracy: 13.21 %
Epoch 23, Train Accuracy: 12.69 %, Test Accuracy: 13.06 %
Epoch 24, Train Accuracy: 12.88 %, Test Accuracy: 13.16 %
Epoch 25, Train Accuracy: 12.83 %, Test Accuracy: 13.22 %
Epoch 26, Train Accuracy: 12.85 %, Test Accuracy: 13.23 %
Epoch 27, Train Accuracy: 12.99 %, Test Accuracy: 13.22 %
Epoch 28, Train Accuracy: 12.87 %, Test Accuracy: 13.20 %
