NODE=[HOST_3c1b003035] | JOB=ctd1-sc-s18 4924919 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet18_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --stepsize-groups scalar --seed 18 --save-directory cluster/Account2/metaopt/runs/ctd1 --run-name ctd1-sc-s18
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=100 PROBE_DIR=cluster/Account2/metaopt/runs/ctd1/probe_ctd1-sc-s18 EB_RHO=na EB_LOG=0
NVIDIA GeForce RTX 2080 Ti, 11264 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
PROBE_TENSOR: on every=100 type=scalar tensors=62 meta_alg=Lion momentum_param=0.99 Lion_beta2=0.9 dir=cluster/Account2/metaopt/runs/ctd1/probe_ctd1-sc-s18
Epoch 0, Train Accuracy: 0.82 %, Test Accuracy: 0.78 %
Epoch 1, Train Accuracy: 0.81 %, Test Accuracy: 0.73 %
Epoch 2, Train Accuracy: 0.81 %, Test Accuracy: 0.79 %
Epoch 3, Train Accuracy: 0.77 %, Test Accuracy: 0.77 %
Epoch 4, Train Accuracy: 0.87 %, Test Accuracy: 0.87 %
Epoch 5, Train Accuracy: 0.95 %, Test Accuracy: 0.97 %
Epoch 6, Train Accuracy: 1.08 %, Test Accuracy: 1.27 %
Epoch 7, Train Accuracy: 1.32 %, Test Accuracy: 1.68 %
Epoch 8, Train Accuracy: 1.70 %, Test Accuracy: 2.29 %
Epoch 9, Train Accuracy: 2.21 %, Test Accuracy: 3.05 %
Epoch 10, Train Accuracy: 3.00 %, Test Accuracy: 3.68 %
Epoch 11, Train Accuracy: 3.98 %, Test Accuracy: 4.85 %
Epoch 12, Train Accuracy: 5.59 %, Test Accuracy: 6.96 %
Epoch 13, Train Accuracy: 7.75 %, Test Accuracy: 9.19 %
Epoch 14, Train Accuracy: 9.83 %, Test Accuracy: 10.88 %
Epoch 15, Train Accuracy: 11.70 %, Test Accuracy: 13.29 %
Epoch 16, Train Accuracy: 13.70 %, Test Accuracy: 14.84 %
Epoch 17, Train Accuracy: 15.31 %, Test Accuracy: 14.89 %
Epoch 18, Train Accuracy: 17.37 %, Test Accuracy: 18.77 %
Epoch 19, Train Accuracy: 19.12 %, Test Accuracy: 19.99 %
Epoch 20, Train Accuracy: 20.34 %, Test Accuracy: 21.37 %
Epoch 21, Train Accuracy: 22.00 %, Test Accuracy: 22.34 %
Epoch 22, Train Accuracy: 22.62 %, Test Accuracy: 22.93 %
Epoch 23, Train Accuracy: 23.19 %, Test Accuracy: 23.53 %
Epoch 24, Train Accuracy: 23.50 %, Test Accuracy: 23.50 %
Epoch 25, Train Accuracy: 23.71 %, Test Accuracy: 23.87 %
Epoch 26, Train Accuracy: 23.76 %, Test Accuracy: 23.84 %
Epoch 27, Train Accuracy: 24.11 %, Test Accuracy: 24.07 %
Epoch 28, Train Accuracy: 24.09 %, Test Accuracy: 23.96 %
Epoch 29, Train Accuracy: 24.08 %, Test Accuracy: 23.97 %
Epoch 30, Train Accuracy: 24.11 %, Test Accuracy: 24.12 %
Epoch 31, Train Accuracy: 24.24 %, Test Accuracy: 24.07 %
Epoch 32, Train Accuracy: 23.95 %, Test Accuracy: 24.14 %
Epoch 33, Train Accuracy: 24.18 %, Test Accuracy: 24.09 %
Epoch 34, Train Accuracy: 24.28 %, Test Accuracy: 24.33 %
Epoch 35, Train Accuracy: 24.26 %, Test Accuracy: 24.15 %
Epoch 36, Train Accuracy: 23.99 %, Test Accuracy: 24.04 %
Epoch 37, Train Accuracy: 24.21 %, Test Accuracy: 24.00 %
Epoch 38, Train Accuracy: 24.19 %, Test Accuracy: 24.05 %
Epoch 39, Train Accuracy: 24.32 %, Test Accuracy: 24.16 %
Epoch 40, Train Accuracy: 24.20 %, Test Accuracy: 23.99 %
Epoch 41, Train Accuracy: 24.23 %, Test Accuracy: 23.92 %
Epoch 42, Train Accuracy: 24.24 %, Test Accuracy: 24.32 %
Epoch 43, Train Accuracy: 24.37 %, Test Accuracy: 24.07 %
Epoch 44, Train Accuracy: 24.04 %, Test Accuracy: 24.18 %
Epoch 45, Train Accuracy: 24.13 %, Test Accuracy: 24.03 %
Epoch 46, Train Accuracy: 24.10 %, Test Accuracy: 24.00 %
Epoch 47, Train Accuracy: 24.04 %, Test Accuracy: 24.11 %
Epoch 48, Train Accuracy: 24.17 %, Test Accuracy: 24.16 %
Epoch 49, Train Accuracy: 24.19 %, Test Accuracy: 24.08 %
Epoch 50, Train Accuracy: 24.10 %, Test Accuracy: 24.14 %
Epoch 51, Train Accuracy: 24.19 %, Test Accuracy: 23.74 %
Epoch 52, Train Accuracy: 24.24 %, Test Accuracy: 24.15 %
Epoch 53, Train Accuracy: 24.22 %, Test Accuracy: 23.97 %
Epoch 54, Train Accuracy: 24.13 %, Test Accuracy: 23.95 %
Epoch 55, Train Accuracy: 24.25 %, Test Accuracy: 24.05 %
Epoch 56, Train Accuracy: 24.30 %, Test Accuracy: 24.25 %
Epoch 57, Train Accuracy: 24.23 %, Test Accuracy: 24.09 %
Epoch 58, Train Accuracy: 24.09 %, Test Accuracy: 24.11 %
Epoch 59, Train Accuracy: 24.18 %, Test Accuracy: 24.09 %
Epoch 60, Train Accuracy: 24.09 %, Test Accuracy: 23.93 %
Epoch 61, Train Accuracy: 24.15 %, Test Accuracy: 24.13 %
Epoch 62, Train Accuracy: 24.19 %, Test Accuracy: 24.05 %
Epoch 63, Train Accuracy: 24.11 %, Test Accuracy: 24.09 %
Epoch 64, Train Accuracy: 24.32 %, Test Accuracy: 24.06 %
Epoch 65, Train Accuracy: 24.27 %, Test Accuracy: 24.25 %
Epoch 66, Train Accuracy: 24.17 %, Test Accuracy: 23.95 %
Epoch 67, Train Accuracy: 24.32 %, Test Accuracy: 24.28 %
Epoch 68, Train Accuracy: 24.20 %, Test Accuracy: 23.95 %
Epoch 69, Train Accuracy: 24.24 %, Test Accuracy: 24.15 %
Epoch 70, Train Accuracy: 24.24 %, Test Accuracy: 23.97 %
Epoch 71, Train Accuracy: 24.24 %, Test Accuracy: 24.11 %
Epoch 72, Train Accuracy: 24.10 %, Test Accuracy: 24.13 %
Epoch 73, Train Accuracy: 24.24 %, Test Accuracy: 24.23 %
Epoch 74, Train Accuracy: 24.31 %, Test Accuracy: 24.07 %
Epoch 75, Train Accuracy: 24.28 %, Test Accuracy: 24.16 %
Epoch 76, Train Accuracy: 24.29 %, Test Accuracy: 24.05 %
Epoch 77, Train Accuracy: 24.19 %, Test Accuracy: 24.17 %
Epoch 78, Train Accuracy: 24.17 %, Test Accuracy: 24.24 %
Epoch 79, Train Accuracy: 24.25 %, Test Accuracy: 23.98 %
Epoch 80, Train Accuracy: 24.33 %, Test Accuracy: 23.98 %
Epoch 81, Train Accuracy: 24.24 %, Test Accuracy: 24.19 %
Epoch 82, Train Accuracy: 24.31 %, Test Accuracy: 24.19 %
Epoch 83, Train Accuracy: 24.18 %, Test Accuracy: 23.93 %
Epoch 84, Train Accuracy: 24.27 %, Test Accuracy: 24.13 %
Epoch 85, Train Accuracy: 24.18 %, Test Accuracy: 24.14 %
Epoch 86, Train Accuracy: 24.10 %, Test Accuracy: 24.29 %
Epoch 87, Train Accuracy: 24.14 %, Test Accuracy: 24.16 %
Epoch 88, Train Accuracy: 24.29 %, Test Accuracy: 24.12 %
Epoch 89, Train Accuracy: 24.15 %, Test Accuracy: 24.37 %
Epoch 90, Train Accuracy: 24.24 %, Test Accuracy: 24.14 %
Epoch 91, Train Accuracy: 24.37 %, Test Accuracy: 24.18 %
Epoch 92, Train Accuracy: 24.04 %, Test Accuracy: 24.07 %
Epoch 93, Train Accuracy: 24.20 %, Test Accuracy: 23.94 %
Epoch 94, Train Accuracy: 24.11 %, Test Accuracy: 24.06 %
Epoch 95, Train Accuracy: 24.43 %, Test Accuracy: 24.20 %
Epoch 96, Train Accuracy: 24.16 %, Test Accuracy: 24.06 %
Epoch 97, Train Accuracy: 24.29 %, Test Accuracy: 24.17 %
Epoch 98, Train Accuracy: 24.32 %, Test Accuracy: 24.01 %
Epoch 99, Train Accuracy: 24.26 %, Test Accuracy: 24.22 %
94  minutes
RUN_DONE
