NODE=[HOST_2f2f29d9e1] | JOB=ff5-c100-lay-s1 4702138
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet18_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-3 --num-epochs 20 --stepsize-groups layerwise --seed 1 --save-directory cluster/Account1/metaopt/runs/ff5 --run-name ff5-c100-lay-s1
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account1/metaopt/runs/ff5/probe_c100_lay_s1
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 3.07 %, Test Accuracy: 6.55 %
Epoch 1, Train Accuracy: 7.43 %, Test Accuracy: 9.57 %
Epoch 2, Train Accuracy: 11.29 %, Test Accuracy: 11.83 %
Epoch 3, Train Accuracy: 14.29 %, Test Accuracy: 16.19 %
Epoch 4, Train Accuracy: 17.92 %, Test Accuracy: 20.93 %
Epoch 5, Train Accuracy: 23.44 %, Test Accuracy: 24.67 %
Epoch 6, Train Accuracy: 28.83 %, Test Accuracy: 31.22 %
Epoch 7, Train Accuracy: 32.77 %, Test Accuracy: 34.56 %
Epoch 8, Train Accuracy: 37.63 %, Test Accuracy: 38.15 %
Epoch 9, Train Accuracy: 41.43 %, Test Accuracy: 41.33 %
Epoch 10, Train Accuracy: 44.40 %, Test Accuracy: 44.18 %
Epoch 11, Train Accuracy: 47.09 %, Test Accuracy: 45.20 %
Epoch 12, Train Accuracy: 49.40 %, Test Accuracy: 47.22 %
Epoch 13, Train Accuracy: 51.68 %, Test Accuracy: 50.36 %
Epoch 14, Train Accuracy: 54.07 %, Test Accuracy: 51.97 %
Epoch 15, Train Accuracy: 56.34 %, Test Accuracy: 53.66 %
Epoch 16, Train Accuracy: 58.48 %, Test Accuracy: 54.95 %
Epoch 17, Train Accuracy: 60.39 %, Test Accuracy: 56.85 %
Epoch 18, Train Accuracy: 62.23 %, Test Accuracy: 58.47 %
Epoch 19, Train Accuracy: 63.76 %, Test Accuracy: 58.73 %
6  minutes
RUN_DONE
