NODE=[HOST_7b4dd78541] | JOB=adg-A-r003-s1 4681169
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Adam --normalizer-param-meta 0.999 --momentum-param-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --alpha0 1e-6 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --stepsize-groups layerwise --seed 1 --save-directory cluster/Account1/metaopt/runs/addit2 --run-name adg-A-r003_s1
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=additive LAM=na ETA_RATIO=0.03
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 


args_meta includes unnecessary attributes {'Lion_beta2'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 9.66 %, Test Accuracy: 9.83 %
Epoch 1, Train Accuracy: 12.02 %, Test Accuracy: 18.10 %
Epoch 2, Train Accuracy: 29.96 %, Test Accuracy: 41.42 %
Epoch 3, Train Accuracy: 46.52 %, Test Accuracy: 51.88 %
Epoch 4, Train Accuracy: 56.92 %, Test Accuracy: 61.45 %
Epoch 5, Train Accuracy: 64.86 %, Test Accuracy: 68.06 %
Epoch 6, Train Accuracy: 70.79 %, Test Accuracy: 70.21 %
Epoch 7, Train Accuracy: 75.31 %, Test Accuracy: 76.74 %
Epoch 8, Train Accuracy: 78.17 %, Test Accuracy: 78.15 %
Epoch 9, Train Accuracy: 80.29 %, Test Accuracy: 80.23 %
Epoch 10, Train Accuracy: 82.63 %, Test Accuracy: 82.14 %
Epoch 11, Train Accuracy: 83.57 %, Test Accuracy: 81.55 %
Epoch 12, Train Accuracy: 84.57 %, Test Accuracy: 83.22 %
Epoch 13, Train Accuracy: 85.76 %, Test Accuracy: 84.42 %
Epoch 14, Train Accuracy: 86.64 %, Test Accuracy: 84.32 %
Epoch 15, Train Accuracy: 87.76 %, Test Accuracy: 84.18 %
Epoch 16, Train Accuracy: 88.32 %, Test Accuracy: 84.86 %
Epoch 17, Train Accuracy: 89.30 %, Test Accuracy: 85.46 %
Epoch 18, Train Accuracy: 89.94 %, Test Accuracy: 86.50 %
Epoch 19, Train Accuracy: 90.62 %, Test Accuracy: 87.60 %
Epoch 20, Train Accuracy: 91.55 %, Test Accuracy: 86.47 %
Epoch 21, Train Accuracy: 91.77 %, Test Accuracy: 87.92 %
Epoch 22, Train Accuracy: 92.31 %, Test Accuracy: 88.22 %
Epoch 23, Train Accuracy: 92.91 %, Test Accuracy: 88.46 %
Epoch 24, Train Accuracy: 93.51 %, Test Accuracy: 87.77 %
Epoch 25, Train Accuracy: 94.10 %, Test Accuracy: 89.31 %
Epoch 26, Train Accuracy: 94.47 %, Test Accuracy: 89.05 %
Epoch 27, Train Accuracy: 94.60 %, Test Accuracy: 89.17 %
Epoch 28, Train Accuracy: 95.29 %, Test Accuracy: 89.72 %
Epoch 29, Train Accuracy: 95.65 %, Test Accuracy: 89.18 %
Epoch 30, Train Accuracy: 96.03 %, Test Accuracy: 89.44 %
Epoch 31, Train Accuracy: 96.36 %, Test Accuracy: 90.10 %
Epoch 32, Train Accuracy: 96.72 %, Test Accuracy: 89.87 %
Epoch 33, Train Accuracy: 97.00 %, Test Accuracy: 90.35 %
Epoch 34, Train Accuracy: 97.19 %, Test Accuracy: 90.34 %
Epoch 35, Train Accuracy: 97.43 %, Test Accuracy: 90.21 %
Epoch 36, Train Accuracy: 97.65 %, Test Accuracy: 89.30 %
Epoch 37, Train Accuracy: 98.00 %, Test Accuracy: 90.30 %
Epoch 38, Train Accuracy: 98.01 %, Test Accuracy: 90.54 %
Epoch 39, Train Accuracy: 98.11 %, Test Accuracy: 90.85 %
Epoch 40, Train Accuracy: 98.48 %, Test Accuracy: 90.84 %
Epoch 41, Train Accuracy: 98.54 %, Test Accuracy: 90.41 %
Epoch 42, Train Accuracy: 98.32 %, Test Accuracy: 90.48 %
Epoch 43, Train Accuracy: 98.25 %, Test Accuracy: 89.60 %
Epoch 44, Train Accuracy: 98.16 %, Test Accuracy: 90.16 %
Epoch 45, Train Accuracy: 98.34 %, Test Accuracy: 90.16 %
Epoch 46, Train Accuracy: 98.21 %, Test Accuracy: 90.26 %
Epoch 47, Train Accuracy: 98.28 %, Test Accuracy: 89.83 %
Epoch 48, Train Accuracy: 98.08 %, Test Accuracy: 89.17 %
Epoch 49, Train Accuracy: 98.15 %, Test Accuracy: 90.34 %
Epoch 50, Train Accuracy: 98.21 %, Test Accuracy: 89.92 %
Epoch 51, Train Accuracy: 98.25 %, Test Accuracy: 90.25 %
Epoch 52, Train Accuracy: 98.35 %, Test Accuracy: 89.86 %
Epoch 53, Train Accuracy: 98.33 %, Test Accuracy: 89.41 %
Epoch 54, Train Accuracy: 98.47 %, Test Accuracy: 90.28 %
Epoch 55, Train Accuracy: 98.50 %, Test Accuracy: 89.98 %
Epoch 56, Train Accuracy: 98.32 %, Test Accuracy: 89.86 %
Epoch 57, Train Accuracy: 98.32 %, Test Accuracy: 90.49 %
Epoch 58, Train Accuracy: 98.50 %, Test Accuracy: 90.50 %
Epoch 59, Train Accuracy: 98.64 %, Test Accuracy: 89.47 %
Epoch 60, Train Accuracy: 98.47 %, Test Accuracy: 90.68 %
Epoch 61, Train Accuracy: 98.54 %, Test Accuracy: 90.49 %
Epoch 62, Train Accuracy: 98.70 %, Test Accuracy: 90.36 %
Epoch 63, Train Accuracy: 98.78 %, Test Accuracy: 90.23 %
Epoch 64, Train Accuracy: 98.65 %, Test Accuracy: 90.96 %
Epoch 65, Train Accuracy: 98.67 %, Test Accuracy: 90.94 %
Epoch 66, Train Accuracy: 98.95 %, Test Accuracy: 90.65 %
Epoch 67, Train Accuracy: 98.93 %, Test Accuracy: 90.02 %
Epoch 68, Train Accuracy: 98.97 %, Test Accuracy: 90.69 %
Epoch 69, Train Accuracy: 99.07 %, Test Accuracy: 90.19 %
Epoch 70, Train Accuracy: 99.06 %, Test Accuracy: 90.42 %
Epoch 71, Train Accuracy: 99.11 %, Test Accuracy: 90.36 %
Epoch 72, Train Accuracy: 98.89 %, Test Accuracy: 90.43 %
Epoch 73, Train Accuracy: 99.14 %, Test Accuracy: 90.43 %
Epoch 74, Train Accuracy: 99.24 %, Test Accuracy: 90.47 %
Epoch 75, Train Accuracy: 99.43 %, Test Accuracy: 90.99 %
Epoch 76, Train Accuracy: 99.35 %, Test Accuracy: 91.01 %
Epoch 77, Train Accuracy: 99.23 %, Test Accuracy: 90.97 %
Epoch 78, Train Accuracy: 99.30 %, Test Accuracy: 90.96 %
Epoch 79, Train Accuracy: 99.42 %, Test Accuracy: 91.08 %
Epoch 80, Train Accuracy: 99.44 %, Test Accuracy: 90.68 %
Epoch 81, Train Accuracy: 99.56 %, Test Accuracy: 91.15 %
