NODE=[HOST_bcfd0fc19c] | JOB=p7-r18-node-s0 4685314
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-3 --num-epochs 20 --stepsize-groups nodewise --seed 0 --save-directory cluster/Account1/metaopt/runs/p7free --run-name p7-r18-node-s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 23.62 %, Test Accuracy: 31.95 %
Epoch 1, Train Accuracy: 36.31 %, Test Accuracy: 41.52 %
Epoch 2, Train Accuracy: 44.10 %, Test Accuracy: 49.20 %
Epoch 3, Train Accuracy: 52.45 %, Test Accuracy: 55.49 %
Epoch 4, Train Accuracy: 59.34 %, Test Accuracy: 61.88 %
Epoch 5, Train Accuracy: 65.09 %, Test Accuracy: 68.87 %
Epoch 6, Train Accuracy: 70.05 %, Test Accuracy: 71.79 %
Epoch 7, Train Accuracy: 73.91 %, Test Accuracy: 74.50 %
Epoch 8, Train Accuracy: 77.29 %, Test Accuracy: 76.21 %
Epoch 9, Train Accuracy: 79.73 %, Test Accuracy: 80.12 %
Epoch 10, Train Accuracy: 81.38 %, Test Accuracy: 81.73 %
Epoch 11, Train Accuracy: 83.14 %, Test Accuracy: 82.83 %
Epoch 12, Train Accuracy: 84.91 %, Test Accuracy: 83.89 %
Epoch 13, Train Accuracy: 85.73 %, Test Accuracy: 83.93 %
Epoch 14, Train Accuracy: 87.06 %, Test Accuracy: 85.47 %
Epoch 15, Train Accuracy: 87.72 %, Test Accuracy: 85.11 %
Epoch 16, Train Accuracy: 88.75 %, Test Accuracy: 86.75 %
Epoch 17, Train Accuracy: 89.13 %, Test Accuracy: 86.77 %
Epoch 18, Train Accuracy: 90.31 %, Test Accuracy: 87.08 %
Epoch 19, Train Accuracy: 90.69 %, Test Accuracy: 86.06 %
8  minutes
RUN_DONE
