NODE=[HOST_3c1b003035] | JOB=hz9-node-3e4-s1 4704495
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 3e-4 --alpha0 1e-3 --num-epochs 100 --stepsize-groups nodewise --seed 1 --save-directory cluster/Account1/metaopt/runs/hz9 --run-name hz9-node-3e4-s1
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=0 PROBE_DIR=none
NVIDIA GeForce RTX 2080 Ti, 11264 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 21.00 %, Test Accuracy: 30.26 %
Epoch 1, Train Accuracy: 35.31 %, Test Accuracy: 40.17 %
Epoch 2, Train Accuracy: 42.61 %, Test Accuracy: 46.14 %
Epoch 3, Train Accuracy: 47.67 %, Test Accuracy: 50.49 %
Epoch 4, Train Accuracy: 52.44 %, Test Accuracy: 54.62 %
Epoch 5, Train Accuracy: 56.39 %, Test Accuracy: 58.94 %
Epoch 6, Train Accuracy: 60.34 %, Test Accuracy: 61.92 %
Epoch 7, Train Accuracy: 64.08 %, Test Accuracy: 65.34 %
Epoch 8, Train Accuracy: 67.90 %, Test Accuracy: 70.05 %
Epoch 9, Train Accuracy: 71.26 %, Test Accuracy: 71.22 %
Epoch 10, Train Accuracy: 73.98 %, Test Accuracy: 74.72 %
Epoch 11, Train Accuracy: 76.00 %, Test Accuracy: 76.80 %
Epoch 12, Train Accuracy: 78.28 %, Test Accuracy: 78.02 %
Epoch 13, Train Accuracy: 79.67 %, Test Accuracy: 78.14 %
Epoch 14, Train Accuracy: 80.51 %, Test Accuracy: 78.85 %
Epoch 15, Train Accuracy: 82.28 %, Test Accuracy: 80.61 %
Epoch 16, Train Accuracy: 83.70 %, Test Accuracy: 81.84 %
Epoch 17, Train Accuracy: 84.34 %, Test Accuracy: 81.01 %
Epoch 18, Train Accuracy: 85.01 %, Test Accuracy: 82.39 %
Epoch 19, Train Accuracy: 86.03 %, Test Accuracy: 83.61 %
Epoch 20, Train Accuracy: 86.69 %, Test Accuracy: 83.56 %
Epoch 21, Train Accuracy: 87.54 %, Test Accuracy: 84.77 %
Epoch 22, Train Accuracy: 88.30 %, Test Accuracy: 86.35 %
Epoch 23, Train Accuracy: 88.90 %, Test Accuracy: 85.59 %
Epoch 24, Train Accuracy: 88.67 %, Test Accuracy: 85.38 %
Epoch 25, Train Accuracy: 89.81 %, Test Accuracy: 86.87 %
Epoch 26, Train Accuracy: 90.33 %, Test Accuracy: 86.19 %
Epoch 27, Train Accuracy: 90.73 %, Test Accuracy: 87.92 %
Epoch 28, Train Accuracy: 91.10 %, Test Accuracy: 88.98 %
Epoch 29, Train Accuracy: 91.89 %, Test Accuracy: 88.27 %
Epoch 30, Train Accuracy: 92.47 %, Test Accuracy: 88.42 %
Epoch 31, Train Accuracy: 92.62 %, Test Accuracy: 88.86 %
Epoch 32, Train Accuracy: 92.68 %, Test Accuracy: 89.98 %
Epoch 33, Train Accuracy: 93.34 %, Test Accuracy: 88.23 %
Epoch 34, Train Accuracy: 93.72 %, Test Accuracy: 89.24 %
Epoch 35, Train Accuracy: 93.93 %, Test Accuracy: 90.21 %
Epoch 36, Train Accuracy: 94.16 %, Test Accuracy: 89.70 %
Epoch 37, Train Accuracy: 94.31 %, Test Accuracy: 90.63 %
Epoch 38, Train Accuracy: 94.87 %, Test Accuracy: 90.47 %
Epoch 39, Train Accuracy: 95.05 %, Test Accuracy: 90.26 %
Epoch 40, Train Accuracy: 95.45 %, Test Accuracy: 91.18 %
Epoch 41, Train Accuracy: 95.52 %, Test Accuracy: 90.78 %
Epoch 42, Train Accuracy: 95.95 %, Test Accuracy: 90.31 %
Epoch 43, Train Accuracy: 95.99 %, Test Accuracy: 91.45 %
Epoch 44, Train Accuracy: 96.44 %, Test Accuracy: 91.07 %
Epoch 45, Train Accuracy: 96.46 %, Test Accuracy: 91.32 %
Epoch 46, Train Accuracy: 96.59 %, Test Accuracy: 91.05 %
Epoch 47, Train Accuracy: 96.90 %, Test Accuracy: 92.03 %
Epoch 48, Train Accuracy: 97.06 %, Test Accuracy: 91.29 %
Epoch 49, Train Accuracy: 97.30 %, Test Accuracy: 91.71 %
Epoch 50, Train Accuracy: 97.56 %, Test Accuracy: 91.72 %
Epoch 51, Train Accuracy: 97.73 %, Test Accuracy: 91.98 %
Epoch 52, Train Accuracy: 97.66 %, Test Accuracy: 91.63 %
Epoch 53, Train Accuracy: 97.84 %, Test Accuracy: 91.67 %
