NODE=[HOST_3c1b003035] | JOB=rs-lay-frz-s1 4700396
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-8 --alpha0 1e-3 --num-epochs 100 --stepsize-groups layerwise --seed 1 --save-directory cluster/Account1/metaopt/runs/rs --run-name rs-lay-frz-s1
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default
NVIDIA GeForce RTX 2080 Ti, 11264 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 20.79 %, Test Accuracy: 29.41 %
Epoch 1, Train Accuracy: 34.28 %, Test Accuracy: 38.84 %
Epoch 2, Train Accuracy: 41.03 %, Test Accuracy: 44.13 %
Epoch 3, Train Accuracy: 45.02 %, Test Accuracy: 47.59 %
Epoch 4, Train Accuracy: 48.85 %, Test Accuracy: 50.84 %
Epoch 5, Train Accuracy: 52.00 %, Test Accuracy: 53.92 %
Epoch 6, Train Accuracy: 54.66 %, Test Accuracy: 55.64 %
Epoch 7, Train Accuracy: 57.37 %, Test Accuracy: 59.27 %
Epoch 8, Train Accuracy: 59.80 %, Test Accuracy: 59.98 %
Epoch 9, Train Accuracy: 62.00 %, Test Accuracy: 62.78 %
Epoch 10, Train Accuracy: 64.68 %, Test Accuracy: 64.71 %
Epoch 11, Train Accuracy: 66.95 %, Test Accuracy: 66.44 %
Epoch 12, Train Accuracy: 67.70 %, Test Accuracy: 68.13 %
Epoch 13, Train Accuracy: 69.47 %, Test Accuracy: 69.62 %
Epoch 14, Train Accuracy: 71.51 %, Test Accuracy: 71.68 %
Epoch 15, Train Accuracy: 72.93 %, Test Accuracy: 73.40 %
Epoch 16, Train Accuracy: 74.53 %, Test Accuracy: 74.16 %
Epoch 17, Train Accuracy: 76.36 %, Test Accuracy: 74.92 %
Epoch 18, Train Accuracy: 77.15 %, Test Accuracy: 75.61 %
Epoch 19, Train Accuracy: 78.03 %, Test Accuracy: 77.38 %
Epoch 20, Train Accuracy: 79.43 %, Test Accuracy: 78.90 %
Epoch 21, Train Accuracy: 80.10 %, Test Accuracy: 79.93 %
Epoch 22, Train Accuracy: 81.27 %, Test Accuracy: 79.85 %
Epoch 23, Train Accuracy: 81.98 %, Test Accuracy: 78.70 %
Epoch 24, Train Accuracy: 82.47 %, Test Accuracy: 80.42 %
Epoch 25, Train Accuracy: 83.16 %, Test Accuracy: 82.09 %
Epoch 26, Train Accuracy: 83.87 %, Test Accuracy: 82.54 %
Epoch 27, Train Accuracy: 84.63 %, Test Accuracy: 81.86 %
Epoch 28, Train Accuracy: 85.27 %, Test Accuracy: 82.89 %
Epoch 29, Train Accuracy: 85.50 %, Test Accuracy: 83.42 %
Epoch 30, Train Accuracy: 86.23 %, Test Accuracy: 84.06 %
Epoch 31, Train Accuracy: 86.59 %, Test Accuracy: 82.92 %
Epoch 32, Train Accuracy: 86.85 %, Test Accuracy: 84.31 %
Epoch 33, Train Accuracy: 87.09 %, Test Accuracy: 83.24 %
Epoch 34, Train Accuracy: 87.17 %, Test Accuracy: 85.43 %
Epoch 35, Train Accuracy: 88.33 %, Test Accuracy: 85.69 %
Epoch 36, Train Accuracy: 88.39 %, Test Accuracy: 85.19 %
Epoch 37, Train Accuracy: 88.24 %, Test Accuracy: 83.06 %
Epoch 38, Train Accuracy: 88.48 %, Test Accuracy: 85.76 %
Epoch 39, Train Accuracy: 89.44 %, Test Accuracy: 86.19 %
Epoch 40, Train Accuracy: 89.46 %, Test Accuracy: 86.59 %
Epoch 41, Train Accuracy: 89.57 %, Test Accuracy: 85.89 %
Epoch 42, Train Accuracy: 89.50 %, Test Accuracy: 86.29 %
Epoch 43, Train Accuracy: 89.83 %, Test Accuracy: 87.79 %
Epoch 44, Train Accuracy: 89.85 %, Test Accuracy: 86.28 %
Epoch 45, Train Accuracy: 90.34 %, Test Accuracy: 88.52 %
Epoch 46, Train Accuracy: 90.80 %, Test Accuracy: 86.82 %
Epoch 47, Train Accuracy: 90.83 %, Test Accuracy: 88.80 %
Epoch 48, Train Accuracy: 91.49 %, Test Accuracy: 88.17 %
Epoch 49, Train Accuracy: 91.45 %, Test Accuracy: 88.40 %
Epoch 50, Train Accuracy: 91.58 %, Test Accuracy: 88.77 %
