NODE=[HOST_03eb56b6d1] | JOB=aw1-ch-s0 4807092 | AUGMENT=1
ARGS: --optimizer HF --alg-base AdamW --normalizer-param-base 0.999 --momentum-param-base 0.9 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-4 --alpha0 1e-3 --num-epochs 100 --stepsize-groups chunk777 --seed 0 --save-directory cluster/Account2/metaopt/runs/aw1 --run-name aw1-ch-s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account2/metaopt/runs/aw1/probe_ch_aw1_s0
NVIDIA L4, 23034 MiB
Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 36.42 %, Test Accuracy: 46.16 %
Epoch 1, Train Accuracy: 56.87 %, Test Accuracy: 62.35 %
Epoch 2, Train Accuracy: 67.04 %, Test Accuracy: 68.33 %
Epoch 3, Train Accuracy: 74.28 %, Test Accuracy: 74.53 %
Epoch 4, Train Accuracy: 78.51 %, Test Accuracy: 77.37 %
Epoch 5, Train Accuracy: 81.40 %, Test Accuracy: 78.72 %
Epoch 6, Train Accuracy: 83.37 %, Test Accuracy: 82.05 %
Epoch 7, Train Accuracy: 85.31 %, Test Accuracy: 83.10 %
Epoch 8, Train Accuracy: 86.20 %, Test Accuracy: 84.31 %
Epoch 9, Train Accuracy: 87.22 %, Test Accuracy: 82.77 %
Epoch 10, Train Accuracy: 88.13 %, Test Accuracy: 86.83 %
Epoch 11, Train Accuracy: 88.99 %, Test Accuracy: 84.33 %
Epoch 12, Train Accuracy: 89.68 %, Test Accuracy: 87.49 %
Epoch 13, Train Accuracy: 90.41 %, Test Accuracy: 87.01 %
Epoch 14, Train Accuracy: 90.96 %, Test Accuracy: 87.55 %
Epoch 15, Train Accuracy: 91.67 %, Test Accuracy: 87.20 %
Epoch 16, Train Accuracy: 92.00 %, Test Accuracy: 88.78 %
Epoch 17, Train Accuracy: 92.57 %, Test Accuracy: 88.54 %
Epoch 18, Train Accuracy: 93.12 %, Test Accuracy: 89.23 %
Epoch 19, Train Accuracy: 93.38 %, Test Accuracy: 89.16 %
Epoch 20, Train Accuracy: 93.63 %, Test Accuracy: 89.58 %
Epoch 21, Train Accuracy: 94.07 %, Test Accuracy: 89.43 %
Epoch 22, Train Accuracy: 94.46 %, Test Accuracy: 88.30 %
Epoch 23, Train Accuracy: 94.57 %, Test Accuracy: 89.92 %
Epoch 24, Train Accuracy: 95.06 %, Test Accuracy: 89.77 %
Epoch 25, Train Accuracy: 95.40 %, Test Accuracy: 89.16 %
