NODE=[HOST_b9efa05339] | JOB=tn1-lay-s2 4887073 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset TinyImageNet --NN-name ResNet18_tin --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --stepsize-groups layerwise --seed 2 --save-directory cluster/Account2/metaopt/runs/tn1 --run-name tn1-lay-s2
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=0 PROBE_DIR=none EB_RHO=na EB_LOG=0
NVIDIA A100 80GB PCIe, 81920 MiB
NVIDIA A100 80GB PCIe, 81920 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 0.48 %, Test Accuracy: 0.52 %
Epoch 1, Train Accuracy: 0.48 %, Test Accuracy: 0.49 %
Epoch 2, Train Accuracy: 0.50 %, Test Accuracy: 0.52 %
Epoch 3, Train Accuracy: 0.55 %, Test Accuracy: 0.45 %
Epoch 4, Train Accuracy: 0.59 %, Test Accuracy: 0.62 %
Epoch 5, Train Accuracy: 0.98 %, Test Accuracy: 1.65 %
Epoch 6, Train Accuracy: 2.24 %, Test Accuracy: 3.23 %
Epoch 7, Train Accuracy: 4.40 %, Test Accuracy: 5.93 %
Epoch 8, Train Accuracy: 7.46 %, Test Accuracy: 8.93 %
Epoch 9, Train Accuracy: 11.77 %, Test Accuracy: 14.68 %
Epoch 10, Train Accuracy: 16.49 %, Test Accuracy: 18.98 %
Epoch 11, Train Accuracy: 20.41 %, Test Accuracy: 22.60 %
Epoch 12, Train Accuracy: 23.20 %, Test Accuracy: 24.95 %
Epoch 13, Train Accuracy: 26.07 %, Test Accuracy: 26.33 %
Epoch 14, Train Accuracy: 28.01 %, Test Accuracy: 28.22 %
Epoch 15, Train Accuracy: 30.26 %, Test Accuracy: 30.24 %
Epoch 16, Train Accuracy: 32.21 %, Test Accuracy: 32.42 %
Epoch 17, Train Accuracy: 33.79 %, Test Accuracy: 34.26 %
Epoch 18, Train Accuracy: 35.75 %, Test Accuracy: 33.94 %
Epoch 19, Train Accuracy: 37.45 %, Test Accuracy: 36.83 %
Epoch 20, Train Accuracy: 39.09 %, Test Accuracy: 37.69 %
Epoch 21, Train Accuracy: 40.58 %, Test Accuracy: 38.70 %
Epoch 22, Train Accuracy: 41.90 %, Test Accuracy: 39.57 %
Epoch 23, Train Accuracy: 43.42 %, Test Accuracy: 40.36 %
Epoch 24, Train Accuracy: 44.66 %, Test Accuracy: 42.34 %
Epoch 25, Train Accuracy: 45.91 %, Test Accuracy: 42.78 %
Epoch 26, Train Accuracy: 46.98 %, Test Accuracy: 43.15 %
Epoch 27, Train Accuracy: 48.23 %, Test Accuracy: 44.00 %
Epoch 28, Train Accuracy: 49.47 %, Test Accuracy: 44.98 %
Epoch 29, Train Accuracy: 50.36 %, Test Accuracy: 45.85 %
Epoch 30, Train Accuracy: 51.47 %, Test Accuracy: 45.75 %
Epoch 31, Train Accuracy: 52.57 %, Test Accuracy: 46.89 %
Epoch 32, Train Accuracy: 53.89 %, Test Accuracy: 46.64 %
Epoch 33, Train Accuracy: 54.74 %, Test Accuracy: 46.91 %
Epoch 34, Train Accuracy: 55.77 %, Test Accuracy: 47.51 %
Epoch 35, Train Accuracy: 56.82 %, Test Accuracy: 47.76 %
Epoch 36, Train Accuracy: 57.67 %, Test Accuracy: 48.90 %
Epoch 37, Train Accuracy: 58.82 %, Test Accuracy: 48.43 %
Epoch 38, Train Accuracy: 59.43 %, Test Accuracy: 48.70 %
Epoch 39, Train Accuracy: 60.38 %, Test Accuracy: 49.61 %
Epoch 40, Train Accuracy: 61.27 %, Test Accuracy: 49.83 %
Epoch 41, Train Accuracy: 61.99 %, Test Accuracy: 49.81 %
Epoch 42, Train Accuracy: 62.68 %, Test Accuracy: 50.47 %
Epoch 43, Train Accuracy: 63.66 %, Test Accuracy: 49.93 %
Epoch 44, Train Accuracy: 64.53 %, Test Accuracy: 49.88 %
Epoch 45, Train Accuracy: 65.18 %, Test Accuracy: 50.07 %
Epoch 46, Train Accuracy: 65.77 %, Test Accuracy: 50.03 %
Epoch 47, Train Accuracy: 66.41 %, Test Accuracy: 50.28 %
Epoch 48, Train Accuracy: 67.59 %, Test Accuracy: 50.49 %
Epoch 49, Train Accuracy: 67.83 %, Test Accuracy: 50.89 %
Epoch 50, Train Accuracy: 68.78 %, Test Accuracy: 50.25 %
Epoch 51, Train Accuracy: 69.55 %, Test Accuracy: 50.38 %
Epoch 52, Train Accuracy: 69.90 %, Test Accuracy: 50.97 %
Epoch 53, Train Accuracy: 70.74 %, Test Accuracy: 51.08 %
Epoch 54, Train Accuracy: 71.53 %, Test Accuracy: 50.58 %
Epoch 55, Train Accuracy: 72.00 %, Test Accuracy: 50.57 %
Epoch 56, Train Accuracy: 72.73 %, Test Accuracy: 50.61 %
Epoch 57, Train Accuracy: 73.16 %, Test Accuracy: 50.70 %
Epoch 58, Train Accuracy: 73.91 %, Test Accuracy: 51.05 %
Epoch 59, Train Accuracy: 74.53 %, Test Accuracy: 51.14 %
Epoch 60, Train Accuracy: 74.86 %, Test Accuracy: 51.19 %
Epoch 61, Train Accuracy: 75.60 %, Test Accuracy: 50.70 %
Epoch 62, Train Accuracy: 76.18 %, Test Accuracy: 50.99 %
Epoch 63, Train Accuracy: 76.67 %, Test Accuracy: 51.23 %
Epoch 64, Train Accuracy: 77.17 %, Test Accuracy: 51.61 %
Epoch 65, Train Accuracy: 77.64 %, Test Accuracy: 51.39 %
Epoch 66, Train Accuracy: 78.34 %, Test Accuracy: 51.18 %
Epoch 67, Train Accuracy: 78.54 %, Test Accuracy: 51.05 %
Epoch 68, Train Accuracy: 79.11 %, Test Accuracy: 51.31 %
Epoch 69, Train Accuracy: 79.55 %, Test Accuracy: 51.43 %
Epoch 70, Train Accuracy: 79.91 %, Test Accuracy: 51.04 %
Epoch 71, Train Accuracy: 80.39 %, Test Accuracy: 51.09 %
Epoch 72, Train Accuracy: 80.89 %, Test Accuracy: 50.86 %
Epoch 73, Train Accuracy: 81.27 %, Test Accuracy: 51.17 %
Epoch 74, Train Accuracy: 81.67 %, Test Accuracy: 51.33 %
