NODE=[HOST_e8d809bd94] | JOB=ml2-rms-node-s0 4837235 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta RMSProp --normalizer-param-meta 0.999 --weight-decay-meta 0 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-4 --alpha0 1e-3 --num-epochs 100 --stepsize-groups nodewise --seed 0 --save-directory cluster/Account2/metaopt/runs/ml2 --run-name ml2-rms-node-s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account2/metaopt/runs/ml2/probe_rms_node_ml2_s0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 


args_meta includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 23.11 %, Test Accuracy: 29.96 %
Epoch 1, Train Accuracy: 34.00 %, Test Accuracy: 37.96 %
Epoch 2, Train Accuracy: 39.49 %, Test Accuracy: 42.86 %
Epoch 3, Train Accuracy: 43.94 %, Test Accuracy: 46.70 %
Epoch 4, Train Accuracy: 48.13 %, Test Accuracy: 51.40 %
Epoch 5, Train Accuracy: 52.18 %, Test Accuracy: 54.44 %
Epoch 6, Train Accuracy: 55.77 %, Test Accuracy: 58.97 %
Epoch 7, Train Accuracy: 59.15 %, Test Accuracy: 60.21 %
Epoch 8, Train Accuracy: 62.70 %, Test Accuracy: 63.68 %
Epoch 9, Train Accuracy: 64.75 %, Test Accuracy: 65.81 %
Epoch 10, Train Accuracy: 67.26 %, Test Accuracy: 67.14 %
Epoch 11, Train Accuracy: 70.01 %, Test Accuracy: 71.36 %
Epoch 12, Train Accuracy: 71.96 %, Test Accuracy: 71.17 %
Epoch 13, Train Accuracy: 74.35 %, Test Accuracy: 74.61 %
Epoch 14, Train Accuracy: 76.20 %, Test Accuracy: 76.89 %
Epoch 15, Train Accuracy: 77.84 %, Test Accuracy: 76.30 %
Epoch 16, Train Accuracy: 78.98 %, Test Accuracy: 78.18 %
Epoch 17, Train Accuracy: 80.16 %, Test Accuracy: 80.39 %
Epoch 18, Train Accuracy: 81.65 %, Test Accuracy: 80.41 %
Epoch 19, Train Accuracy: 82.37 %, Test Accuracy: 80.88 %
Epoch 20, Train Accuracy: 83.22 %, Test Accuracy: 81.40 %
Epoch 21, Train Accuracy: 84.27 %, Test Accuracy: 78.98 %
