NODE=[HOST_2f2f29d9e1] | JOB=m1a3-r01-s2 4683576
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-3 --num-epochs 100 --stepsize-groups layerwise --seed 2 --save-directory cluster/Account1/metaopt/runs/m1a3 --run-name m1a3-r01-s2
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=additive LAM=na ETA_RATIO=0.1 COS_TOTAL=default COS_WARMUP=default
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 22.22 %, Test Accuracy: 31.25 %
Epoch 1, Train Accuracy: 36.85 %, Test Accuracy: 40.84 %
Epoch 2, Train Accuracy: 44.96 %, Test Accuracy: 50.28 %
Epoch 3, Train Accuracy: 51.90 %, Test Accuracy: 55.12 %
Epoch 4, Train Accuracy: 58.10 %, Test Accuracy: 61.11 %
Epoch 5, Train Accuracy: 63.43 %, Test Accuracy: 64.61 %
Epoch 6, Train Accuracy: 68.31 %, Test Accuracy: 70.41 %
Epoch 7, Train Accuracy: 71.71 %, Test Accuracy: 72.36 %
Epoch 8, Train Accuracy: 74.93 %, Test Accuracy: 76.56 %
Epoch 9, Train Accuracy: 77.58 %, Test Accuracy: 73.86 %
Epoch 10, Train Accuracy: 78.81 %, Test Accuracy: 79.01 %
Epoch 11, Train Accuracy: 80.58 %, Test Accuracy: 79.11 %
Epoch 12, Train Accuracy: 82.44 %, Test Accuracy: 80.73 %
Epoch 13, Train Accuracy: 83.18 %, Test Accuracy: 82.86 %
Epoch 14, Train Accuracy: 84.33 %, Test Accuracy: 82.93 %
Epoch 15, Train Accuracy: 85.95 %, Test Accuracy: 84.08 %
Epoch 16, Train Accuracy: 86.85 %, Test Accuracy: 86.31 %
Epoch 17, Train Accuracy: 88.15 %, Test Accuracy: 86.70 %
Epoch 18, Train Accuracy: 89.34 %, Test Accuracy: 88.46 %
Epoch 19, Train Accuracy: 90.61 %, Test Accuracy: 89.29 %
Epoch 20, Train Accuracy: 92.20 %, Test Accuracy: 90.14 %
Epoch 21, Train Accuracy: 93.58 %, Test Accuracy: 90.38 %
Epoch 22, Train Accuracy: 93.99 %, Test Accuracy: 91.03 %
Epoch 23, Train Accuracy: 94.86 %, Test Accuracy: 91.79 %
Epoch 24, Train Accuracy: 95.35 %, Test Accuracy: 91.64 %
Epoch 25, Train Accuracy: 95.53 %, Test Accuracy: 91.69 %
Epoch 26, Train Accuracy: 95.90 %, Test Accuracy: 91.92 %
Epoch 27, Train Accuracy: 96.17 %, Test Accuracy: 91.61 %
Epoch 28, Train Accuracy: 96.39 %, Test Accuracy: 91.85 %
Epoch 29, Train Accuracy: 96.79 %, Test Accuracy: 92.31 %
Epoch 30, Train Accuracy: 96.87 %, Test Accuracy: 92.03 %
Epoch 31, Train Accuracy: 96.73 %, Test Accuracy: 92.60 %
Epoch 32, Train Accuracy: 97.33 %, Test Accuracy: 92.06 %
Epoch 33, Train Accuracy: 97.27 %, Test Accuracy: 92.39 %
Epoch 34, Train Accuracy: 97.32 %, Test Accuracy: 91.93 %
Epoch 35, Train Accuracy: 97.62 %, Test Accuracy: 92.00 %
Epoch 36, Train Accuracy: 97.61 %, Test Accuracy: 92.30 %
Epoch 37, Train Accuracy: 97.75 %, Test Accuracy: 92.61 %
Epoch 38, Train Accuracy: 97.98 %, Test Accuracy: 92.20 %
Epoch 39, Train Accuracy: 97.90 %, Test Accuracy: 92.18 %
Epoch 40, Train Accuracy: 97.89 %, Test Accuracy: 91.80 %
Epoch 41, Train Accuracy: 98.03 %, Test Accuracy: 92.42 %
Epoch 42, Train Accuracy: 98.09 %, Test Accuracy: 92.58 %
Epoch 43, Train Accuracy: 98.28 %, Test Accuracy: 92.15 %
Epoch 44, Train Accuracy: 98.20 %, Test Accuracy: 91.89 %
Epoch 45, Train Accuracy: 98.33 %, Test Accuracy: 92.41 %
Epoch 46, Train Accuracy: 98.42 %, Test Accuracy: 92.38 %
Epoch 47, Train Accuracy: 98.33 %, Test Accuracy: 92.21 %
Epoch 48, Train Accuracy: 98.54 %, Test Accuracy: 92.48 %
Epoch 49, Train Accuracy: 98.61 %, Test Accuracy: 92.22 %
Epoch 50, Train Accuracy: 98.57 %, Test Accuracy: 92.40 %
Epoch 51, Train Accuracy: 98.55 %, Test Accuracy: 92.14 %
Epoch 52, Train Accuracy: 98.71 %, Test Accuracy: 92.51 %
Epoch 53, Train Accuracy: 98.73 %, Test Accuracy: 92.18 %
Epoch 54, Train Accuracy: 98.85 %, Test Accuracy: 92.13 %
Epoch 55, Train Accuracy: 98.74 %, Test Accuracy: 91.92 %
Epoch 56, Train Accuracy: 98.80 %, Test Accuracy: 92.45 %
Epoch 57, Train Accuracy: 98.81 %, Test Accuracy: 92.26 %
Epoch 58, Train Accuracy: 98.89 %, Test Accuracy: 92.54 %
Epoch 59, Train Accuracy: 98.99 %, Test Accuracy: 92.54 %
Epoch 60, Train Accuracy: 98.98 %, Test Accuracy: 92.69 %
Epoch 61, Train Accuracy: 99.03 %, Test Accuracy: 92.57 %
Epoch 62, Train Accuracy: 98.93 %, Test Accuracy: 92.46 %
Epoch 63, Train Accuracy: 99.08 %, Test Accuracy: 92.43 %
Epoch 64, Train Accuracy: 99.07 %, Test Accuracy: 92.19 %
Epoch 65, Train Accuracy: 98.96 %, Test Accuracy: 92.64 %
Epoch 66, Train Accuracy: 98.94 %, Test Accuracy: 91.71 %
Epoch 67, Train Accuracy: 98.98 %, Test Accuracy: 92.51 %
Epoch 68, Train Accuracy: 99.18 %, Test Accuracy: 92.52 %
Epoch 69, Train Accuracy: 99.06 %, Test Accuracy: 92.24 %
Epoch 70, Train Accuracy: 99.09 %, Test Accuracy: 92.20 %
Epoch 71, Train Accuracy: 99.08 %, Test Accuracy: 92.20 %
Epoch 72, Train Accuracy: 99.24 %, Test Accuracy: 92.34 %
Epoch 73, Train Accuracy: 99.27 %, Test Accuracy: 92.66 %
Epoch 74, Train Accuracy: 99.12 %, Test Accuracy: 92.46 %
Epoch 75, Train Accuracy: 99.23 %, Test Accuracy: 92.27 %
Epoch 76, Train Accuracy: 99.27 %, Test Accuracy: 92.44 %
Epoch 77, Train Accuracy: 99.23 %, Test Accuracy: 92.52 %
Epoch 78, Train Accuracy: 99.27 %, Test Accuracy: 92.45 %
Epoch 79, Train Accuracy: 99.32 %, Test Accuracy: 92.45 %
Epoch 80, Train Accuracy: 99.41 %, Test Accuracy: 92.39 %
Epoch 81, Train Accuracy: 99.35 %, Test Accuracy: 92.65 %
Epoch 82, Train Accuracy: 99.39 %, Test Accuracy: 92.60 %
Epoch 83, Train Accuracy: 99.40 %, Test Accuracy: 92.63 %
Epoch 84, Train Accuracy: 99.33 %, Test Accuracy: 92.48 %
Epoch 85, Train Accuracy: 99.42 %, Test Accuracy: 92.61 %
Epoch 86, Train Accuracy: 99.41 %, Test Accuracy: 92.65 %
Epoch 87, Train Accuracy: 99.41 %, Test Accuracy: 92.55 %
Epoch 88, Train Accuracy: 99.40 %, Test Accuracy: 92.54 %
Epoch 89, Train Accuracy: 99.36 %, Test Accuracy: 92.54 %
Epoch 90, Train Accuracy: 99.39 %, Test Accuracy: 92.64 %
Epoch 91, Train Accuracy: 99.45 %, Test Accuracy: 92.46 %
Epoch 92, Train Accuracy: 99.39 %, Test Accuracy: 92.34 %
Epoch 93, Train Accuracy: 99.46 %, Test Accuracy: 92.52 %
Epoch 94, Train Accuracy: 99.42 %, Test Accuracy: 92.68 %
Epoch 95, Train Accuracy: 99.41 %, Test Accuracy: 92.44 %
Epoch 96, Train Accuracy: 99.43 %, Test Accuracy: 92.28 %
Epoch 97, Train Accuracy: 99.46 %, Test Accuracy: 92.46 %
Epoch 98, Train Accuracy: 99.43 %, Test Accuracy: 92.59 %
Epoch 99, Train Accuracy: 99.43 %, Test Accuracy: 92.63 %
30  minutes
RUN_DONE
