NODE=[HOST_e8d809bd94] | JOB=hb1-lay-s0 4890954 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet18_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --stepsize-groups layerwise --seed 0 --save-directory cluster/Account2/metaopt/runs/hb1 --run-name hb1-lay-s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=0 PROBE_DIR=none EB_RHO=na EB_LOG=0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 1.05 %, Test Accuracy: 1.10 %
Epoch 1, Train Accuracy: 1.08 %, Test Accuracy: 1.16 %
Epoch 2, Train Accuracy: 1.05 %, Test Accuracy: 1.14 %
Epoch 3, Train Accuracy: 1.06 %, Test Accuracy: 1.11 %
Epoch 4, Train Accuracy: 1.10 %, Test Accuracy: 1.28 %
Epoch 5, Train Accuracy: 1.07 %, Test Accuracy: 1.26 %
Epoch 6, Train Accuracy: 1.15 %, Test Accuracy: 1.42 %
Epoch 7, Train Accuracy: 1.45 %, Test Accuracy: 2.00 %
Epoch 8, Train Accuracy: 2.29 %, Test Accuracy: 2.94 %
Epoch 9, Train Accuracy: 2.98 %, Test Accuracy: 3.89 %
Epoch 10, Train Accuracy: 3.66 %, Test Accuracy: 4.55 %
Epoch 11, Train Accuracy: 4.42 %, Test Accuracy: 5.48 %
Epoch 12, Train Accuracy: 5.88 %, Test Accuracy: 7.22 %
Epoch 13, Train Accuracy: 7.98 %, Test Accuracy: 9.21 %
Epoch 14, Train Accuracy: 9.95 %, Test Accuracy: 10.68 %
Epoch 15, Train Accuracy: 11.84 %, Test Accuracy: 12.56 %
Epoch 16, Train Accuracy: 14.20 %, Test Accuracy: 15.86 %
Epoch 17, Train Accuracy: 17.31 %, Test Accuracy: 19.92 %
Epoch 18, Train Accuracy: 22.19 %, Test Accuracy: 25.52 %
Epoch 19, Train Accuracy: 27.30 %, Test Accuracy: 31.31 %
Epoch 20, Train Accuracy: 32.70 %, Test Accuracy: 34.36 %
Epoch 21, Train Accuracy: 37.37 %, Test Accuracy: 38.74 %
Epoch 22, Train Accuracy: 41.59 %, Test Accuracy: 42.38 %
Epoch 23, Train Accuracy: 44.96 %, Test Accuracy: 44.15 %
Epoch 24, Train Accuracy: 48.02 %, Test Accuracy: 47.31 %
Epoch 25, Train Accuracy: 51.03 %, Test Accuracy: 49.38 %
Epoch 26, Train Accuracy: 53.37 %, Test Accuracy: 52.19 %
Epoch 27, Train Accuracy: 55.57 %, Test Accuracy: 52.91 %
Epoch 28, Train Accuracy: 57.95 %, Test Accuracy: 54.75 %
Epoch 29, Train Accuracy: 60.21 %, Test Accuracy: 55.55 %
Epoch 30, Train Accuracy: 61.85 %, Test Accuracy: 57.78 %
Epoch 31, Train Accuracy: 63.56 %, Test Accuracy: 58.39 %
Epoch 32, Train Accuracy: 65.25 %, Test Accuracy: 59.76 %
Epoch 33, Train Accuracy: 67.06 %, Test Accuracy: 60.82 %
Epoch 34, Train Accuracy: 68.57 %, Test Accuracy: 60.96 %
Epoch 35, Train Accuracy: 69.78 %, Test Accuracy: 62.18 %
Epoch 36, Train Accuracy: 71.28 %, Test Accuracy: 62.57 %
Epoch 37, Train Accuracy: 72.98 %, Test Accuracy: 63.60 %
Epoch 38, Train Accuracy: 73.64 %, Test Accuracy: 63.89 %
Epoch 39, Train Accuracy: 75.12 %, Test Accuracy: 63.99 %
Epoch 40, Train Accuracy: 76.32 %, Test Accuracy: 65.08 %
Epoch 41, Train Accuracy: 77.77 %, Test Accuracy: 65.61 %
Epoch 42, Train Accuracy: 79.31 %, Test Accuracy: 66.01 %
Epoch 43, Train Accuracy: 80.08 %, Test Accuracy: 65.77 %
Epoch 44, Train Accuracy: 81.03 %, Test Accuracy: 66.21 %
Epoch 45, Train Accuracy: 81.76 %, Test Accuracy: 66.33 %
Epoch 46, Train Accuracy: 83.03 %, Test Accuracy: 66.66 %
Epoch 47, Train Accuracy: 84.22 %, Test Accuracy: 66.90 %
Epoch 48, Train Accuracy: 84.79 %, Test Accuracy: 67.46 %
Epoch 49, Train Accuracy: 85.57 %, Test Accuracy: 67.83 %
Epoch 50, Train Accuracy: 86.86 %, Test Accuracy: 68.26 %
Epoch 51, Train Accuracy: 87.10 %, Test Accuracy: 68.07 %
Epoch 52, Train Accuracy: 88.06 %, Test Accuracy: 68.36 %
Epoch 53, Train Accuracy: 88.68 %, Test Accuracy: 67.65 %
Epoch 54, Train Accuracy: 89.27 %, Test Accuracy: 67.65 %
Epoch 55, Train Accuracy: 89.93 %, Test Accuracy: 68.53 %
Epoch 56, Train Accuracy: 90.40 %, Test Accuracy: 67.99 %
Epoch 57, Train Accuracy: 91.02 %, Test Accuracy: 67.99 %
Epoch 58, Train Accuracy: 91.48 %, Test Accuracy: 68.94 %
Epoch 59, Train Accuracy: 92.21 %, Test Accuracy: 68.70 %
Epoch 60, Train Accuracy: 92.57 %, Test Accuracy: 68.35 %
Epoch 61, Train Accuracy: 93.21 %, Test Accuracy: 69.49 %
Epoch 62, Train Accuracy: 93.41 %, Test Accuracy: 68.12 %
Epoch 63, Train Accuracy: 93.84 %, Test Accuracy: 68.89 %
Epoch 64, Train Accuracy: 94.45 %, Test Accuracy: 69.53 %
Epoch 65, Train Accuracy: 94.57 %, Test Accuracy: 68.21 %
Epoch 66, Train Accuracy: 94.84 %, Test Accuracy: 68.92 %
Epoch 67, Train Accuracy: 95.31 %, Test Accuracy: 69.04 %
Epoch 68, Train Accuracy: 95.66 %, Test Accuracy: 69.35 %
Epoch 69, Train Accuracy: 95.82 %, Test Accuracy: 68.64 %
Epoch 70, Train Accuracy: 96.05 %, Test Accuracy: 69.36 %
Epoch 71, Train Accuracy: 96.64 %, Test Accuracy: 69.27 %
Epoch 72, Train Accuracy: 96.33 %, Test Accuracy: 68.74 %
Epoch 73, Train Accuracy: 96.75 %, Test Accuracy: 69.50 %
Epoch 74, Train Accuracy: 96.98 %, Test Accuracy: 69.18 %
Epoch 75, Train Accuracy: 96.98 %, Test Accuracy: 68.87 %
Epoch 76, Train Accuracy: 97.41 %, Test Accuracy: 69.08 %
Epoch 77, Train Accuracy: 97.25 %, Test Accuracy: 68.95 %
Epoch 78, Train Accuracy: 97.57 %, Test Accuracy: 69.46 %
Epoch 79, Train Accuracy: 97.80 %, Test Accuracy: 69.88 %
Epoch 80, Train Accuracy: 97.90 %, Test Accuracy: 69.48 %
Epoch 81, Train Accuracy: 97.70 %, Test Accuracy: 69.80 %
Epoch 82, Train Accuracy: 98.27 %, Test Accuracy: 69.65 %
Epoch 83, Train Accuracy: 98.27 %, Test Accuracy: 69.25 %
Epoch 84, Train Accuracy: 98.00 %, Test Accuracy: 69.75 %
Epoch 85, Train Accuracy: 98.41 %, Test Accuracy: 69.72 %
Epoch 86, Train Accuracy: 98.53 %, Test Accuracy: 68.75 %
Epoch 87, Train Accuracy: 98.29 %, Test Accuracy: 68.87 %
Epoch 88, Train Accuracy: 98.56 %, Test Accuracy: 69.02 %
Epoch 89, Train Accuracy: 98.74 %, Test Accuracy: 69.91 %
Epoch 90, Train Accuracy: 98.74 %, Test Accuracy: 69.53 %
Epoch 91, Train Accuracy: 98.85 %, Test Accuracy: 69.76 %
Epoch 92, Train Accuracy: 98.84 %, Test Accuracy: 69.26 %
Epoch 93, Train Accuracy: 98.91 %, Test Accuracy: 69.95 %
Epoch 94, Train Accuracy: 98.99 %, Test Accuracy: 69.68 %
Epoch 95, Train Accuracy: 99.04 %, Test Accuracy: 69.80 %
Epoch 96, Train Accuracy: 99.03 %, Test Accuracy: 69.75 %
Epoch 97, Train Accuracy: 99.19 %, Test Accuracy: 69.68 %
Epoch 98, Train Accuracy: 98.99 %, Test Accuracy: 69.89 %
Epoch 99, Train Accuracy: 99.17 %, Test Accuracy: 70.11 %
31  minutes
RUN_DONE
