NODE=[HOST_2f2f29d9e1] | JOB=ha-w-r01-s0 4680584
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --alpha0 1e-6 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --stepsize-groups weightwise --seed 0 --save-directory cluster/Account1/metaopt/runs/hier --run-name ha-w-r01_s0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 12.79 %, Test Accuracy: 12.83 %
Epoch 1, Train Accuracy: 12.72 %, Test Accuracy: 12.87 %
Epoch 2, Train Accuracy: 12.89 %, Test Accuracy: 12.97 %
Epoch 3, Train Accuracy: 13.14 %, Test Accuracy: 13.21 %
Epoch 4, Train Accuracy: 13.05 %, Test Accuracy: 13.15 %
Epoch 5, Train Accuracy: 13.16 %, Test Accuracy: 13.43 %
Epoch 6, Train Accuracy: 13.38 %, Test Accuracy: 13.19 %
Epoch 7, Train Accuracy: 13.56 %, Test Accuracy: 13.48 %
Epoch 8, Train Accuracy: 13.64 %, Test Accuracy: 13.49 %
Epoch 9, Train Accuracy: 13.79 %, Test Accuracy: 13.60 %
Epoch 10, Train Accuracy: 13.95 %, Test Accuracy: 13.72 %
Epoch 11, Train Accuracy: 14.42 %, Test Accuracy: 13.82 %
Epoch 12, Train Accuracy: 14.58 %, Test Accuracy: 14.11 %
Epoch 13, Train Accuracy: 15.04 %, Test Accuracy: 14.37 %
Epoch 14, Train Accuracy: 15.31 %, Test Accuracy: 14.69 %
Epoch 15, Train Accuracy: 15.70 %, Test Accuracy: 14.97 %
Epoch 16, Train Accuracy: 16.02 %, Test Accuracy: 15.25 %
Epoch 17, Train Accuracy: 16.63 %, Test Accuracy: 15.72 %
Epoch 18, Train Accuracy: 17.06 %, Test Accuracy: 16.08 %
Epoch 19, Train Accuracy: 17.59 %, Test Accuracy: 16.66 %
Epoch 20, Train Accuracy: 18.14 %, Test Accuracy: 17.17 %
Epoch 21, Train Accuracy: 18.65 %, Test Accuracy: 17.75 %
Epoch 22, Train Accuracy: 19.42 %, Test Accuracy: 18.10 %
Epoch 23, Train Accuracy: 20.08 %, Test Accuracy: 18.85 %
Epoch 24, Train Accuracy: 20.72 %, Test Accuracy: 19.55 %
Epoch 25, Train Accuracy: 20.99 %, Test Accuracy: 20.27 %
Epoch 26, Train Accuracy: 21.78 %, Test Accuracy: 20.93 %
Epoch 27, Train Accuracy: 22.08 %, Test Accuracy: 21.74 %
Epoch 28, Train Accuracy: 22.69 %, Test Accuracy: 22.20 %
Epoch 29, Train Accuracy: 23.35 %, Test Accuracy: 22.49 %
Epoch 30, Train Accuracy: 24.08 %, Test Accuracy: 23.44 %
Epoch 31, Train Accuracy: 24.80 %, Test Accuracy: 24.05 %
Epoch 32, Train Accuracy: 25.12 %, Test Accuracy: 24.69 %
Epoch 33, Train Accuracy: 25.77 %, Test Accuracy: 25.62 %
Epoch 34, Train Accuracy: 26.53 %, Test Accuracy: 25.54 %
Epoch 35, Train Accuracy: 27.01 %, Test Accuracy: 26.72 %
Epoch 36, Train Accuracy: 27.43 %, Test Accuracy: 27.20 %
Epoch 37, Train Accuracy: 27.97 %, Test Accuracy: 27.33 %
Epoch 38, Train Accuracy: 28.55 %, Test Accuracy: 28.05 %
Epoch 39, Train Accuracy: 28.97 %, Test Accuracy: 28.93 %
Epoch 40, Train Accuracy: 29.71 %, Test Accuracy: 29.02 %
Epoch 41, Train Accuracy: 29.97 %, Test Accuracy: 29.63 %
Epoch 42, Train Accuracy: 30.73 %, Test Accuracy: 30.57 %
Epoch 43, Train Accuracy: 31.16 %, Test Accuracy: 31.05 %
Epoch 44, Train Accuracy: 31.36 %, Test Accuracy: 31.57 %
Epoch 45, Train Accuracy: 31.97 %, Test Accuracy: 32.26 %
Epoch 46, Train Accuracy: 32.25 %, Test Accuracy: 32.65 %
Epoch 47, Train Accuracy: 32.68 %, Test Accuracy: 32.85 %
Epoch 48, Train Accuracy: 32.97 %, Test Accuracy: 33.56 %
Epoch 49, Train Accuracy: 33.28 %, Test Accuracy: 33.76 %
Epoch 50, Train Accuracy: 33.54 %, Test Accuracy: 34.29 %
Epoch 51, Train Accuracy: 33.96 %, Test Accuracy: 34.95 %
Epoch 52, Train Accuracy: 34.21 %, Test Accuracy: 35.18 %
Epoch 53, Train Accuracy: 34.55 %, Test Accuracy: 35.66 %
Epoch 54, Train Accuracy: 34.87 %, Test Accuracy: 36.36 %
Epoch 55, Train Accuracy: 34.96 %, Test Accuracy: 36.54 %
Epoch 56, Train Accuracy: 35.63 %, Test Accuracy: 37.19 %
Epoch 57, Train Accuracy: 35.96 %, Test Accuracy: 37.43 %
Epoch 58, Train Accuracy: 36.25 %, Test Accuracy: 37.63 %
Epoch 59, Train Accuracy: 36.45 %, Test Accuracy: 38.09 %
Epoch 60, Train Accuracy: 36.86 %, Test Accuracy: 38.43 %
Epoch 61, Train Accuracy: 37.55 %, Test Accuracy: 38.81 %
Epoch 62, Train Accuracy: 37.63 %, Test Accuracy: 38.97 %
Epoch 63, Train Accuracy: 37.98 %, Test Accuracy: 39.59 %
Epoch 64, Train Accuracy: 38.59 %, Test Accuracy: 39.99 %
Epoch 65, Train Accuracy: 39.15 %, Test Accuracy: 40.31 %
Epoch 66, Train Accuracy: 38.99 %, Test Accuracy: 40.31 %
Epoch 67, Train Accuracy: 39.67 %, Test Accuracy: 41.03 %
Epoch 68, Train Accuracy: 39.87 %, Test Accuracy: 41.03 %
Epoch 69, Train Accuracy: 40.18 %, Test Accuracy: 41.52 %
Epoch 70, Train Accuracy: 40.56 %, Test Accuracy: 41.65 %
Epoch 71, Train Accuracy: 40.96 %, Test Accuracy: 41.87 %
Epoch 72, Train Accuracy: 41.16 %, Test Accuracy: 42.23 %
