NODE=[HOST_ae9488be04] | JOB=gn1-bn-node-s2 4777306 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-4 --alpha0 1e-3 --num-epochs 100 --stepsize-groups nodewise --seed 2 --save-directory cluster/Account2/metaopt/runs/gn1 --run-name gn1-bn-node-s2
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account2/metaopt/runs/gn1/probe_bn-node_gn1_s2
NVIDIA A100 80GB PCIe, 81920 MiB
NVIDIA A100 80GB PCIe, 81920 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 21.53 %, Test Accuracy: 29.94 %
Epoch 1, Train Accuracy: 34.61 %, Test Accuracy: 38.99 %
Epoch 2, Train Accuracy: 41.11 %, Test Accuracy: 44.59 %
Epoch 3, Train Accuracy: 45.81 %, Test Accuracy: 48.71 %
Epoch 4, Train Accuracy: 50.09 %, Test Accuracy: 52.46 %
Epoch 5, Train Accuracy: 53.77 %, Test Accuracy: 55.72 %
Epoch 6, Train Accuracy: 56.87 %, Test Accuracy: 58.81 %
Epoch 7, Train Accuracy: 60.22 %, Test Accuracy: 61.63 %
Epoch 8, Train Accuracy: 63.35 %, Test Accuracy: 64.47 %
Epoch 9, Train Accuracy: 65.57 %, Test Accuracy: 63.39 %
Epoch 10, Train Accuracy: 67.39 %, Test Accuracy: 68.55 %
Epoch 11, Train Accuracy: 70.25 %, Test Accuracy: 68.88 %
Epoch 12, Train Accuracy: 71.43 %, Test Accuracy: 71.14 %
Epoch 13, Train Accuracy: 73.82 %, Test Accuracy: 72.61 %
Epoch 14, Train Accuracy: 75.88 %, Test Accuracy: 74.43 %
Epoch 15, Train Accuracy: 77.40 %, Test Accuracy: 76.59 %
Epoch 16, Train Accuracy: 79.22 %, Test Accuracy: 78.53 %
Epoch 17, Train Accuracy: 80.55 %, Test Accuracy: 79.47 %
Epoch 18, Train Accuracy: 81.26 %, Test Accuracy: 80.40 %
Epoch 19, Train Accuracy: 82.40 %, Test Accuracy: 80.73 %
Epoch 20, Train Accuracy: 83.09 %, Test Accuracy: 80.54 %
Epoch 21, Train Accuracy: 84.10 %, Test Accuracy: 82.23 %
Epoch 22, Train Accuracy: 84.38 %, Test Accuracy: 81.17 %
Epoch 23, Train Accuracy: 84.93 %, Test Accuracy: 84.05 %
Epoch 24, Train Accuracy: 86.11 %, Test Accuracy: 83.81 %
