NODE=[HOST_e8d809bd94] | JOB=gp-node-r1-s0 4685206 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --NN-name ResNet18 --stepsize-groups nodewise --seed 0 --save-directory cluster/Account2/metaopt/runs/gp --run-name gp-node-r1-s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=additive LAM=na ETA_RATIO=1
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 12.79 %, Test Accuracy: 12.87 %
Epoch 1, Train Accuracy: 12.75 %, Test Accuracy: 12.93 %
Epoch 2, Train Accuracy: 13.02 %, Test Accuracy: 13.17 %
Epoch 3, Train Accuracy: 13.46 %, Test Accuracy: 13.41 %
Epoch 4, Train Accuracy: 13.66 %, Test Accuracy: 13.70 %
Epoch 5, Train Accuracy: 14.50 %, Test Accuracy: 14.47 %
Epoch 6, Train Accuracy: 15.74 %, Test Accuracy: 15.41 %
Epoch 7, Train Accuracy: 17.50 %, Test Accuracy: 17.56 %
Epoch 8, Train Accuracy: 20.03 %, Test Accuracy: 20.30 %
Epoch 9, Train Accuracy: 22.76 %, Test Accuracy: 23.57 %
Epoch 10, Train Accuracy: 26.18 %, Test Accuracy: 27.73 %
Epoch 11, Train Accuracy: 29.87 %, Test Accuracy: 32.05 %
Epoch 12, Train Accuracy: 33.45 %, Test Accuracy: 35.42 %
Epoch 13, Train Accuracy: 36.83 %, Test Accuracy: 40.13 %
Epoch 14, Train Accuracy: 41.18 %, Test Accuracy: 44.00 %
Epoch 15, Train Accuracy: 46.52 %, Test Accuracy: 50.08 %
Epoch 16, Train Accuracy: 52.15 %, Test Accuracy: 55.63 %
Epoch 17, Train Accuracy: 57.43 %, Test Accuracy: 59.88 %
Epoch 18, Train Accuracy: 62.16 %, Test Accuracy: 63.42 %
Epoch 19, Train Accuracy: 66.57 %, Test Accuracy: 67.63 %
Epoch 20, Train Accuracy: 70.15 %, Test Accuracy: 71.14 %
Epoch 21, Train Accuracy: 74.18 %, Test Accuracy: 73.53 %
Epoch 22, Train Accuracy: 76.49 %, Test Accuracy: 77.16 %
Epoch 23, Train Accuracy: 78.86 %, Test Accuracy: 78.17 %
Epoch 24, Train Accuracy: 81.02 %, Test Accuracy: 79.20 %
Epoch 25, Train Accuracy: 82.51 %, Test Accuracy: 82.33 %
Epoch 26, Train Accuracy: 83.95 %, Test Accuracy: 83.15 %
Epoch 27, Train Accuracy: 84.85 %, Test Accuracy: 83.94 %
Epoch 28, Train Accuracy: 86.28 %, Test Accuracy: 84.72 %
Epoch 29, Train Accuracy: 87.51 %, Test Accuracy: 85.96 %
Epoch 30, Train Accuracy: 88.44 %, Test Accuracy: 85.57 %
Epoch 31, Train Accuracy: 89.13 %, Test Accuracy: 85.92 %
Epoch 32, Train Accuracy: 89.72 %, Test Accuracy: 86.67 %
Epoch 33, Train Accuracy: 90.19 %, Test Accuracy: 87.63 %
Epoch 34, Train Accuracy: 90.89 %, Test Accuracy: 88.36 %
Epoch 35, Train Accuracy: 91.87 %, Test Accuracy: 87.72 %
Epoch 36, Train Accuracy: 92.32 %, Test Accuracy: 88.64 %
Epoch 37, Train Accuracy: 92.85 %, Test Accuracy: 88.41 %
Epoch 38, Train Accuracy: 93.48 %, Test Accuracy: 88.53 %
Epoch 39, Train Accuracy: 93.87 %, Test Accuracy: 89.04 %
Epoch 40, Train Accuracy: 94.39 %, Test Accuracy: 89.30 %
Epoch 41, Train Accuracy: 94.60 %, Test Accuracy: 89.85 %
Epoch 42, Train Accuracy: 94.81 %, Test Accuracy: 88.91 %
Epoch 43, Train Accuracy: 95.14 %, Test Accuracy: 90.03 %
Epoch 44, Train Accuracy: 95.58 %, Test Accuracy: 89.87 %
Epoch 45, Train Accuracy: 96.04 %, Test Accuracy: 89.83 %
Epoch 46, Train Accuracy: 96.14 %, Test Accuracy: 89.74 %
Epoch 47, Train Accuracy: 96.35 %, Test Accuracy: 90.55 %
Epoch 48, Train Accuracy: 96.66 %, Test Accuracy: 89.51 %
Epoch 49, Train Accuracy: 96.81 %, Test Accuracy: 90.37 %
Epoch 50, Train Accuracy: 96.88 %, Test Accuracy: 90.27 %
Epoch 51, Train Accuracy: 97.30 %, Test Accuracy: 90.77 %
Epoch 52, Train Accuracy: 97.55 %, Test Accuracy: 91.08 %
Epoch 53, Train Accuracy: 97.84 %, Test Accuracy: 91.19 %
Epoch 54, Train Accuracy: 98.00 %, Test Accuracy: 91.00 %
Epoch 55, Train Accuracy: 97.84 %, Test Accuracy: 90.69 %
Epoch 56, Train Accuracy: 98.13 %, Test Accuracy: 91.12 %
Epoch 57, Train Accuracy: 98.22 %, Test Accuracy: 91.22 %
Epoch 58, Train Accuracy: 98.39 %, Test Accuracy: 91.07 %
