NODE=[HOST_7b4dd78541] | JOB=cs-r34-add-s2 4683723
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet34_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-3 --num-epochs 100 --stepsize-groups layerwise --seed 2 --save-directory cluster/Account1/metaopt/runs/cs100 --run-name cs-r34-add-s2
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=additive LAM=na ETA_RATIO=0.06 COS_TOTAL=default COS_WARMUP=default
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 2.80 %, Test Accuracy: 4.87 %
Epoch 1, Train Accuracy: 6.68 %, Test Accuracy: 8.62 %
Epoch 2, Train Accuracy: 10.25 %, Test Accuracy: 11.96 %
Epoch 3, Train Accuracy: 13.21 %, Test Accuracy: 13.94 %
Epoch 4, Train Accuracy: 15.73 %, Test Accuracy: 17.09 %
Epoch 5, Train Accuracy: 18.77 %, Test Accuracy: 19.51 %
Epoch 6, Train Accuracy: 21.84 %, Test Accuracy: 23.76 %
Epoch 7, Train Accuracy: 25.43 %, Test Accuracy: 26.18 %
Epoch 8, Train Accuracy: 28.33 %, Test Accuracy: 27.93 %
Epoch 9, Train Accuracy: 29.98 %, Test Accuracy: 30.40 %
Epoch 10, Train Accuracy: 32.62 %, Test Accuracy: 31.79 %
Epoch 11, Train Accuracy: 34.61 %, Test Accuracy: 34.53 %
Epoch 12, Train Accuracy: 36.95 %, Test Accuracy: 37.75 %
Epoch 13, Train Accuracy: 38.04 %, Test Accuracy: 36.47 %
Epoch 14, Train Accuracy: 39.87 %, Test Accuracy: 39.54 %
Epoch 15, Train Accuracy: 40.74 %, Test Accuracy: 41.39 %
Epoch 16, Train Accuracy: 42.49 %, Test Accuracy: 42.69 %
Epoch 17, Train Accuracy: 42.83 %, Test Accuracy: 40.86 %
Epoch 18, Train Accuracy: 43.68 %, Test Accuracy: 42.04 %
Epoch 19, Train Accuracy: 44.47 %, Test Accuracy: 43.83 %
Epoch 20, Train Accuracy: 46.69 %, Test Accuracy: 45.53 %
Epoch 21, Train Accuracy: 48.98 %, Test Accuracy: 48.73 %
Epoch 22, Train Accuracy: 51.05 %, Test Accuracy: 49.57 %
Epoch 23, Train Accuracy: 52.88 %, Test Accuracy: 50.84 %
Epoch 24, Train Accuracy: 54.38 %, Test Accuracy: 51.41 %
Epoch 25, Train Accuracy: 55.63 %, Test Accuracy: 52.01 %
Epoch 26, Train Accuracy: 56.45 %, Test Accuracy: 52.52 %
Epoch 27, Train Accuracy: 56.78 %, Test Accuracy: 52.99 %
Epoch 28, Train Accuracy: 57.42 %, Test Accuracy: 52.62 %
Epoch 29, Train Accuracy: 58.00 %, Test Accuracy: 52.75 %
Epoch 30, Train Accuracy: 58.38 %, Test Accuracy: 53.15 %
Epoch 31, Train Accuracy: 58.72 %, Test Accuracy: 53.33 %
Epoch 32, Train Accuracy: 58.89 %, Test Accuracy: 53.61 %
Epoch 33, Train Accuracy: 59.14 %, Test Accuracy: 53.72 %
Epoch 34, Train Accuracy: 59.69 %, Test Accuracy: 53.76 %
Epoch 35, Train Accuracy: 60.09 %, Test Accuracy: 53.97 %
Epoch 36, Train Accuracy: 60.45 %, Test Accuracy: 53.97 %
Epoch 37, Train Accuracy: 60.56 %, Test Accuracy: 54.32 %
Epoch 38, Train Accuracy: 60.81 %, Test Accuracy: 54.04 %
Epoch 39, Train Accuracy: 61.39 %, Test Accuracy: 54.84 %
Epoch 40, Train Accuracy: 61.32 %, Test Accuracy: 54.59 %
Epoch 41, Train Accuracy: 61.62 %, Test Accuracy: 54.60 %
