NODE=[HOST_e8d809bd94] | JOB=cvt7-HOLDISO-s99 5022493 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet18_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --stepsize-groups sets:1-49,51-52,54-58,60-62/layer4.0.bn2.weight,layer4.0.shortcut.1.weight,layer4.1.bn2.weight --seed 99 --save-directory cluster/Account2/metaopt/runs/cvt7 --run-name cvt7-HOLDISO-s99
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=100 PROBE_DIR=cluster/Account2/metaopt/runs/cvt7/probe_cvt7-HOLDISO-s99 EB_RHO=na EB_LOG=0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

VOTE_W: off
BETA_HOLD: off
GROUP_HOLD: on type=blockwise group=1 groupsize=3 names=layer4.0.bn2.weight+layer4.0.shortcut.1.weight+layer4.1.bn2.weight mode=tri P=5153 b0=-13.815510749816895 ms=0.001 lo=-15.0 hi=-2.3026 peak=-8.662510749816894
Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
PROBE_TENSOR: on every=100 type=blockwise tensors=62 meta_alg=Lion momentum_param=0.99 Lion_beta2=0.9 dir=cluster/Account2/metaopt/runs/cvt7/probe_cvt7-HOLDISO-s99
Epoch 0, Train Accuracy: 1.11 %, Test Accuracy: 1.10 %
Epoch 1, Train Accuracy: 1.13 %, Test Accuracy: 1.15 %
Epoch 2, Train Accuracy: 1.10 %, Test Accuracy: 1.13 %
Epoch 3, Train Accuracy: 1.13 %, Test Accuracy: 1.11 %
Epoch 4, Train Accuracy: 1.08 %, Test Accuracy: 1.13 %
Epoch 5, Train Accuracy: 1.08 %, Test Accuracy: 1.10 %
Epoch 6, Train Accuracy: 1.13 %, Test Accuracy: 1.08 %
Epoch 7, Train Accuracy: 1.17 %, Test Accuracy: 1.21 %
Epoch 8, Train Accuracy: 1.41 %, Test Accuracy: 1.72 %
Epoch 9, Train Accuracy: 2.06 %, Test Accuracy: 2.60 %
Epoch 10, Train Accuracy: 3.25 %, Test Accuracy: 3.74 %
Epoch 11, Train Accuracy: 4.39 %, Test Accuracy: 4.95 %
Epoch 12, Train Accuracy: 5.66 %, Test Accuracy: 6.87 %
Epoch 13, Train Accuracy: 7.31 %, Test Accuracy: 8.35 %
Epoch 14, Train Accuracy: 9.62 %, Test Accuracy: 10.60 %
Epoch 15, Train Accuracy: 12.16 %, Test Accuracy: 13.49 %
Epoch 16, Train Accuracy: 14.95 %, Test Accuracy: 15.53 %
Epoch 17, Train Accuracy: 17.15 %, Test Accuracy: 17.56 %
Epoch 18, Train Accuracy: 21.68 %, Test Accuracy: 23.92 %
Epoch 19, Train Accuracy: 26.88 %, Test Accuracy: 28.85 %
Epoch 20, Train Accuracy: 30.49 %, Test Accuracy: 31.29 %
Epoch 21, Train Accuracy: 34.45 %, Test Accuracy: 34.83 %
Epoch 22, Train Accuracy: 38.00 %, Test Accuracy: 38.24 %
Epoch 23, Train Accuracy: 40.53 %, Test Accuracy: 41.05 %
Epoch 24, Train Accuracy: 44.16 %, Test Accuracy: 45.14 %
Epoch 25, Train Accuracy: 47.63 %, Test Accuracy: 47.53 %
Epoch 26, Train Accuracy: 49.79 %, Test Accuracy: 48.27 %
Epoch 27, Train Accuracy: 52.65 %, Test Accuracy: 52.40 %
