NODE=[HOST_b0a55dfb8c] | JOB=sm3-awrms-n1d-s0 4842534
ARGS: --optimizer HF --alg-base AdamW --normalizer-param-base 0.999 --momentum-param-base 0.9 --weight-decay-base 0.1 --alg-meta RMSProp --normalizer-param-meta 0.999 --weight-decay-meta 0 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-4 --alpha0 1e-3 --num-epochs 100 --stepsize-groups nodewise1d --seed 0 --save-directory cluster/Account1/metaopt/runs/sm3 --run-name sm3-awrms-n1d-s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account1/metaopt/runs/sm3/probe_awrms_n1d_sm3_s0
NVIDIA L4, 23034 MiB

args_meta includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 37.36 %, Test Accuracy: 45.90 %
Epoch 1, Train Accuracy: 57.45 %, Test Accuracy: 51.75 %
Epoch 2, Train Accuracy: 67.56 %, Test Accuracy: 63.10 %
Epoch 3, Train Accuracy: 73.56 %, Test Accuracy: 72.91 %
Epoch 4, Train Accuracy: 78.06 %, Test Accuracy: 79.45 %
Epoch 5, Train Accuracy: 81.20 %, Test Accuracy: 79.61 %
Epoch 6, Train Accuracy: 83.34 %, Test Accuracy: 79.68 %
Epoch 7, Train Accuracy: 84.94 %, Test Accuracy: 81.50 %
Epoch 8, Train Accuracy: 86.34 %, Test Accuracy: 83.21 %
Epoch 9, Train Accuracy: 87.48 %, Test Accuracy: 85.56 %
Epoch 10, Train Accuracy: 88.42 %, Test Accuracy: 86.27 %
Epoch 11, Train Accuracy: 89.30 %, Test Accuracy: 86.64 %
Epoch 12, Train Accuracy: 90.04 %, Test Accuracy: 87.21 %
Epoch 13, Train Accuracy: 90.85 %, Test Accuracy: 88.14 %
Epoch 14, Train Accuracy: 91.39 %, Test Accuracy: 87.97 %
Epoch 15, Train Accuracy: 92.18 %, Test Accuracy: 87.86 %
Epoch 16, Train Accuracy: 92.51 %, Test Accuracy: 88.54 %
Epoch 17, Train Accuracy: 93.11 %, Test Accuracy: 88.42 %
Epoch 18, Train Accuracy: 93.60 %, Test Accuracy: 88.33 %
Epoch 19, Train Accuracy: 93.87 %, Test Accuracy: 89.73 %
Epoch 20, Train Accuracy: 94.57 %, Test Accuracy: 88.81 %
