NODE=[HOST_2f2f29d9e1] | JOB=wc5-w-m2-s2 4702309 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-2 --alpha0 1e-3 --num-epochs 20 --stepsize-groups weightwise --seed 2 --save-directory cluster/Account2/metaopt/runs/wc5 --run-name wc5-w-m2-s2
ENV: AUGMENT=1 BETA_CLIP=-30:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account2/metaopt/runs/wc5/probe_w_m2_s2
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 25.17 %, Test Accuracy: 34.38 %
Epoch 1, Train Accuracy: 39.94 %, Test Accuracy: 46.64 %
Epoch 2, Train Accuracy: 50.20 %, Test Accuracy: 55.46 %
Epoch 3, Train Accuracy: 58.49 %, Test Accuracy: 61.18 %
Epoch 4, Train Accuracy: 64.71 %, Test Accuracy: 67.30 %
Epoch 5, Train Accuracy: 69.00 %, Test Accuracy: 70.61 %
Epoch 6, Train Accuracy: 72.17 %, Test Accuracy: 73.20 %
Epoch 7, Train Accuracy: 74.91 %, Test Accuracy: 74.81 %
Epoch 8, Train Accuracy: 77.33 %, Test Accuracy: 77.59 %
Epoch 9, Train Accuracy: 79.05 %, Test Accuracy: 79.19 %
Epoch 10, Train Accuracy: 80.67 %, Test Accuracy: 80.18 %
Epoch 11, Train Accuracy: 82.24 %, Test Accuracy: 80.85 %
Epoch 12, Train Accuracy: 83.20 %, Test Accuracy: 81.86 %
Epoch 13, Train Accuracy: 84.24 %, Test Accuracy: 82.94 %
Epoch 14, Train Accuracy: 85.23 %, Test Accuracy: 83.69 %
Epoch 15, Train Accuracy: 86.11 %, Test Accuracy: 83.77 %
Epoch 16, Train Accuracy: 86.92 %, Test Accuracy: 84.71 %
Epoch 17, Train Accuracy: 87.51 %, Test Accuracy: 84.93 %
Epoch 18, Train Accuracy: 88.23 %, Test Accuracy: 85.20 %
Epoch 19, Train Accuracy: 88.73 %, Test Accuracy: 85.62 %
8  minutes
RUN_DONE
