NODE=[HOST_b0a55dfb8c] | JOB=kb-c10-r007-s0 4685576
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-3 --num-epochs 100 --stepsize-groups resnet18_blocks --seed 0 --save-directory cluster/Account1/metaopt/runs/kb6 --run-name kb-c10-r007-s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=additive LAM=0 ETA_RATIO=0.07 COS_TOTAL=default COS_WARMUP=default
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 23.59 %, Test Accuracy: 31.89 %
Epoch 1, Train Accuracy: 35.93 %, Test Accuracy: 40.33 %
Epoch 2, Train Accuracy: 43.16 %, Test Accuracy: 47.32 %
Epoch 3, Train Accuracy: 50.92 %, Test Accuracy: 54.34 %
Epoch 4, Train Accuracy: 57.72 %, Test Accuracy: 60.54 %
Epoch 5, Train Accuracy: 62.63 %, Test Accuracy: 63.57 %
Epoch 6, Train Accuracy: 67.85 %, Test Accuracy: 69.36 %
Epoch 7, Train Accuracy: 71.60 %, Test Accuracy: 73.18 %
Epoch 8, Train Accuracy: 74.91 %, Test Accuracy: 75.58 %
Epoch 9, Train Accuracy: 76.89 %, Test Accuracy: 76.53 %
Epoch 10, Train Accuracy: 79.26 %, Test Accuracy: 79.14 %
Epoch 11, Train Accuracy: 81.09 %, Test Accuracy: 80.52 %
Epoch 12, Train Accuracy: 82.41 %, Test Accuracy: 81.98 %
Epoch 13, Train Accuracy: 83.99 %, Test Accuracy: 83.24 %
Epoch 14, Train Accuracy: 84.96 %, Test Accuracy: 84.02 %
Epoch 15, Train Accuracy: 85.95 %, Test Accuracy: 83.57 %
Epoch 16, Train Accuracy: 86.83 %, Test Accuracy: 85.99 %
Epoch 17, Train Accuracy: 87.45 %, Test Accuracy: 84.44 %
Epoch 18, Train Accuracy: 88.17 %, Test Accuracy: 86.33 %
Epoch 19, Train Accuracy: 89.12 %, Test Accuracy: 87.14 %
Epoch 20, Train Accuracy: 89.60 %, Test Accuracy: 87.37 %
Epoch 21, Train Accuracy: 90.16 %, Test Accuracy: 86.80 %
Epoch 22, Train Accuracy: 90.83 %, Test Accuracy: 87.47 %
Epoch 23, Train Accuracy: 91.01 %, Test Accuracy: 87.46 %
Epoch 24, Train Accuracy: 91.48 %, Test Accuracy: 87.60 %
Epoch 25, Train Accuracy: 92.09 %, Test Accuracy: 88.93 %
Epoch 26, Train Accuracy: 92.85 %, Test Accuracy: 89.28 %
Epoch 27, Train Accuracy: 92.64 %, Test Accuracy: 89.29 %
Epoch 28, Train Accuracy: 93.39 %, Test Accuracy: 89.67 %
Epoch 29, Train Accuracy: 93.71 %, Test Accuracy: 89.33 %
Epoch 30, Train Accuracy: 94.18 %, Test Accuracy: 89.29 %
Epoch 31, Train Accuracy: 94.59 %, Test Accuracy: 90.25 %
Epoch 32, Train Accuracy: 94.71 %, Test Accuracy: 89.02 %
Epoch 33, Train Accuracy: 95.13 %, Test Accuracy: 89.86 %
Epoch 34, Train Accuracy: 95.37 %, Test Accuracy: 90.35 %
Epoch 35, Train Accuracy: 95.69 %, Test Accuracy: 89.87 %
Epoch 36, Train Accuracy: 95.70 %, Test Accuracy: 90.39 %
