NODE=[HOST_89e2c8be67] | JOB=cdn1-h2-s1 4920430 | AUGMENT=1
ARGS: --optimizer SGD --dataset CIFAR100 --NN-name ResNet18_c100 --batch-size 100 --max-time 999:00:00 --num-epochs 200 --alpha0 0.1 --seed 1 --save-directory cluster/Account2/metaopt/runs/cdn1 --run-name cdn1-h2-s1
ENV: AUGMENT=1 BETA_CLIP=none HIER=none LAM=na ETA_RATIO=na COS_TOTAL=100000 COS_WARMUP=1000 SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=0 PROBE_DIR=none EB_RHO=na EB_LOG=0
NVIDIA A100 80GB PCIe, 81920 MiB
Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 10.66 %, Test Accuracy: 16.15 %
Epoch 1, Train Accuracy: 21.94 %, Test Accuracy: 25.33 %
Epoch 2, Train Accuracy: 32.64 %, Test Accuracy: 34.53 %
Epoch 3, Train Accuracy: 40.99 %, Test Accuracy: 35.74 %
Epoch 4, Train Accuracy: 46.68 %, Test Accuracy: 45.77 %
Epoch 5, Train Accuracy: 50.22 %, Test Accuracy: 48.28 %
Epoch 6, Train Accuracy: 52.46 %, Test Accuracy: 47.93 %
Epoch 7, Train Accuracy: 54.02 %, Test Accuracy: 45.06 %
Epoch 8, Train Accuracy: 55.58 %, Test Accuracy: 49.87 %
Epoch 9, Train Accuracy: 56.59 %, Test Accuracy: 48.83 %
Epoch 10, Train Accuracy: 58.03 %, Test Accuracy: 51.36 %
Epoch 11, Train Accuracy: 58.97 %, Test Accuracy: 49.34 %
Epoch 12, Train Accuracy: 59.27 %, Test Accuracy: 53.26 %
Epoch 13, Train Accuracy: 59.86 %, Test Accuracy: 52.37 %
Epoch 14, Train Accuracy: 60.90 %, Test Accuracy: 53.60 %
Epoch 15, Train Accuracy: 61.08 %, Test Accuracy: 52.70 %
Epoch 16, Train Accuracy: 61.65 %, Test Accuracy: 51.66 %
Epoch 17, Train Accuracy: 62.02 %, Test Accuracy: 53.61 %
Epoch 18, Train Accuracy: 62.15 %, Test Accuracy: 56.11 %
Epoch 19, Train Accuracy: 62.88 %, Test Accuracy: 55.85 %
Epoch 20, Train Accuracy: 62.94 %, Test Accuracy: 55.97 %
Epoch 21, Train Accuracy: 63.51 %, Test Accuracy: 54.89 %
Epoch 22, Train Accuracy: 63.72 %, Test Accuracy: 53.97 %
Epoch 23, Train Accuracy: 63.40 %, Test Accuracy: 57.55 %
Epoch 24, Train Accuracy: 64.07 %, Test Accuracy: 53.90 %
Epoch 25, Train Accuracy: 64.41 %, Test Accuracy: 54.23 %
Epoch 26, Train Accuracy: 64.41 %, Test Accuracy: 56.20 %
Epoch 27, Train Accuracy: 64.50 %, Test Accuracy: 56.55 %
Epoch 28, Train Accuracy: 65.15 %, Test Accuracy: 54.24 %
Epoch 29, Train Accuracy: 64.87 %, Test Accuracy: 55.76 %
Epoch 30, Train Accuracy: 65.77 %, Test Accuracy: 55.48 %
Epoch 31, Train Accuracy: 65.48 %, Test Accuracy: 53.44 %
Epoch 32, Train Accuracy: 65.79 %, Test Accuracy: 55.07 %
Epoch 33, Train Accuracy: 65.89 %, Test Accuracy: 53.91 %
Epoch 34, Train Accuracy: 66.24 %, Test Accuracy: 55.75 %
Epoch 35, Train Accuracy: 66.29 %, Test Accuracy: 56.05 %
Epoch 36, Train Accuracy: 66.33 %, Test Accuracy: 55.62 %
Epoch 37, Train Accuracy: 66.30 %, Test Accuracy: 58.07 %
Epoch 38, Train Accuracy: 66.83 %, Test Accuracy: 56.96 %
Epoch 39, Train Accuracy: 67.07 %, Test Accuracy: 55.88 %
Epoch 40, Train Accuracy: 66.95 %, Test Accuracy: 54.67 %
Epoch 41, Train Accuracy: 67.18 %, Test Accuracy: 56.98 %
Epoch 42, Train Accuracy: 67.18 %, Test Accuracy: 55.15 %
Epoch 43, Train Accuracy: 67.34 %, Test Accuracy: 57.41 %
Epoch 44, Train Accuracy: 67.82 %, Test Accuracy: 57.42 %
Epoch 45, Train Accuracy: 67.67 %, Test Accuracy: 53.57 %
Epoch 46, Train Accuracy: 67.76 %, Test Accuracy: 56.70 %
Epoch 47, Train Accuracy: 68.32 %, Test Accuracy: 54.69 %
Epoch 48, Train Accuracy: 68.24 %, Test Accuracy: 60.83 %
Epoch 49, Train Accuracy: 68.63 %, Test Accuracy: 58.21 %
