NODE=[HOST_e223b82d71] | JOB=bo7-lay-c2-s0 4702619
ARGS: --optimizer HF --alg-base AdamW --normalizer-param-base 0.999 --momentum-param-base 0.9 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-3 --num-epochs 20 --stepsize-groups layerwise --seed 0 --save-directory cluster/Account1/metaopt/runs/bo7 --run-name bo7-lay-c2-s0
ENV: AUGMENT=1 BETA_CLIP=-30:2.0 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account1/metaopt/runs/bo7/probe_lay_c2_s0
NVIDIA L4, 23034 MiB
Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 38.06 %, Test Accuracy: 48.32 %
Epoch 1, Train Accuracy: 58.36 %, Test Accuracy: 61.07 %
Epoch 2, Train Accuracy: 68.65 %, Test Accuracy: 68.42 %
Epoch 3, Train Accuracy: 74.86 %, Test Accuracy: 77.13 %
Epoch 4, Train Accuracy: 79.10 %, Test Accuracy: 78.32 %
Epoch 5, Train Accuracy: 82.34 %, Test Accuracy: 81.07 %
Epoch 6, Train Accuracy: 84.49 %, Test Accuracy: 82.79 %
Epoch 7, Train Accuracy: 86.37 %, Test Accuracy: 84.38 %
Epoch 8, Train Accuracy: 88.06 %, Test Accuracy: 86.01 %
Epoch 9, Train Accuracy: 89.05 %, Test Accuracy: 87.00 %
Epoch 10, Train Accuracy: 90.21 %, Test Accuracy: 87.33 %
Epoch 11, Train Accuracy: 90.98 %, Test Accuracy: 88.02 %
Epoch 12, Train Accuracy: 91.76 %, Test Accuracy: 87.87 %
Epoch 13, Train Accuracy: 92.48 %, Test Accuracy: 88.36 %
Epoch 14, Train Accuracy: 93.11 %, Test Accuracy: 88.25 %
Epoch 15, Train Accuracy: 93.83 %, Test Accuracy: 88.62 %
Epoch 16, Train Accuracy: 94.40 %, Test Accuracy: 88.70 %
Epoch 17, Train Accuracy: 94.68 %, Test Accuracy: 88.86 %
Epoch 18, Train Accuracy: 95.19 %, Test Accuracy: 89.15 %
Epoch 19, Train Accuracy: 95.61 %, Test Accuracy: 88.88 %
8  minutes
RUN_DONE
