NODE=[HOST_f0845cc956] | JOB=mx-a1e4-scal-s2 4682934 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --NN-name ResNet18 --dataset CIFAR10 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-4 --num-epochs 100 --stepsize-groups scalar --seed 2 --save-directory cluster/Account2/metaopt/runs/mx --run-name mx-a1e4-scal-s2
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 13.01 %, Test Accuracy: 17.86 %
Epoch 1, Train Accuracy: 20.89 %, Test Accuracy: 23.00 %
Epoch 2, Train Accuracy: 26.90 %, Test Accuracy: 29.47 %
Epoch 3, Train Accuracy: 32.74 %, Test Accuracy: 35.90 %
Epoch 4, Train Accuracy: 38.27 %, Test Accuracy: 41.81 %
Epoch 5, Train Accuracy: 43.67 %, Test Accuracy: 46.31 %
Epoch 6, Train Accuracy: 49.54 %, Test Accuracy: 52.38 %
Epoch 7, Train Accuracy: 55.07 %, Test Accuracy: 56.13 %
Epoch 8, Train Accuracy: 62.16 %, Test Accuracy: 62.58 %
Epoch 9, Train Accuracy: 67.18 %, Test Accuracy: 68.32 %
Epoch 10, Train Accuracy: 71.00 %, Test Accuracy: 72.04 %
Epoch 11, Train Accuracy: 73.99 %, Test Accuracy: 74.57 %
Epoch 12, Train Accuracy: 75.85 %, Test Accuracy: 75.14 %
Epoch 13, Train Accuracy: 77.29 %, Test Accuracy: 77.80 %
Epoch 14, Train Accuracy: 79.11 %, Test Accuracy: 78.56 %
Epoch 15, Train Accuracy: 80.27 %, Test Accuracy: 79.26 %
Epoch 16, Train Accuracy: 81.22 %, Test Accuracy: 80.61 %
Epoch 17, Train Accuracy: 82.26 %, Test Accuracy: 81.53 %
Epoch 18, Train Accuracy: 83.10 %, Test Accuracy: 82.42 %
Epoch 19, Train Accuracy: 83.73 %, Test Accuracy: 82.30 %
Epoch 20, Train Accuracy: 84.44 %, Test Accuracy: 83.44 %
Epoch 21, Train Accuracy: 85.07 %, Test Accuracy: 83.68 %
Epoch 22, Train Accuracy: 85.31 %, Test Accuracy: 84.29 %
Epoch 23, Train Accuracy: 85.86 %, Test Accuracy: 84.17 %
Epoch 24, Train Accuracy: 86.40 %, Test Accuracy: 84.70 %
Epoch 25, Train Accuracy: 86.62 %, Test Accuracy: 84.79 %
Epoch 26, Train Accuracy: 87.20 %, Test Accuracy: 85.08 %
Epoch 27, Train Accuracy: 87.49 %, Test Accuracy: 84.45 %
Epoch 28, Train Accuracy: 87.66 %, Test Accuracy: 85.39 %
Epoch 29, Train Accuracy: 87.92 %, Test Accuracy: 85.79 %
Epoch 30, Train Accuracy: 88.18 %, Test Accuracy: 85.61 %
Epoch 31, Train Accuracy: 88.51 %, Test Accuracy: 85.83 %
Epoch 32, Train Accuracy: 88.74 %, Test Accuracy: 85.81 %
Epoch 33, Train Accuracy: 88.79 %, Test Accuracy: 86.22 %
Epoch 34, Train Accuracy: 89.13 %, Test Accuracy: 86.40 %
Epoch 35, Train Accuracy: 89.42 %, Test Accuracy: 86.45 %
Epoch 36, Train Accuracy: 89.44 %, Test Accuracy: 86.28 %
Epoch 37, Train Accuracy: 89.84 %, Test Accuracy: 86.42 %
Epoch 38, Train Accuracy: 89.74 %, Test Accuracy: 86.52 %
Epoch 39, Train Accuracy: 90.10 %, Test Accuracy: 86.48 %
Epoch 40, Train Accuracy: 90.26 %, Test Accuracy: 86.63 %
Epoch 41, Train Accuracy: 90.17 %, Test Accuracy: 86.76 %
Epoch 42, Train Accuracy: 90.52 %, Test Accuracy: 86.61 %
Epoch 43, Train Accuracy: 90.40 %, Test Accuracy: 86.95 %
Epoch 44, Train Accuracy: 90.54 %, Test Accuracy: 87.03 %
Epoch 45, Train Accuracy: 90.92 %, Test Accuracy: 86.82 %
Epoch 46, Train Accuracy: 90.97 %, Test Accuracy: 86.88 %
Epoch 47, Train Accuracy: 90.95 %, Test Accuracy: 86.90 %
Epoch 48, Train Accuracy: 90.98 %, Test Accuracy: 87.24 %
Epoch 49, Train Accuracy: 91.32 %, Test Accuracy: 86.96 %
Epoch 50, Train Accuracy: 91.21 %, Test Accuracy: 87.32 %
Epoch 51, Train Accuracy: 91.52 %, Test Accuracy: 87.22 %
Epoch 52, Train Accuracy: 91.41 %, Test Accuracy: 87.28 %
Epoch 53, Train Accuracy: 91.66 %, Test Accuracy: 87.28 %
Epoch 54, Train Accuracy: 91.76 %, Test Accuracy: 87.29 %
Epoch 55, Train Accuracy: 91.80 %, Test Accuracy: 87.16 %
Epoch 56, Train Accuracy: 92.05 %, Test Accuracy: 87.41 %
Epoch 57, Train Accuracy: 91.99 %, Test Accuracy: 87.54 %
Epoch 58, Train Accuracy: 92.07 %, Test Accuracy: 87.17 %
Epoch 59, Train Accuracy: 92.16 %, Test Accuracy: 87.58 %
Epoch 60, Train Accuracy: 92.43 %, Test Accuracy: 87.60 %
Epoch 61, Train Accuracy: 92.42 %, Test Accuracy: 87.71 %
Epoch 62, Train Accuracy: 92.41 %, Test Accuracy: 87.32 %
Epoch 63, Train Accuracy: 92.56 %, Test Accuracy: 87.22 %
Epoch 64, Train Accuracy: 92.37 %, Test Accuracy: 87.77 %
Epoch 65, Train Accuracy: 92.71 %, Test Accuracy: 87.52 %
Epoch 66, Train Accuracy: 92.68 %, Test Accuracy: 87.61 %
Epoch 67, Train Accuracy: 92.56 %, Test Accuracy: 87.56 %
Epoch 68, Train Accuracy: 92.80 %, Test Accuracy: 87.45 %
Epoch 69, Train Accuracy: 92.81 %, Test Accuracy: 87.77 %
Epoch 70, Train Accuracy: 92.80 %, Test Accuracy: 87.48 %
Epoch 71, Train Accuracy: 92.89 %, Test Accuracy: 87.53 %
Epoch 72, Train Accuracy: 92.97 %, Test Accuracy: 87.93 %
