NODE=[HOST_03eb56b6d1] | JOB=bf9-lay-s3 4707488 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-3 --num-epochs 80 --stepsize-groups layerwise --seed 3 --save-directory cluster/Account2/metaopt/runs/bf9 --run-name bf9-lay-s3
ENV: AUGMENT=1 BETA_CLIP=-60:2.0 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account2/metaopt/runs/bf9/probe_lay_f60_s3
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 23.33 %, Test Accuracy: 32.43 %
Epoch 1, Train Accuracy: 37.52 %, Test Accuracy: 43.79 %
Epoch 2, Train Accuracy: 46.50 %, Test Accuracy: 52.22 %
Epoch 3, Train Accuracy: 54.03 %, Test Accuracy: 57.82 %
Epoch 4, Train Accuracy: 62.32 %, Test Accuracy: 65.29 %
Epoch 5, Train Accuracy: 68.32 %, Test Accuracy: 70.97 %
Epoch 6, Train Accuracy: 72.95 %, Test Accuracy: 75.02 %
Epoch 7, Train Accuracy: 76.52 %, Test Accuracy: 76.93 %
Epoch 8, Train Accuracy: 79.09 %, Test Accuracy: 79.54 %
Epoch 9, Train Accuracy: 81.47 %, Test Accuracy: 81.09 %
Epoch 10, Train Accuracy: 82.64 %, Test Accuracy: 82.45 %
Epoch 11, Train Accuracy: 84.36 %, Test Accuracy: 82.49 %
Epoch 12, Train Accuracy: 85.34 %, Test Accuracy: 83.56 %
Epoch 13, Train Accuracy: 86.66 %, Test Accuracy: 84.24 %
Epoch 14, Train Accuracy: 87.49 %, Test Accuracy: 83.28 %
Epoch 15, Train Accuracy: 88.47 %, Test Accuracy: 85.85 %
Epoch 16, Train Accuracy: 89.16 %, Test Accuracy: 86.53 %
Epoch 17, Train Accuracy: 89.77 %, Test Accuracy: 86.24 %
Epoch 18, Train Accuracy: 90.61 %, Test Accuracy: 86.39 %
