NODE=[HOST_bcfd0fc19c] | JOB=i3a-3e4-s0 4700626
ARGS: --optimizer AdamW --alpha0 3e-4 --seed 0 --num-epochs 100 --NN-name ResNet18 --dataset CIFAR10 --batch-size 100 --max-time 999:00:00 --gamma 1 --save-directory cluster/Account1/metaopt/runs/i3 --run-name i3a-3e4-s0
ENV: AUGMENT=1 BETA_CLIP=none HIER=none LAM=na ETA_RATIO=na COS_TOTAL=100000000 COS_WARMUP=0 SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=0 PROBE_DIR=none
NVIDIA L4, 23034 MiB
Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 52.19 %, Test Accuracy: 59.70 %
Epoch 1, Train Accuracy: 71.00 %, Test Accuracy: 72.67 %
Epoch 2, Train Accuracy: 77.66 %, Test Accuracy: 78.47 %
Epoch 3, Train Accuracy: 80.94 %, Test Accuracy: 80.80 %
Epoch 4, Train Accuracy: 83.24 %, Test Accuracy: 80.69 %
Epoch 5, Train Accuracy: 84.95 %, Test Accuracy: 83.56 %
Epoch 6, Train Accuracy: 86.25 %, Test Accuracy: 85.59 %
Epoch 7, Train Accuracy: 87.54 %, Test Accuracy: 86.54 %
Epoch 8, Train Accuracy: 88.52 %, Test Accuracy: 85.15 %
Epoch 9, Train Accuracy: 89.39 %, Test Accuracy: 87.28 %
Epoch 10, Train Accuracy: 90.03 %, Test Accuracy: 87.45 %
Epoch 11, Train Accuracy: 90.56 %, Test Accuracy: 86.67 %
Epoch 12, Train Accuracy: 91.10 %, Test Accuracy: 88.35 %
Epoch 13, Train Accuracy: 91.69 %, Test Accuracy: 88.69 %
Epoch 14, Train Accuracy: 91.99 %, Test Accuracy: 87.94 %
Epoch 15, Train Accuracy: 92.71 %, Test Accuracy: 88.12 %
Epoch 16, Train Accuracy: 92.94 %, Test Accuracy: 88.53 %
Epoch 17, Train Accuracy: 93.39 %, Test Accuracy: 88.75 %
Epoch 18, Train Accuracy: 93.93 %, Test Accuracy: 88.76 %
Epoch 19, Train Accuracy: 94.02 %, Test Accuracy: 89.26 %
Epoch 20, Train Accuracy: 94.37 %, Test Accuracy: 89.79 %
Epoch 21, Train Accuracy: 94.58 %, Test Accuracy: 90.19 %
Epoch 22, Train Accuracy: 95.03 %, Test Accuracy: 89.29 %
Epoch 23, Train Accuracy: 95.30 %, Test Accuracy: 90.47 %
Epoch 24, Train Accuracy: 95.39 %, Test Accuracy: 89.33 %
Epoch 25, Train Accuracy: 95.54 %, Test Accuracy: 90.43 %
Epoch 26, Train Accuracy: 95.78 %, Test Accuracy: 88.83 %
Epoch 27, Train Accuracy: 95.80 %, Test Accuracy: 91.00 %
Epoch 28, Train Accuracy: 96.25 %, Test Accuracy: 90.77 %
Epoch 29, Train Accuracy: 96.20 %, Test Accuracy: 90.09 %
