NODE=[HOST_e8d809bd94] | JOB=ms-scal-1e4-s1 4687131 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-4 --alpha0 1e-6 --num-epochs 100 --stepsize-groups scalar --seed 1 --save-directory cluster/Account2/metaopt/runs/ms --run-name ms-scal-1e4-s1
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 9.66 %, Test Accuracy: 9.81 %
Epoch 1, Train Accuracy: 9.53 %, Test Accuracy: 9.79 %
Epoch 2, Train Accuracy: 9.49 %, Test Accuracy: 9.76 %
Epoch 3, Train Accuracy: 9.68 %, Test Accuracy: 9.79 %
Epoch 4, Train Accuracy: 9.64 %, Test Accuracy: 9.84 %
Epoch 5, Train Accuracy: 9.58 %, Test Accuracy: 9.85 %
Epoch 6, Train Accuracy: 9.60 %, Test Accuracy: 9.83 %
Epoch 7, Train Accuracy: 9.52 %, Test Accuracy: 9.84 %
Epoch 8, Train Accuracy: 9.63 %, Test Accuracy: 9.87 %
Epoch 9, Train Accuracy: 9.59 %, Test Accuracy: 9.85 %
Epoch 10, Train Accuracy: 9.74 %, Test Accuracy: 9.82 %
Epoch 11, Train Accuracy: 9.92 %, Test Accuracy: 10.04 %
Epoch 12, Train Accuracy: 10.07 %, Test Accuracy: 10.00 %
Epoch 13, Train Accuracy: 10.11 %, Test Accuracy: 10.20 %
Epoch 14, Train Accuracy: 10.37 %, Test Accuracy: 10.25 %
Epoch 15, Train Accuracy: 10.51 %, Test Accuracy: 10.50 %
Epoch 16, Train Accuracy: 10.86 %, Test Accuracy: 10.83 %
Epoch 17, Train Accuracy: 11.00 %, Test Accuracy: 10.92 %
Epoch 18, Train Accuracy: 11.41 %, Test Accuracy: 11.24 %
Epoch 19, Train Accuracy: 11.64 %, Test Accuracy: 11.44 %
Epoch 20, Train Accuracy: 11.91 %, Test Accuracy: 11.77 %
Epoch 21, Train Accuracy: 12.39 %, Test Accuracy: 12.22 %
Epoch 22, Train Accuracy: 12.54 %, Test Accuracy: 12.70 %
Epoch 23, Train Accuracy: 13.10 %, Test Accuracy: 13.22 %
Epoch 24, Train Accuracy: 13.51 %, Test Accuracy: 13.44 %
Epoch 25, Train Accuracy: 14.12 %, Test Accuracy: 14.02 %
Epoch 26, Train Accuracy: 14.39 %, Test Accuracy: 14.62 %
Epoch 27, Train Accuracy: 14.67 %, Test Accuracy: 15.16 %
Epoch 28, Train Accuracy: 15.30 %, Test Accuracy: 15.45 %
Epoch 29, Train Accuracy: 15.69 %, Test Accuracy: 16.13 %
Epoch 30, Train Accuracy: 16.08 %, Test Accuracy: 16.68 %
Epoch 31, Train Accuracy: 16.43 %, Test Accuracy: 17.21 %
Epoch 32, Train Accuracy: 17.24 %, Test Accuracy: 17.87 %
Epoch 33, Train Accuracy: 17.22 %, Test Accuracy: 18.52 %
Epoch 34, Train Accuracy: 18.07 %, Test Accuracy: 19.26 %
Epoch 35, Train Accuracy: 18.07 %, Test Accuracy: 19.71 %
Epoch 36, Train Accuracy: 18.61 %, Test Accuracy: 19.93 %
Epoch 37, Train Accuracy: 19.45 %, Test Accuracy: 20.44 %
Epoch 38, Train Accuracy: 19.45 %, Test Accuracy: 20.85 %
Epoch 39, Train Accuracy: 19.75 %, Test Accuracy: 21.04 %
Epoch 40, Train Accuracy: 20.10 %, Test Accuracy: 21.40 %
Epoch 41, Train Accuracy: 20.30 %, Test Accuracy: 21.32 %
Epoch 42, Train Accuracy: 20.98 %, Test Accuracy: 21.63 %
Epoch 43, Train Accuracy: 21.05 %, Test Accuracy: 21.83 %
Epoch 44, Train Accuracy: 21.37 %, Test Accuracy: 22.02 %
Epoch 45, Train Accuracy: 21.70 %, Test Accuracy: 22.14 %
Epoch 46, Train Accuracy: 21.86 %, Test Accuracy: 22.61 %
Epoch 47, Train Accuracy: 22.00 %, Test Accuracy: 22.87 %
Epoch 48, Train Accuracy: 22.74 %, Test Accuracy: 23.05 %
Epoch 49, Train Accuracy: 22.68 %, Test Accuracy: 23.38 %
Epoch 50, Train Accuracy: 23.13 %, Test Accuracy: 23.61 %
Epoch 51, Train Accuracy: 23.29 %, Test Accuracy: 24.00 %
Epoch 52, Train Accuracy: 23.44 %, Test Accuracy: 24.11 %
Epoch 53, Train Accuracy: 24.09 %, Test Accuracy: 24.62 %
Epoch 54, Train Accuracy: 24.21 %, Test Accuracy: 24.58 %
Epoch 55, Train Accuracy: 24.69 %, Test Accuracy: 24.83 %
Epoch 56, Train Accuracy: 24.80 %, Test Accuracy: 25.14 %
Epoch 57, Train Accuracy: 25.10 %, Test Accuracy: 25.63 %
Epoch 58, Train Accuracy: 25.67 %, Test Accuracy: 25.75 %
Epoch 59, Train Accuracy: 25.80 %, Test Accuracy: 25.92 %
Epoch 60, Train Accuracy: 26.36 %, Test Accuracy: 26.16 %
Epoch 61, Train Accuracy: 26.62 %, Test Accuracy: 26.36 %
Epoch 62, Train Accuracy: 27.31 %, Test Accuracy: 26.92 %
Epoch 63, Train Accuracy: 27.34 %, Test Accuracy: 27.12 %
Epoch 64, Train Accuracy: 28.08 %, Test Accuracy: 27.70 %
Epoch 65, Train Accuracy: 28.40 %, Test Accuracy: 28.20 %
Epoch 66, Train Accuracy: 28.65 %, Test Accuracy: 28.57 %
Epoch 67, Train Accuracy: 29.14 %, Test Accuracy: 28.90 %
Epoch 68, Train Accuracy: 29.59 %, Test Accuracy: 29.34 %
Epoch 69, Train Accuracy: 30.04 %, Test Accuracy: 30.18 %
Epoch 70, Train Accuracy: 30.38 %, Test Accuracy: 30.63 %
Epoch 71, Train Accuracy: 31.17 %, Test Accuracy: 31.45 %
Epoch 72, Train Accuracy: 31.69 %, Test Accuracy: 31.87 %
Epoch 73, Train Accuracy: 31.96 %, Test Accuracy: 32.37 %
Epoch 74, Train Accuracy: 32.23 %, Test Accuracy: 32.98 %
Epoch 75, Train Accuracy: 32.86 %, Test Accuracy: 33.59 %
Epoch 76, Train Accuracy: 33.39 %, Test Accuracy: 34.36 %
Epoch 77, Train Accuracy: 33.95 %, Test Accuracy: 35.17 %
Epoch 78, Train Accuracy: 34.54 %, Test Accuracy: 35.50 %
Epoch 79, Train Accuracy: 34.79 %, Test Accuracy: 35.91 %
Epoch 80, Train Accuracy: 35.53 %, Test Accuracy: 36.25 %
Epoch 81, Train Accuracy: 36.00 %, Test Accuracy: 37.06 %
Epoch 82, Train Accuracy: 36.64 %, Test Accuracy: 37.51 %
Epoch 83, Train Accuracy: 37.15 %, Test Accuracy: 38.24 %
Epoch 84, Train Accuracy: 37.68 %, Test Accuracy: 38.60 %
Epoch 85, Train Accuracy: 38.49 %, Test Accuracy: 39.15 %
Epoch 86, Train Accuracy: 38.72 %, Test Accuracy: 39.76 %
Epoch 87, Train Accuracy: 39.27 %, Test Accuracy: 40.51 %
Epoch 88, Train Accuracy: 39.94 %, Test Accuracy: 41.12 %
Epoch 89, Train Accuracy: 40.79 %, Test Accuracy: 41.60 %
Epoch 90, Train Accuracy: 40.96 %, Test Accuracy: 42.71 %
Epoch 91, Train Accuracy: 41.73 %, Test Accuracy: 42.87 %
Epoch 92, Train Accuracy: 42.03 %, Test Accuracy: 43.40 %
Epoch 93, Train Accuracy: 42.75 %, Test Accuracy: 43.63 %
Epoch 94, Train Accuracy: 43.44 %, Test Accuracy: 44.88 %
Epoch 95, Train Accuracy: 43.78 %, Test Accuracy: 45.48 %
Epoch 96, Train Accuracy: 44.60 %, Test Accuracy: 46.18 %
Epoch 97, Train Accuracy: 44.96 %, Test Accuracy: 47.05 %
Epoch 98, Train Accuracy: 46.10 %, Test Accuracy: 47.66 %
Epoch 99, Train Accuracy: 46.45 %, Test Accuracy: 48.19 %
43  minutes
RUN_DONE
