NODE=[HOST_bcfd0fc19c] | JOB=a0L-lsh01-1e3-s0 4680940
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --alpha0 1e-3 --stepsize-groups layerwise --seed 0 --save-directory cluster/Account1/metaopt/runs/a0L --run-name a0L-lsh01-1e3_s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=shrink LAM=0.1 ETA_RATIO=na
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 23.50 %, Test Accuracy: 31.50 %
Epoch 1, Train Accuracy: 35.81 %, Test Accuracy: 40.11 %
Epoch 2, Train Accuracy: 42.80 %, Test Accuracy: 47.56 %
Epoch 3, Train Accuracy: 50.23 %, Test Accuracy: 54.14 %
Epoch 4, Train Accuracy: 56.91 %, Test Accuracy: 59.09 %
Epoch 5, Train Accuracy: 62.31 %, Test Accuracy: 61.56 %
Epoch 6, Train Accuracy: 66.45 %, Test Accuracy: 67.36 %
Epoch 7, Train Accuracy: 70.48 %, Test Accuracy: 68.45 %
Epoch 8, Train Accuracy: 73.99 %, Test Accuracy: 67.71 %
Epoch 9, Train Accuracy: 75.92 %, Test Accuracy: 74.27 %
Epoch 10, Train Accuracy: 77.12 %, Test Accuracy: 77.43 %
Epoch 11, Train Accuracy: 77.62 %, Test Accuracy: 75.45 %
Epoch 12, Train Accuracy: 79.49 %, Test Accuracy: 77.09 %
Epoch 13, Train Accuracy: 80.42 %, Test Accuracy: 76.13 %
Epoch 14, Train Accuracy: 81.67 %, Test Accuracy: 81.91 %
Epoch 15, Train Accuracy: 82.94 %, Test Accuracy: 82.22 %
Epoch 16, Train Accuracy: 85.16 %, Test Accuracy: 83.23 %
Epoch 17, Train Accuracy: 86.60 %, Test Accuracy: 85.88 %
Epoch 18, Train Accuracy: 88.29 %, Test Accuracy: 87.86 %
Epoch 19, Train Accuracy: 88.99 %, Test Accuracy: 89.01 %
Epoch 20, Train Accuracy: 90.20 %, Test Accuracy: 87.91 %
Epoch 21, Train Accuracy: 90.78 %, Test Accuracy: 89.22 %
Epoch 22, Train Accuracy: 91.55 %, Test Accuracy: 89.75 %
Epoch 23, Train Accuracy: 92.04 %, Test Accuracy: 90.51 %
Epoch 24, Train Accuracy: 92.47 %, Test Accuracy: 90.71 %
Epoch 25, Train Accuracy: 92.89 %, Test Accuracy: 90.87 %
Epoch 26, Train Accuracy: 93.30 %, Test Accuracy: 90.66 %
Epoch 27, Train Accuracy: 93.35 %, Test Accuracy: 91.40 %
Epoch 28, Train Accuracy: 93.90 %, Test Accuracy: 91.40 %
Epoch 29, Train Accuracy: 94.03 %, Test Accuracy: 90.96 %
Epoch 30, Train Accuracy: 94.16 %, Test Accuracy: 91.70 %
Epoch 31, Train Accuracy: 94.51 %, Test Accuracy: 91.60 %
Epoch 32, Train Accuracy: 94.61 %, Test Accuracy: 91.64 %
Epoch 33, Train Accuracy: 94.97 %, Test Accuracy: 91.85 %
Epoch 34, Train Accuracy: 94.88 %, Test Accuracy: 91.30 %
Epoch 35, Train Accuracy: 95.00 %, Test Accuracy: 91.32 %
Epoch 36, Train Accuracy: 95.02 %, Test Accuracy: 91.77 %
Epoch 37, Train Accuracy: 95.34 %, Test Accuracy: 91.86 %
Epoch 38, Train Accuracy: 95.34 %, Test Accuracy: 91.72 %
Epoch 39, Train Accuracy: 95.45 %, Test Accuracy: 91.80 %
Epoch 40, Train Accuracy: 95.65 %, Test Accuracy: 92.13 %
Epoch 41, Train Accuracy: 95.70 %, Test Accuracy: 92.16 %
Epoch 42, Train Accuracy: 95.84 %, Test Accuracy: 91.80 %
Epoch 43, Train Accuracy: 96.05 %, Test Accuracy: 91.64 %
Epoch 44, Train Accuracy: 95.93 %, Test Accuracy: 92.06 %
Epoch 45, Train Accuracy: 96.13 %, Test Accuracy: 92.12 %
Epoch 46, Train Accuracy: 96.14 %, Test Accuracy: 92.18 %
Epoch 47, Train Accuracy: 96.24 %, Test Accuracy: 92.36 %
Epoch 48, Train Accuracy: 96.39 %, Test Accuracy: 92.44 %
Epoch 49, Train Accuracy: 96.48 %, Test Accuracy: 92.41 %
Epoch 50, Train Accuracy: 96.36 %, Test Accuracy: 92.07 %
Epoch 51, Train Accuracy: 96.52 %, Test Accuracy: 92.31 %
Epoch 52, Train Accuracy: 96.66 %, Test Accuracy: 92.46 %
Epoch 53, Train Accuracy: 96.63 %, Test Accuracy: 92.26 %
Epoch 54, Train Accuracy: 96.82 %, Test Accuracy: 92.59 %
Epoch 55, Train Accuracy: 96.78 %, Test Accuracy: 92.05 %
Epoch 56, Train Accuracy: 96.88 %, Test Accuracy: 92.35 %
Epoch 57, Train Accuracy: 96.97 %, Test Accuracy: 92.32 %
Epoch 58, Train Accuracy: 96.86 %, Test Accuracy: 92.42 %
Epoch 59, Train Accuracy: 96.91 %, Test Accuracy: 92.57 %
