NODE=[HOST_f0845cc956] | JOB=g3b-kLW1-s171 5080805 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet18_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-4 --alpha0 1e-3 --num-epochs 100 --stepsize-groups layerwise --seed 171 --save-directory cluster/Account2/metaopt/runs/g3b --run-name g3b-kLW1-s171
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account2/metaopt/runs/g3b/probe_g3b-kLW1-s171 EB_RHO=na EB_LOG=0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 2.58 %, Test Accuracy: 5.00 %
Epoch 1, Train Accuracy: 6.34 %, Test Accuracy: 7.80 %
Epoch 2, Train Accuracy: 9.10 %, Test Accuracy: 10.06 %
Epoch 3, Train Accuracy: 10.76 %, Test Accuracy: 11.39 %
Epoch 4, Train Accuracy: 11.83 %, Test Accuracy: 13.04 %
Epoch 5, Train Accuracy: 13.21 %, Test Accuracy: 13.77 %
Epoch 6, Train Accuracy: 14.31 %, Test Accuracy: 14.92 %
Epoch 7, Train Accuracy: 15.07 %, Test Accuracy: 16.25 %
Epoch 8, Train Accuracy: 16.34 %, Test Accuracy: 16.73 %
Epoch 9, Train Accuracy: 17.28 %, Test Accuracy: 18.28 %
Epoch 10, Train Accuracy: 18.51 %, Test Accuracy: 19.18 %
Epoch 11, Train Accuracy: 20.36 %, Test Accuracy: 20.95 %
Epoch 12, Train Accuracy: 21.37 %, Test Accuracy: 22.22 %
Epoch 13, Train Accuracy: 23.77 %, Test Accuracy: 24.15 %
Epoch 14, Train Accuracy: 25.79 %, Test Accuracy: 27.75 %
Epoch 15, Train Accuracy: 27.86 %, Test Accuracy: 27.60 %
Epoch 16, Train Accuracy: 29.79 %, Test Accuracy: 29.58 %
Epoch 17, Train Accuracy: 31.77 %, Test Accuracy: 31.61 %
Epoch 18, Train Accuracy: 33.92 %, Test Accuracy: 33.38 %
Epoch 19, Train Accuracy: 35.94 %, Test Accuracy: 36.47 %
Epoch 20, Train Accuracy: 39.14 %, Test Accuracy: 38.91 %
Epoch 21, Train Accuracy: 41.34 %, Test Accuracy: 42.04 %
Epoch 22, Train Accuracy: 43.73 %, Test Accuracy: 43.28 %
Epoch 23, Train Accuracy: 45.87 %, Test Accuracy: 45.39 %
Epoch 24, Train Accuracy: 48.15 %, Test Accuracy: 47.88 %
Epoch 25, Train Accuracy: 50.37 %, Test Accuracy: 49.07 %
Epoch 26, Train Accuracy: 52.78 %, Test Accuracy: 50.75 %
Epoch 27, Train Accuracy: 54.14 %, Test Accuracy: 51.05 %
Epoch 28, Train Accuracy: 56.24 %, Test Accuracy: 54.11 %
Epoch 29, Train Accuracy: 57.45 %, Test Accuracy: 54.58 %
Epoch 30, Train Accuracy: 59.28 %, Test Accuracy: 55.72 %
