NODE=[HOST_2739ecbbce] | JOB=a0h-scal-1e4-s0 4680812
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --alpha0 1e-4 --stepsize-groups scalar --seed 0 --save-directory cluster/Account1/metaopt/runs/a0hier --run-name a0h-scal-1e4_s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na
NVIDIA GeForce RTX 2080 Ti, 11264 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 15.32 %, Test Accuracy: 18.03 %
Epoch 1, Train Accuracy: 22.00 %, Test Accuracy: 24.64 %
Epoch 2, Train Accuracy: 27.87 %, Test Accuracy: 30.67 %
Epoch 3, Train Accuracy: 32.64 %, Test Accuracy: 35.47 %
Epoch 4, Train Accuracy: 37.04 %, Test Accuracy: 39.70 %
Epoch 5, Train Accuracy: 41.51 %, Test Accuracy: 44.96 %
Epoch 6, Train Accuracy: 47.62 %, Test Accuracy: 51.81 %
Epoch 7, Train Accuracy: 54.17 %, Test Accuracy: 56.96 %
Epoch 8, Train Accuracy: 61.06 %, Test Accuracy: 62.22 %
Epoch 9, Train Accuracy: 66.59 %, Test Accuracy: 68.79 %
Epoch 10, Train Accuracy: 70.34 %, Test Accuracy: 70.15 %
Epoch 11, Train Accuracy: 73.37 %, Test Accuracy: 74.63 %
Epoch 12, Train Accuracy: 75.56 %, Test Accuracy: 75.37 %
Epoch 13, Train Accuracy: 77.48 %, Test Accuracy: 77.57 %
Epoch 14, Train Accuracy: 78.84 %, Test Accuracy: 79.46 %
Epoch 15, Train Accuracy: 80.32 %, Test Accuracy: 79.87 %
Epoch 16, Train Accuracy: 81.34 %, Test Accuracy: 80.84 %
Epoch 17, Train Accuracy: 82.45 %, Test Accuracy: 81.78 %
Epoch 18, Train Accuracy: 83.16 %, Test Accuracy: 82.76 %
Epoch 19, Train Accuracy: 83.64 %, Test Accuracy: 82.31 %
Epoch 20, Train Accuracy: 84.39 %, Test Accuracy: 82.82 %
Epoch 21, Train Accuracy: 85.04 %, Test Accuracy: 83.10 %
Epoch 22, Train Accuracy: 85.41 %, Test Accuracy: 83.69 %
Epoch 23, Train Accuracy: 85.78 %, Test Accuracy: 84.31 %
Epoch 24, Train Accuracy: 86.26 %, Test Accuracy: 84.24 %
Epoch 25, Train Accuracy: 86.70 %, Test Accuracy: 84.91 %
Epoch 26, Train Accuracy: 87.17 %, Test Accuracy: 84.98 %
Epoch 27, Train Accuracy: 87.35 %, Test Accuracy: 85.22 %
Epoch 28, Train Accuracy: 87.58 %, Test Accuracy: 85.26 %
Epoch 29, Train Accuracy: 87.79 %, Test Accuracy: 85.73 %
Epoch 30, Train Accuracy: 88.27 %, Test Accuracy: 85.44 %
Epoch 31, Train Accuracy: 88.53 %, Test Accuracy: 85.65 %
Epoch 32, Train Accuracy: 88.69 %, Test Accuracy: 85.93 %
Epoch 33, Train Accuracy: 88.91 %, Test Accuracy: 86.08 %
Epoch 34, Train Accuracy: 89.10 %, Test Accuracy: 86.27 %
Epoch 35, Train Accuracy: 89.31 %, Test Accuracy: 86.14 %
Epoch 36, Train Accuracy: 89.43 %, Test Accuracy: 86.46 %
Epoch 37, Train Accuracy: 89.60 %, Test Accuracy: 86.06 %
Epoch 38, Train Accuracy: 89.93 %, Test Accuracy: 86.28 %
Epoch 39, Train Accuracy: 90.00 %, Test Accuracy: 86.59 %
Epoch 40, Train Accuracy: 90.13 %, Test Accuracy: 86.84 %
Epoch 41, Train Accuracy: 90.35 %, Test Accuracy: 86.51 %
Epoch 42, Train Accuracy: 90.34 %, Test Accuracy: 86.65 %
Epoch 43, Train Accuracy: 90.56 %, Test Accuracy: 87.03 %
Epoch 44, Train Accuracy: 90.72 %, Test Accuracy: 87.05 %
Epoch 45, Train Accuracy: 90.83 %, Test Accuracy: 87.22 %
Epoch 46, Train Accuracy: 90.78 %, Test Accuracy: 87.16 %
Epoch 47, Train Accuracy: 90.89 %, Test Accuracy: 87.29 %
Epoch 48, Train Accuracy: 91.10 %, Test Accuracy: 86.88 %
Epoch 49, Train Accuracy: 91.42 %, Test Accuracy: 87.10 %
Epoch 50, Train Accuracy: 91.34 %, Test Accuracy: 87.21 %
Epoch 51, Train Accuracy: 91.45 %, Test Accuracy: 87.13 %
Epoch 52, Train Accuracy: 91.59 %, Test Accuracy: 87.56 %
Epoch 53, Train Accuracy: 91.81 %, Test Accuracy: 87.42 %
Epoch 54, Train Accuracy: 91.90 %, Test Accuracy: 87.52 %
Epoch 55, Train Accuracy: 92.15 %, Test Accuracy: 87.18 %
Epoch 56, Train Accuracy: 91.98 %, Test Accuracy: 87.45 %
Epoch 57, Train Accuracy: 92.33 %, Test Accuracy: 87.53 %
Epoch 58, Train Accuracy: 92.15 %, Test Accuracy: 87.62 %
Epoch 59, Train Accuracy: 92.25 %, Test Accuracy: 87.49 %
Epoch 60, Train Accuracy: 92.21 %, Test Accuracy: 87.48 %
Epoch 61, Train Accuracy: 92.39 %, Test Accuracy: 87.43 %
Epoch 62, Train Accuracy: 92.45 %, Test Accuracy: 87.58 %
Epoch 63, Train Accuracy: 92.53 %, Test Accuracy: 87.70 %
Epoch 64, Train Accuracy: 92.57 %, Test Accuracy: 87.65 %
Epoch 65, Train Accuracy: 92.63 %, Test Accuracy: 88.03 %
Epoch 66, Train Accuracy: 92.68 %, Test Accuracy: 88.15 %
Epoch 67, Train Accuracy: 92.88 %, Test Accuracy: 87.68 %
Epoch 68, Train Accuracy: 92.78 %, Test Accuracy: 87.90 %
Epoch 69, Train Accuracy: 92.82 %, Test Accuracy: 87.83 %
Epoch 70, Train Accuracy: 92.98 %, Test Accuracy: 87.85 %
Epoch 71, Train Accuracy: 93.18 %, Test Accuracy: 87.92 %
Epoch 72, Train Accuracy: 93.05 %, Test Accuracy: 87.77 %
Epoch 73, Train Accuracy: 93.00 %, Test Accuracy: 87.95 %
Epoch 74, Train Accuracy: 93.32 %, Test Accuracy: 87.78 %
Epoch 75, Train Accuracy: 93.42 %, Test Accuracy: 88.04 %
Epoch 76, Train Accuracy: 93.27 %, Test Accuracy: 87.96 %
Epoch 77, Train Accuracy: 93.33 %, Test Accuracy: 88.08 %
Epoch 78, Train Accuracy: 93.31 %, Test Accuracy: 87.65 %
Epoch 79, Train Accuracy: 93.53 %, Test Accuracy: 88.09 %
Epoch 80, Train Accuracy: 93.54 %, Test Accuracy: 87.67 %
Epoch 81, Train Accuracy: 93.32 %, Test Accuracy: 87.92 %
Epoch 82, Train Accuracy: 93.57 %, Test Accuracy: 87.98 %
Epoch 83, Train Accuracy: 93.54 %, Test Accuracy: 88.04 %
Epoch 84, Train Accuracy: 93.66 %, Test Accuracy: 88.18 %
Epoch 85, Train Accuracy: 93.54 %, Test Accuracy: 88.24 %
Epoch 86, Train Accuracy: 93.78 %, Test Accuracy: 87.93 %
Epoch 87, Train Accuracy: 93.63 %, Test Accuracy: 88.04 %
Epoch 88, Train Accuracy: 93.66 %, Test Accuracy: 88.08 %
Epoch 89, Train Accuracy: 93.59 %, Test Accuracy: 87.76 %
