NODE=[HOST_bcfd0fc19c] | JOB=h2-l-L0p5-s1 4680685
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --alpha0 1e-6 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --stepsize-groups layerwise --seed 1 --save-directory cluster/Account1/metaopt/runs/hier2 --run-name h2-l-L0p5_s1
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=shrink LAM=0.5 ETA_RATIO=na
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 9.66 %, Test Accuracy: 9.83 %
Epoch 1, Train Accuracy: 9.51 %, Test Accuracy: 9.85 %
Epoch 2, Train Accuracy: 9.50 %, Test Accuracy: 9.81 %
Epoch 3, Train Accuracy: 9.69 %, Test Accuracy: 9.81 %
Epoch 4, Train Accuracy: 9.83 %, Test Accuracy: 9.92 %
Epoch 5, Train Accuracy: 10.40 %, Test Accuracy: 11.03 %
Epoch 6, Train Accuracy: 12.27 %, Test Accuracy: 12.96 %
Epoch 7, Train Accuracy: 14.47 %, Test Accuracy: 16.34 %
Epoch 8, Train Accuracy: 17.68 %, Test Accuracy: 20.49 %
Epoch 9, Train Accuracy: 20.23 %, Test Accuracy: 22.11 %
Epoch 10, Train Accuracy: 22.23 %, Test Accuracy: 23.70 %
Epoch 11, Train Accuracy: 24.39 %, Test Accuracy: 25.82 %
Epoch 12, Train Accuracy: 26.83 %, Test Accuracy: 27.59 %
Epoch 13, Train Accuracy: 30.27 %, Test Accuracy: 31.98 %
Epoch 14, Train Accuracy: 33.91 %, Test Accuracy: 36.57 %
Epoch 15, Train Accuracy: 37.63 %, Test Accuracy: 40.78 %
Epoch 16, Train Accuracy: 41.51 %, Test Accuracy: 44.24 %
Epoch 17, Train Accuracy: 45.14 %, Test Accuracy: 47.73 %
Epoch 18, Train Accuracy: 49.07 %, Test Accuracy: 50.93 %
Epoch 19, Train Accuracy: 52.59 %, Test Accuracy: 54.75 %
Epoch 20, Train Accuracy: 57.44 %, Test Accuracy: 59.28 %
Epoch 21, Train Accuracy: 60.86 %, Test Accuracy: 62.35 %
Epoch 22, Train Accuracy: 65.59 %, Test Accuracy: 66.29 %
Epoch 23, Train Accuracy: 68.17 %, Test Accuracy: 65.59 %
Epoch 24, Train Accuracy: 72.08 %, Test Accuracy: 73.58 %
Epoch 25, Train Accuracy: 74.69 %, Test Accuracy: 74.93 %
Epoch 26, Train Accuracy: 76.60 %, Test Accuracy: 74.74 %
Epoch 27, Train Accuracy: 77.48 %, Test Accuracy: 77.56 %
Epoch 28, Train Accuracy: 78.75 %, Test Accuracy: 76.79 %
Epoch 29, Train Accuracy: 79.86 %, Test Accuracy: 77.46 %
Epoch 30, Train Accuracy: 80.32 %, Test Accuracy: 81.26 %
Epoch 31, Train Accuracy: 81.07 %, Test Accuracy: 79.47 %
Epoch 32, Train Accuracy: 82.04 %, Test Accuracy: 80.67 %
Epoch 33, Train Accuracy: 83.52 %, Test Accuracy: 82.90 %
