NODE=[HOST_b0a55dfb8c] | JOB=fx-adamw-3e-4-s4 4683247
ARGS: --optimizer AdamW --alpha0 3e-4 --seed 4 --num-epochs 100 --NN-name ResNet18 --dataset CIFAR10 --batch-size 100 --max-time 999:00:00 --gamma 1 --save-directory cluster/Account1/metaopt/runs/fx --run-name fx_adamw_3e-4_s4
ENV: AUGMENT=1 BETA_CLIP=none HIER=none LAM=na ETA_RATIO=na
NVIDIA L4, 23034 MiB
Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 28.62 %, Test Accuracy: 42.73 %
Epoch 1, Train Accuracy: 48.32 %, Test Accuracy: 50.95 %
Epoch 2, Train Accuracy: 57.69 %, Test Accuracy: 60.11 %
Epoch 3, Train Accuracy: 64.51 %, Test Accuracy: 65.35 %
Epoch 4, Train Accuracy: 70.17 %, Test Accuracy: 68.38 %
Epoch 5, Train Accuracy: 74.04 %, Test Accuracy: 74.03 %
Epoch 6, Train Accuracy: 77.17 %, Test Accuracy: 75.02 %
Epoch 7, Train Accuracy: 79.26 %, Test Accuracy: 76.14 %
Epoch 8, Train Accuracy: 80.86 %, Test Accuracy: 80.22 %
Epoch 9, Train Accuracy: 82.51 %, Test Accuracy: 80.01 %
Epoch 10, Train Accuracy: 83.42 %, Test Accuracy: 79.13 %
Epoch 11, Train Accuracy: 84.59 %, Test Accuracy: 81.74 %
Epoch 12, Train Accuracy: 85.60 %, Test Accuracy: 83.25 %
Epoch 13, Train Accuracy: 86.37 %, Test Accuracy: 84.14 %
Epoch 14, Train Accuracy: 87.00 %, Test Accuracy: 84.51 %
Epoch 15, Train Accuracy: 87.46 %, Test Accuracy: 84.17 %
Epoch 16, Train Accuracy: 88.31 %, Test Accuracy: 83.11 %
Epoch 17, Train Accuracy: 88.83 %, Test Accuracy: 86.46 %
Epoch 18, Train Accuracy: 89.34 %, Test Accuracy: 86.51 %
