NODE=[HOST_7b4dd78541] | JOB=cwd4-ONE50-s143 5051823 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet18_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --stepsize-groups scalar --seed 143 --save-directory cluster/Account2/metaopt/runs/cwd4 --run-name cwd4-ONE50-s143
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=100 PROBE_DIR=cluster/Account2/metaopt/runs/cwd4/probe_cwd4-ONE50-s143 EB_RHO=na EB_LOG=0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

VOTE_W: off
BETA_HOLD: off
GROUP_HOLD: off
REST_HOLD: off
DECAY_MASK: on base=SGDm wd=0.1 spec=layer4.0.bn2.weight masked=1 of=62 numel=512 idx=50 names=layer4.0.bn2.weight
Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
PROBE_TENSOR: on every=100 type=scalar tensors=62 meta_alg=Lion momentum_param=0.99 Lion_beta2=0.9 dir=cluster/Account2/metaopt/runs/cwd4/probe_cwd4-ONE50-s143
Epoch 0, Train Accuracy: 0.95 %, Test Accuracy: 0.99 %
Epoch 1, Train Accuracy: 0.95 %, Test Accuracy: 1.02 %
Epoch 2, Train Accuracy: 0.97 %, Test Accuracy: 1.01 %
Epoch 3, Train Accuracy: 0.98 %, Test Accuracy: 1.04 %
Epoch 4, Train Accuracy: 0.98 %, Test Accuracy: 1.04 %
Epoch 5, Train Accuracy: 0.94 %, Test Accuracy: 1.03 %
Epoch 6, Train Accuracy: 0.93 %, Test Accuracy: 1.10 %
Epoch 7, Train Accuracy: 1.05 %, Test Accuracy: 1.24 %
Epoch 8, Train Accuracy: 1.36 %, Test Accuracy: 1.78 %
Epoch 9, Train Accuracy: 1.85 %, Test Accuracy: 2.57 %
Epoch 10, Train Accuracy: 2.78 %, Test Accuracy: 3.55 %
Epoch 11, Train Accuracy: 4.20 %, Test Accuracy: 5.16 %
Epoch 12, Train Accuracy: 5.89 %, Test Accuracy: 7.20 %
Epoch 13, Train Accuracy: 7.89 %, Test Accuracy: 9.59 %
Epoch 14, Train Accuracy: 10.02 %, Test Accuracy: 11.22 %
Epoch 15, Train Accuracy: 12.02 %, Test Accuracy: 13.43 %
Epoch 16, Train Accuracy: 14.07 %, Test Accuracy: 14.78 %
Epoch 17, Train Accuracy: 15.86 %, Test Accuracy: 17.07 %
Epoch 18, Train Accuracy: 19.63 %, Test Accuracy: 21.64 %
Epoch 19, Train Accuracy: 23.22 %, Test Accuracy: 25.23 %
Epoch 20, Train Accuracy: 25.56 %, Test Accuracy: 25.44 %
Epoch 21, Train Accuracy: 28.33 %, Test Accuracy: 28.43 %
Epoch 22, Train Accuracy: 30.24 %, Test Accuracy: 30.16 %
Epoch 23, Train Accuracy: 32.30 %, Test Accuracy: 31.34 %
Epoch 24, Train Accuracy: 33.72 %, Test Accuracy: 33.26 %
Epoch 25, Train Accuracy: 35.89 %, Test Accuracy: 34.99 %
