NODE=[HOST_8d6ba568b8] | JOB=gp-blk6-r1-s0 4685236 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --NN-name ResNet18 --stepsize-groups resnet18_blocks --seed 0 --save-directory cluster/Account2/metaopt/runs/gp --run-name gp-blk6-r1-s0
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=additive LAM=na ETA_RATIO=1
NVIDIA GeForce RTX 2080 Ti, 11264 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 12.79 %, Test Accuracy: 12.87 %
Epoch 1, Train Accuracy: 12.76 %, Test Accuracy: 12.95 %
Epoch 2, Train Accuracy: 13.01 %, Test Accuracy: 13.20 %
Epoch 3, Train Accuracy: 13.47 %, Test Accuracy: 13.48 %
Epoch 4, Train Accuracy: 13.67 %, Test Accuracy: 13.73 %
Epoch 5, Train Accuracy: 14.52 %, Test Accuracy: 14.49 %
Epoch 6, Train Accuracy: 15.75 %, Test Accuracy: 15.50 %
Epoch 7, Train Accuracy: 17.61 %, Test Accuracy: 17.83 %
Epoch 8, Train Accuracy: 20.19 %, Test Accuracy: 20.95 %
Epoch 9, Train Accuracy: 22.99 %, Test Accuracy: 23.98 %
Epoch 10, Train Accuracy: 26.51 %, Test Accuracy: 28.04 %
Epoch 11, Train Accuracy: 30.24 %, Test Accuracy: 32.56 %
Epoch 12, Train Accuracy: 33.83 %, Test Accuracy: 35.57 %
Epoch 13, Train Accuracy: 37.42 %, Test Accuracy: 39.89 %
Epoch 14, Train Accuracy: 41.79 %, Test Accuracy: 45.10 %
Epoch 15, Train Accuracy: 47.69 %, Test Accuracy: 51.99 %
Epoch 16, Train Accuracy: 53.99 %, Test Accuracy: 57.40 %
