NODE=[HOST_03eb56b6d1] | JOB=gn1-gn-ch-s2 4777322 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18_gn --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-4 --alpha0 1e-3 --num-epochs 100 --stepsize-groups chunk777 --seed 2 --save-directory cluster/Account2/metaopt/runs/gn1 --run-name gn1-gn-ch-s2
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account2/metaopt/runs/gn1/probe_gn-ch_gn1_s2
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 14.54 %, Test Accuracy: 20.62 %
Epoch 1, Train Accuracy: 26.01 %, Test Accuracy: 28.46 %
Epoch 2, Train Accuracy: 33.19 %, Test Accuracy: 34.34 %
Epoch 3, Train Accuracy: 36.84 %, Test Accuracy: 34.66 %
Epoch 4, Train Accuracy: 40.68 %, Test Accuracy: 40.92 %
Epoch 5, Train Accuracy: 41.47 %, Test Accuracy: 38.89 %
Epoch 6, Train Accuracy: 45.28 %, Test Accuracy: 45.25 %
Epoch 7, Train Accuracy: 45.86 %, Test Accuracy: 45.87 %
Epoch 8, Train Accuracy: 48.46 %, Test Accuracy: 46.35 %
Epoch 9, Train Accuracy: 49.46 %, Test Accuracy: 48.46 %
Epoch 10, Train Accuracy: 49.70 %, Test Accuracy: 51.09 %
Epoch 11, Train Accuracy: 52.88 %, Test Accuracy: 51.42 %
Epoch 12, Train Accuracy: 54.76 %, Test Accuracy: 54.89 %
Epoch 13, Train Accuracy: 54.63 %, Test Accuracy: 56.89 %
Epoch 14, Train Accuracy: 57.95 %, Test Accuracy: 55.55 %
Epoch 15, Train Accuracy: 59.29 %, Test Accuracy: 52.70 %
Epoch 16, Train Accuracy: 58.89 %, Test Accuracy: 56.61 %
Epoch 17, Train Accuracy: 61.74 %, Test Accuracy: 61.28 %
Epoch 18, Train Accuracy: 61.11 %, Test Accuracy: 63.97 %
Epoch 19, Train Accuracy: 65.29 %, Test Accuracy: 57.80 %
Epoch 20, Train Accuracy: 62.54 %, Test Accuracy: 58.88 %
Epoch 21, Train Accuracy: 65.47 %, Test Accuracy: 65.19 %
Epoch 22, Train Accuracy: 68.23 %, Test Accuracy: 65.03 %
Epoch 23, Train Accuracy: 68.90 %, Test Accuracy: 66.47 %
Epoch 24, Train Accuracy: 66.90 %, Test Accuracy: 65.36 %
Epoch 25, Train Accuracy: 69.61 %, Test Accuracy: 71.96 %
Epoch 26, Train Accuracy: 70.27 %, Test Accuracy: 67.69 %
Epoch 27, Train Accuracy: 70.69 %, Test Accuracy: 71.97 %
Epoch 28, Train Accuracy: 74.13 %, Test Accuracy: 67.88 %
Epoch 29, Train Accuracy: 71.90 %, Test Accuracy: 68.22 %
Epoch 30, Train Accuracy: 74.39 %, Test Accuracy: 74.26 %
Epoch 31, Train Accuracy: 74.43 %, Test Accuracy: 72.72 %
Epoch 32, Train Accuracy: 76.36 %, Test Accuracy: 76.72 %
Epoch 33, Train Accuracy: 76.59 %, Test Accuracy: 74.71 %
Epoch 34, Train Accuracy: 77.76 %, Test Accuracy: 73.82 %
Epoch 35, Train Accuracy: 76.67 %, Test Accuracy: 78.04 %
Epoch 36, Train Accuracy: 80.48 %, Test Accuracy: 79.63 %
Epoch 37, Train Accuracy: 80.44 %, Test Accuracy: 76.92 %
Epoch 38, Train Accuracy: 79.20 %, Test Accuracy: 77.57 %
Epoch 39, Train Accuracy: 78.98 %, Test Accuracy: 78.61 %
Epoch 40, Train Accuracy: 81.43 %, Test Accuracy: 79.36 %
Epoch 41, Train Accuracy: 81.68 %, Test Accuracy: 78.31 %
Epoch 42, Train Accuracy: 82.27 %, Test Accuracy: 78.85 %
Epoch 43, Train Accuracy: 81.91 %, Test Accuracy: 78.49 %
Epoch 44, Train Accuracy: 82.35 %, Test Accuracy: 83.06 %
Epoch 45, Train Accuracy: 84.57 %, Test Accuracy: 81.98 %
Epoch 46, Train Accuracy: 84.90 %, Test Accuracy: 81.23 %
Epoch 47, Train Accuracy: 84.43 %, Test Accuracy: 82.62 %
Epoch 48, Train Accuracy: 85.30 %, Test Accuracy: 82.82 %
Epoch 49, Train Accuracy: 83.88 %, Test Accuracy: 83.66 %
Epoch 50, Train Accuracy: 85.37 %, Test Accuracy: 84.51 %
Epoch 51, Train Accuracy: 86.86 %, Test Accuracy: 82.97 %
Epoch 52, Train Accuracy: 85.09 %, Test Accuracy: 80.55 %
Epoch 53, Train Accuracy: 84.98 %, Test Accuracy: 79.69 %
Epoch 54, Train Accuracy: 86.60 %, Test Accuracy: 83.83 %
Epoch 55, Train Accuracy: 88.63 %, Test Accuracy: 85.71 %
Epoch 56, Train Accuracy: 87.58 %, Test Accuracy: 85.38 %
Epoch 57, Train Accuracy: 87.32 %, Test Accuracy: 80.76 %
Epoch 58, Train Accuracy: 87.95 %, Test Accuracy: 84.97 %
Epoch 59, Train Accuracy: 89.56 %, Test Accuracy: 86.03 %
Epoch 60, Train Accuracy: 89.09 %, Test Accuracy: 86.17 %
Epoch 61, Train Accuracy: 87.94 %, Test Accuracy: 82.63 %
Epoch 62, Train Accuracy: 89.13 %, Test Accuracy: 87.04 %
Epoch 63, Train Accuracy: 89.47 %, Test Accuracy: 84.69 %
Epoch 64, Train Accuracy: 90.46 %, Test Accuracy: 86.65 %
Epoch 65, Train Accuracy: 91.51 %, Test Accuracy: 85.57 %
Epoch 66, Train Accuracy: 90.50 %, Test Accuracy: 86.78 %
Epoch 67, Train Accuracy: 90.99 %, Test Accuracy: 86.02 %
Epoch 68, Train Accuracy: 91.05 %, Test Accuracy: 86.02 %
Epoch 69, Train Accuracy: 90.84 %, Test Accuracy: 87.19 %
Epoch 70, Train Accuracy: 92.05 %, Test Accuracy: 86.83 %
Epoch 71, Train Accuracy: 91.97 %, Test Accuracy: 86.78 %
Epoch 72, Train Accuracy: 92.06 %, Test Accuracy: 88.10 %
Epoch 73, Train Accuracy: 92.39 %, Test Accuracy: 88.05 %
Epoch 74, Train Accuracy: 92.66 %, Test Accuracy: 86.34 %
