NODE=[HOST_03eb56b6d1] | JOB=h2-base-s2 4680790
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --alpha0 1e-6 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --stepsize-groups layerwise --seed 2 --save-directory cluster/Account1/metaopt/runs/hier2 --run-name h2-base_s2
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 10.03 %, Test Accuracy: 10.16 %
Epoch 1, Train Accuracy: 9.98 %, Test Accuracy: 10.24 %
Epoch 2, Train Accuracy: 10.12 %, Test Accuracy: 10.31 %
Epoch 3, Train Accuracy: 10.12 %, Test Accuracy: 10.58 %
Epoch 4, Train Accuracy: 10.78 %, Test Accuracy: 10.71 %
Epoch 5, Train Accuracy: 11.66 %, Test Accuracy: 11.97 %
Epoch 6, Train Accuracy: 13.57 %, Test Accuracy: 14.37 %
Epoch 7, Train Accuracy: 15.80 %, Test Accuracy: 17.36 %
Epoch 8, Train Accuracy: 18.72 %, Test Accuracy: 20.69 %
Epoch 9, Train Accuracy: 22.34 %, Test Accuracy: 23.35 %
Epoch 10, Train Accuracy: 25.52 %, Test Accuracy: 27.09 %
Epoch 11, Train Accuracy: 29.40 %, Test Accuracy: 32.41 %
Epoch 12, Train Accuracy: 34.41 %, Test Accuracy: 37.77 %
Epoch 13, Train Accuracy: 39.12 %, Test Accuracy: 42.23 %
Epoch 14, Train Accuracy: 44.33 %, Test Accuracy: 48.60 %
Epoch 15, Train Accuracy: 50.10 %, Test Accuracy: 53.18 %
Epoch 16, Train Accuracy: 56.28 %, Test Accuracy: 59.64 %
Epoch 17, Train Accuracy: 62.49 %, Test Accuracy: 65.00 %
Epoch 18, Train Accuracy: 67.92 %, Test Accuracy: 70.85 %
Epoch 19, Train Accuracy: 72.53 %, Test Accuracy: 73.89 %
Epoch 20, Train Accuracy: 76.40 %, Test Accuracy: 77.61 %
Epoch 21, Train Accuracy: 78.88 %, Test Accuracy: 79.18 %
Epoch 22, Train Accuracy: 81.20 %, Test Accuracy: 79.63 %
Epoch 23, Train Accuracy: 82.51 %, Test Accuracy: 82.25 %
Epoch 24, Train Accuracy: 84.17 %, Test Accuracy: 83.28 %
Epoch 25, Train Accuracy: 85.43 %, Test Accuracy: 84.40 %
Epoch 26, Train Accuracy: 86.18 %, Test Accuracy: 83.88 %
Epoch 27, Train Accuracy: 87.57 %, Test Accuracy: 85.11 %
Epoch 28, Train Accuracy: 88.20 %, Test Accuracy: 85.39 %
Epoch 29, Train Accuracy: 88.75 %, Test Accuracy: 86.09 %
Epoch 30, Train Accuracy: 89.94 %, Test Accuracy: 86.16 %
Epoch 31, Train Accuracy: 90.18 %, Test Accuracy: 86.95 %
Epoch 32, Train Accuracy: 90.86 %, Test Accuracy: 87.14 %
Epoch 33, Train Accuracy: 91.22 %, Test Accuracy: 87.49 %
Epoch 34, Train Accuracy: 92.02 %, Test Accuracy: 88.14 %
Epoch 35, Train Accuracy: 92.54 %, Test Accuracy: 87.99 %
Epoch 36, Train Accuracy: 92.75 %, Test Accuracy: 87.19 %
Epoch 37, Train Accuracy: 93.30 %, Test Accuracy: 88.04 %
Epoch 38, Train Accuracy: 93.53 %, Test Accuracy: 88.93 %
Epoch 39, Train Accuracy: 94.01 %, Test Accuracy: 88.42 %
Epoch 40, Train Accuracy: 94.24 %, Test Accuracy: 88.71 %
Epoch 41, Train Accuracy: 94.69 %, Test Accuracy: 88.30 %
Epoch 42, Train Accuracy: 94.75 %, Test Accuracy: 88.82 %
Epoch 43, Train Accuracy: 95.06 %, Test Accuracy: 88.29 %
Epoch 44, Train Accuracy: 95.50 %, Test Accuracy: 88.62 %
Epoch 45, Train Accuracy: 95.64 %, Test Accuracy: 89.38 %
