NODE=[HOST_2f2f29d9e1] | JOB=a0-blk6-1e3-s2 4680723 | AUGMENT=1
ARGS: --optimizer HF --alg-base AdamW --normalizer-param-base 0.999 --momentum-param-base 0.9 --weight-decay-base 0.1 --alg-meta Adam --normalizer-param-meta 0.999 --momentum-param-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --alpha0 1e-3 --stepsize-groups resnet18_blocks --seed 2 --save-directory cluster/Account2/metaopt/runs/alpha0 --run-name a0-blk6-1e3_s2
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na
NVIDIA L4, 23034 MiB

args_meta includes unnecessary attributes {'Lion_beta2'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 38.57 %, Test Accuracy: 49.65 %
Epoch 1, Train Accuracy: 58.98 %, Test Accuracy: 61.41 %
Epoch 2, Train Accuracy: 68.65 %, Test Accuracy: 71.87 %
Epoch 3, Train Accuracy: 75.36 %, Test Accuracy: 76.63 %
Epoch 4, Train Accuracy: 79.74 %, Test Accuracy: 75.79 %
Epoch 5, Train Accuracy: 82.27 %, Test Accuracy: 82.88 %
Epoch 6, Train Accuracy: 84.84 %, Test Accuracy: 83.82 %
Epoch 7, Train Accuracy: 86.60 %, Test Accuracy: 83.77 %
Epoch 8, Train Accuracy: 87.69 %, Test Accuracy: 85.54 %
Epoch 9, Train Accuracy: 88.92 %, Test Accuracy: 86.46 %
Epoch 10, Train Accuracy: 90.14 %, Test Accuracy: 87.38 %
Epoch 11, Train Accuracy: 91.43 %, Test Accuracy: 88.42 %
Epoch 12, Train Accuracy: 92.23 %, Test Accuracy: 88.77 %
Epoch 13, Train Accuracy: 93.24 %, Test Accuracy: 89.38 %
Epoch 14, Train Accuracy: 93.94 %, Test Accuracy: 89.26 %
Epoch 15, Train Accuracy: 94.68 %, Test Accuracy: 88.92 %
Epoch 16, Train Accuracy: 95.12 %, Test Accuracy: 89.91 %
Epoch 17, Train Accuracy: 95.55 %, Test Accuracy: 89.98 %
Epoch 18, Train Accuracy: 96.29 %, Test Accuracy: 90.25 %
Epoch 19, Train Accuracy: 96.72 %, Test Accuracy: 90.07 %
Epoch 20, Train Accuracy: 97.06 %, Test Accuracy: 90.71 %
Epoch 21, Train Accuracy: 97.48 %, Test Accuracy: 90.41 %
Epoch 22, Train Accuracy: 97.70 %, Test Accuracy: 90.85 %
Epoch 23, Train Accuracy: 98.20 %, Test Accuracy: 91.11 %
Epoch 24, Train Accuracy: 98.31 %, Test Accuracy: 90.99 %
Epoch 25, Train Accuracy: 98.45 %, Test Accuracy: 91.10 %
Epoch 26, Train Accuracy: 98.77 %, Test Accuracy: 91.08 %
Epoch 27, Train Accuracy: 98.88 %, Test Accuracy: 91.23 %
Epoch 28, Train Accuracy: 99.01 %, Test Accuracy: 91.28 %
Epoch 29, Train Accuracy: 99.02 %, Test Accuracy: 91.18 %
Epoch 30, Train Accuracy: 99.16 %, Test Accuracy: 91.25 %
Epoch 31, Train Accuracy: 99.13 %, Test Accuracy: 91.45 %
Epoch 32, Train Accuracy: 99.24 %, Test Accuracy: 91.55 %
Epoch 33, Train Accuracy: 99.34 %, Test Accuracy: 91.32 %
Epoch 34, Train Accuracy: 99.42 %, Test Accuracy: 91.78 %
Epoch 35, Train Accuracy: 99.45 %, Test Accuracy: 91.55 %
Epoch 36, Train Accuracy: 99.56 %, Test Accuracy: 91.44 %
Epoch 37, Train Accuracy: 99.51 %, Test Accuracy: 91.71 %
Epoch 38, Train Accuracy: 99.56 %, Test Accuracy: 91.94 %
Epoch 39, Train Accuracy: 99.63 %, Test Accuracy: 91.87 %
Epoch 40, Train Accuracy: 99.60 %, Test Accuracy: 91.71 %
Epoch 41, Train Accuracy: 99.69 %, Test Accuracy: 91.82 %
Epoch 42, Train Accuracy: 99.67 %, Test Accuracy: 91.88 %
Epoch 43, Train Accuracy: 99.72 %, Test Accuracy: 91.77 %
Epoch 44, Train Accuracy: 99.72 %, Test Accuracy: 91.95 %
Epoch 45, Train Accuracy: 99.71 %, Test Accuracy: 91.85 %
Epoch 46, Train Accuracy: 99.72 %, Test Accuracy: 92.03 %
Epoch 47, Train Accuracy: 99.77 %, Test Accuracy: 91.90 %
Epoch 48, Train Accuracy: 99.76 %, Test Accuracy: 91.86 %
Epoch 49, Train Accuracy: 99.77 %, Test Accuracy: 91.91 %
Epoch 50, Train Accuracy: 99.78 %, Test Accuracy: 91.80 %
Epoch 51, Train Accuracy: 99.79 %, Test Accuracy: 91.77 %
Epoch 52, Train Accuracy: 99.82 %, Test Accuracy: 91.62 %
Epoch 53, Train Accuracy: 99.78 %, Test Accuracy: 91.73 %
Epoch 54, Train Accuracy: 99.82 %, Test Accuracy: 91.84 %
Epoch 55, Train Accuracy: 99.79 %, Test Accuracy: 91.73 %
Epoch 56, Train Accuracy: 99.82 %, Test Accuracy: 91.71 %
Epoch 57, Train Accuracy: 99.81 %, Test Accuracy: 91.66 %
Epoch 58, Train Accuracy: 99.82 %, Test Accuracy: 91.85 %
Epoch 59, Train Accuracy: 99.76 %, Test Accuracy: 92.01 %
Epoch 60, Train Accuracy: 99.87 %, Test Accuracy: 91.70 %
Epoch 61, Train Accuracy: 99.85 %, Test Accuracy: 91.80 %
Epoch 62, Train Accuracy: 99.80 %, Test Accuracy: 91.85 %
Epoch 63, Train Accuracy: 99.89 %, Test Accuracy: 91.81 %
Epoch 64, Train Accuracy: 99.85 %, Test Accuracy: 91.69 %
Epoch 65, Train Accuracy: 99.86 %, Test Accuracy: 92.02 %
Epoch 66, Train Accuracy: 99.87 %, Test Accuracy: 91.91 %
Epoch 67, Train Accuracy: 99.86 %, Test Accuracy: 91.93 %
Epoch 68, Train Accuracy: 99.92 %, Test Accuracy: 91.88 %
Epoch 69, Train Accuracy: 99.86 %, Test Accuracy: 91.98 %
Epoch 70, Train Accuracy: 99.91 %, Test Accuracy: 91.92 %
Epoch 71, Train Accuracy: 99.90 %, Test Accuracy: 91.82 %
Epoch 72, Train Accuracy: 99.91 %, Test Accuracy: 91.86 %
Epoch 73, Train Accuracy: 99.91 %, Test Accuracy: 91.96 %
Epoch 74, Train Accuracy: 99.90 %, Test Accuracy: 91.89 %
Epoch 75, Train Accuracy: 99.91 %, Test Accuracy: 91.96 %
Epoch 76, Train Accuracy: 99.92 %, Test Accuracy: 91.91 %
Epoch 77, Train Accuracy: 99.90 %, Test Accuracy: 92.10 %
Epoch 78, Train Accuracy: 99.89 %, Test Accuracy: 91.86 %
Epoch 79, Train Accuracy: 99.93 %, Test Accuracy: 91.88 %
Epoch 80, Train Accuracy: 99.92 %, Test Accuracy: 92.01 %
Epoch 81, Train Accuracy: 99.91 %, Test Accuracy: 92.08 %
Epoch 82, Train Accuracy: 99.93 %, Test Accuracy: 92.03 %
