NODE=[HOST_bcfd0fc19c] | JOB=ha-w-r01-s1 4680590
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --alpha0 1e-6 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --stepsize-groups weightwise --seed 1 --save-directory cluster/Account1/metaopt/runs/hier --run-name ha-w-r01_s1
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 9.66 %, Test Accuracy: 9.81 %
Epoch 1, Train Accuracy: 9.53 %, Test Accuracy: 9.79 %
Epoch 2, Train Accuracy: 9.49 %, Test Accuracy: 9.75 %
Epoch 3, Train Accuracy: 9.66 %, Test Accuracy: 9.78 %
Epoch 4, Train Accuracy: 9.63 %, Test Accuracy: 9.87 %
Epoch 5, Train Accuracy: 9.60 %, Test Accuracy: 9.84 %
Epoch 6, Train Accuracy: 9.65 %, Test Accuracy: 9.80 %
Epoch 7, Train Accuracy: 9.63 %, Test Accuracy: 9.87 %
Epoch 8, Train Accuracy: 9.82 %, Test Accuracy: 9.95 %
Epoch 9, Train Accuracy: 9.99 %, Test Accuracy: 10.17 %
Epoch 10, Train Accuracy: 10.33 %, Test Accuracy: 10.51 %
Epoch 11, Train Accuracy: 10.90 %, Test Accuracy: 10.85 %
Epoch 12, Train Accuracy: 11.48 %, Test Accuracy: 11.45 %
Epoch 13, Train Accuracy: 12.11 %, Test Accuracy: 12.14 %
Epoch 14, Train Accuracy: 13.08 %, Test Accuracy: 13.02 %
Epoch 15, Train Accuracy: 13.71 %, Test Accuracy: 14.35 %
Epoch 16, Train Accuracy: 14.82 %, Test Accuracy: 15.29 %
Epoch 17, Train Accuracy: 15.65 %, Test Accuracy: 16.50 %
Epoch 18, Train Accuracy: 16.65 %, Test Accuracy: 17.46 %
Epoch 19, Train Accuracy: 17.59 %, Test Accuracy: 18.59 %
Epoch 20, Train Accuracy: 18.45 %, Test Accuracy: 19.85 %
Epoch 21, Train Accuracy: 19.10 %, Test Accuracy: 20.62 %
Epoch 22, Train Accuracy: 20.04 %, Test Accuracy: 21.29 %
Epoch 23, Train Accuracy: 20.71 %, Test Accuracy: 21.94 %
Epoch 24, Train Accuracy: 21.13 %, Test Accuracy: 21.85 %
Epoch 25, Train Accuracy: 21.70 %, Test Accuracy: 22.75 %
Epoch 26, Train Accuracy: 22.24 %, Test Accuracy: 23.05 %
Epoch 27, Train Accuracy: 22.69 %, Test Accuracy: 23.19 %
Epoch 28, Train Accuracy: 23.28 %, Test Accuracy: 23.08 %
Epoch 29, Train Accuracy: 23.43 %, Test Accuracy: 23.72 %
Epoch 30, Train Accuracy: 23.63 %, Test Accuracy: 24.03 %
Epoch 31, Train Accuracy: 24.38 %, Test Accuracy: 24.12 %
Epoch 32, Train Accuracy: 24.96 %, Test Accuracy: 24.65 %
Epoch 33, Train Accuracy: 25.18 %, Test Accuracy: 25.37 %
Epoch 34, Train Accuracy: 26.00 %, Test Accuracy: 25.77 %
Epoch 35, Train Accuracy: 26.18 %, Test Accuracy: 26.25 %
Epoch 36, Train Accuracy: 26.79 %, Test Accuracy: 26.46 %
Epoch 37, Train Accuracy: 27.29 %, Test Accuracy: 26.54 %
Epoch 38, Train Accuracy: 27.82 %, Test Accuracy: 27.70 %
Epoch 39, Train Accuracy: 28.22 %, Test Accuracy: 27.67 %
Epoch 40, Train Accuracy: 28.87 %, Test Accuracy: 28.41 %
Epoch 41, Train Accuracy: 29.56 %, Test Accuracy: 29.44 %
Epoch 42, Train Accuracy: 30.41 %, Test Accuracy: 29.90 %
Epoch 43, Train Accuracy: 30.74 %, Test Accuracy: 30.52 %
Epoch 44, Train Accuracy: 31.32 %, Test Accuracy: 31.00 %
Epoch 45, Train Accuracy: 31.86 %, Test Accuracy: 31.49 %
Epoch 46, Train Accuracy: 32.50 %, Test Accuracy: 32.41 %
Epoch 47, Train Accuracy: 32.73 %, Test Accuracy: 33.26 %
Epoch 48, Train Accuracy: 33.32 %, Test Accuracy: 33.92 %
Epoch 49, Train Accuracy: 33.56 %, Test Accuracy: 34.37 %
Epoch 50, Train Accuracy: 34.40 %, Test Accuracy: 35.09 %
Epoch 51, Train Accuracy: 34.91 %, Test Accuracy: 35.26 %
Epoch 52, Train Accuracy: 35.01 %, Test Accuracy: 35.86 %
Epoch 53, Train Accuracy: 35.66 %, Test Accuracy: 36.51 %
Epoch 54, Train Accuracy: 35.70 %, Test Accuracy: 36.81 %
Epoch 55, Train Accuracy: 36.37 %, Test Accuracy: 37.34 %
Epoch 56, Train Accuracy: 36.69 %, Test Accuracy: 38.03 %
Epoch 57, Train Accuracy: 37.31 %, Test Accuracy: 38.44 %
Epoch 58, Train Accuracy: 37.75 %, Test Accuracy: 39.04 %
Epoch 59, Train Accuracy: 38.25 %, Test Accuracy: 39.40 %
Epoch 60, Train Accuracy: 38.54 %, Test Accuracy: 40.01 %
Epoch 61, Train Accuracy: 39.09 %, Test Accuracy: 40.53 %
Epoch 62, Train Accuracy: 39.32 %, Test Accuracy: 40.86 %
Epoch 63, Train Accuracy: 39.79 %, Test Accuracy: 40.98 %
Epoch 64, Train Accuracy: 40.02 %, Test Accuracy: 41.77 %
Epoch 65, Train Accuracy: 40.54 %, Test Accuracy: 42.47 %
Epoch 66, Train Accuracy: 41.08 %, Test Accuracy: 42.85 %
Epoch 67, Train Accuracy: 41.27 %, Test Accuracy: 42.86 %
Epoch 68, Train Accuracy: 41.67 %, Test Accuracy: 43.15 %
