NODE=[HOST_fd0c0ddbe6] | JOB=g1-sgdm-layer-s1 4679158
ARGS: --optimizer HF --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --alpha0 1e-6 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --stepsize-groups layerwise --seed 1 --save-directory cluster/Account1/metaopt/runs/gate1 --run-name g1_sgdm_layer_s1
NVIDIA A100 80GB PCIe, 81920 MiB
NVIDIA A100 80GB PCIe, 81920 MiB
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
Epoch 0, Train Accuracy: 9.66 %, Test Accuracy: 9.82 %
Epoch 1, Train Accuracy: 9.51 %, Test Accuracy: 9.86 %
Epoch 2, Train Accuracy: 9.52 %, Test Accuracy: 9.82 %
Epoch 3, Train Accuracy: 9.70 %, Test Accuracy: 9.86 %
Epoch 4, Train Accuracy: 10.09 %, Test Accuracy: 10.36 %
Epoch 5, Train Accuracy: 11.20 %, Test Accuracy: 12.20 %
Epoch 6, Train Accuracy: 14.00 %, Test Accuracy: 15.63 %
Epoch 7, Train Accuracy: 17.20 %, Test Accuracy: 20.56 %
Epoch 8, Train Accuracy: 20.29 %, Test Accuracy: 22.03 %
Epoch 9, Train Accuracy: 22.78 %, Test Accuracy: 24.40 %
Epoch 10, Train Accuracy: 25.79 %, Test Accuracy: 26.83 %
Epoch 11, Train Accuracy: 29.53 %, Test Accuracy: 32.42 %
Epoch 12, Train Accuracy: 34.05 %, Test Accuracy: 37.29 %
Epoch 13, Train Accuracy: 39.46 %, Test Accuracy: 43.03 %
Epoch 14, Train Accuracy: 44.57 %, Test Accuracy: 48.36 %
Epoch 15, Train Accuracy: 49.98 %, Test Accuracy: 53.09 %
Epoch 16, Train Accuracy: 55.94 %, Test Accuracy: 59.98 %
Epoch 17, Train Accuracy: 61.50 %, Test Accuracy: 63.30 %
Epoch 18, Train Accuracy: 68.06 %, Test Accuracy: 70.37 %
Epoch 19, Train Accuracy: 72.09 %, Test Accuracy: 74.98 %
Epoch 20, Train Accuracy: 76.50 %, Test Accuracy: 76.58 %
Epoch 21, Train Accuracy: 78.56 %, Test Accuracy: 79.38 %
Epoch 22, Train Accuracy: 81.16 %, Test Accuracy: 80.58 %
Epoch 23, Train Accuracy: 82.71 %, Test Accuracy: 81.54 %
Epoch 24, Train Accuracy: 84.18 %, Test Accuracy: 83.00 %
Epoch 25, Train Accuracy: 85.26 %, Test Accuracy: 84.14 %
Epoch 26, Train Accuracy: 86.68 %, Test Accuracy: 83.99 %
Epoch 27, Train Accuracy: 87.06 %, Test Accuracy: 83.84 %
Epoch 28, Train Accuracy: 88.23 %, Test Accuracy: 85.65 %
Epoch 29, Train Accuracy: 88.75 %, Test Accuracy: 85.80 %
Epoch 30, Train Accuracy: 90.00 %, Test Accuracy: 85.55 %
Epoch 31, Train Accuracy: 90.05 %, Test Accuracy: 86.33 %
Epoch 32, Train Accuracy: 90.83 %, Test Accuracy: 87.53 %
Epoch 33, Train Accuracy: 91.82 %, Test Accuracy: 87.59 %
Epoch 34, Train Accuracy: 92.08 %, Test Accuracy: 87.46 %
Epoch 35, Train Accuracy: 92.88 %, Test Accuracy: 88.48 %
Epoch 36, Train Accuracy: 92.99 %, Test Accuracy: 88.02 %
Epoch 37, Train Accuracy: 93.17 %, Test Accuracy: 87.33 %
Epoch 38, Train Accuracy: 93.99 %, Test Accuracy: 88.61 %
Epoch 39, Train Accuracy: 94.35 %, Test Accuracy: 88.48 %
Epoch 40, Train Accuracy: 94.60 %, Test Accuracy: 89.29 %
Epoch 41, Train Accuracy: 95.07 %, Test Accuracy: 88.91 %
Epoch 42, Train Accuracy: 94.91 %, Test Accuracy: 88.78 %
Epoch 43, Train Accuracy: 95.43 %, Test Accuracy: 89.03 %
Epoch 44, Train Accuracy: 95.76 %, Test Accuracy: 89.13 %
Epoch 45, Train Accuracy: 95.98 %, Test Accuracy: 89.32 %
Epoch 46, Train Accuracy: 96.47 %, Test Accuracy: 89.43 %
Epoch 47, Train Accuracy: 96.26 %, Test Accuracy: 89.22 %
Epoch 48, Train Accuracy: 96.66 %, Test Accuracy: 87.75 %
Epoch 49, Train Accuracy: 97.03 %, Test Accuracy: 89.44 %
Epoch 50, Train Accuracy: 97.30 %, Test Accuracy: 89.61 %
Epoch 51, Train Accuracy: 97.10 %, Test Accuracy: 89.66 %
Epoch 52, Train Accuracy: 97.58 %, Test Accuracy: 90.18 %
Epoch 53, Train Accuracy: 97.56 %, Test Accuracy: 89.92 %
Epoch 54, Train Accuracy: 97.68 %, Test Accuracy: 89.64 %
Epoch 55, Train Accuracy: 98.10 %, Test Accuracy: 90.08 %
Epoch 56, Train Accuracy: 97.81 %, Test Accuracy: 89.38 %
Epoch 57, Train Accuracy: 98.04 %, Test Accuracy: 89.85 %
Epoch 58, Train Accuracy: 98.31 %, Test Accuracy: 90.31 %
Epoch 59, Train Accuracy: 98.36 %, Test Accuracy: 89.76 %
Epoch 60, Train Accuracy: 98.53 %, Test Accuracy: 90.53 %
Epoch 61, Train Accuracy: 98.43 %, Test Accuracy: 89.05 %
Epoch 62, Train Accuracy: 98.39 %, Test Accuracy: 89.94 %
Epoch 63, Train Accuracy: 98.93 %, Test Accuracy: 90.64 %
Epoch 64, Train Accuracy: 98.83 %, Test Accuracy: 90.17 %
Epoch 65, Train Accuracy: 98.61 %, Test Accuracy: 90.46 %
Epoch 66, Train Accuracy: 98.72 %, Test Accuracy: 90.51 %
Epoch 67, Train Accuracy: 99.01 %, Test Accuracy: 90.60 %
Epoch 68, Train Accuracy: 98.89 %, Test Accuracy: 90.44 %
Epoch 69, Train Accuracy: 98.99 %, Test Accuracy: 90.38 %
Epoch 70, Train Accuracy: 99.11 %, Test Accuracy: 90.30 %
Epoch 71, Train Accuracy: 99.05 %, Test Accuracy: 90.95 %
Epoch 72, Train Accuracy: 99.13 %, Test Accuracy: 90.54 %
Epoch 73, Train Accuracy: 99.20 %, Test Accuracy: 90.74 %
Epoch 74, Train Accuracy: 99.38 %, Test Accuracy: 90.21 %
Epoch 75, Train Accuracy: 99.27 %, Test Accuracy: 90.68 %
Epoch 76, Train Accuracy: 99.39 %, Test Accuracy: 90.53 %
Epoch 77, Train Accuracy: 99.23 %, Test Accuracy: 90.74 %
Epoch 78, Train Accuracy: 99.46 %, Test Accuracy: 90.90 %
Epoch 79, Train Accuracy: 99.30 %, Test Accuracy: 90.71 %
Epoch 80, Train Accuracy: 99.37 %, Test Accuracy: 90.28 %
Epoch 81, Train Accuracy: 99.43 %, Test Accuracy: 90.46 %
Epoch 82, Train Accuracy: 99.59 %, Test Accuracy: 91.26 %
Epoch 83, Train Accuracy: 99.48 %, Test Accuracy: 90.51 %
Epoch 84, Train Accuracy: 99.40 %, Test Accuracy: 90.67 %
Epoch 85, Train Accuracy: 99.30 %, Test Accuracy: 90.45 %
Epoch 86, Train Accuracy: 99.46 %, Test Accuracy: 91.22 %
Epoch 87, Train Accuracy: 99.59 %, Test Accuracy: 91.44 %
Epoch 88, Train Accuracy: 99.67 %, Test Accuracy: 90.93 %
Epoch 89, Train Accuracy: 99.57 %, Test Accuracy: 90.83 %
Epoch 90, Train Accuracy: 99.61 %, Test Accuracy: 91.03 %
Epoch 91, Train Accuracy: 99.64 %, Test Accuracy: 90.98 %
Epoch 92, Train Accuracy: 99.62 %, Test Accuracy: 90.87 %
Epoch 93, Train Accuracy: 99.60 %, Test Accuracy: 91.13 %
Epoch 94, Train Accuracy: 99.65 %, Test Accuracy: 90.93 %
Epoch 95, Train Accuracy: 99.68 %, Test Accuracy: 91.09 %
Epoch 96, Train Accuracy: 99.65 %, Test Accuracy: 91.18 %
Epoch 97, Train Accuracy: 99.67 %, Test Accuracy: 91.01 %
Epoch 98, Train Accuracy: 99.68 %, Test Accuracy: 90.95 %
Epoch 99, Train Accuracy: 99.68 %, Test Accuracy: 91.20 %
36  minutes
RUN_DONE
