NODE=[HOST_7b4dd78541] | JOB=n1-node-L1p0-s1 4681035
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --meta-stepsize 1e-3 --alpha0 1e-6 --gamma 1 --NN-name ResNet18 --dataset CIFAR10 --num-epochs 100 --batch-size 100 --max-time 999:00:00 --stepsize-groups nodewise --seed 1 --save-directory cluster/Account1/metaopt/runs/mgres --run-name n1-node-L1p0_s1
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=shrink LAM=1.0 ETA_RATIO=na
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 9.65 %, Test Accuracy: 9.81 %
Epoch 1, Train Accuracy: 9.52 %, Test Accuracy: 9.83 %
Epoch 2, Train Accuracy: 9.48 %, Test Accuracy: 9.75 %
Epoch 3, Train Accuracy: 9.66 %, Test Accuracy: 9.78 %
Epoch 4, Train Accuracy: 9.66 %, Test Accuracy: 9.83 %
Epoch 5, Train Accuracy: 9.72 %, Test Accuracy: 9.88 %
Epoch 6, Train Accuracy: 10.21 %, Test Accuracy: 10.40 %
Epoch 7, Train Accuracy: 10.82 %, Test Accuracy: 11.17 %
Epoch 8, Train Accuracy: 12.25 %, Test Accuracy: 12.61 %
Epoch 9, Train Accuracy: 13.54 %, Test Accuracy: 14.81 %
Epoch 10, Train Accuracy: 15.62 %, Test Accuracy: 17.29 %
Epoch 11, Train Accuracy: 17.76 %, Test Accuracy: 19.95 %
Epoch 12, Train Accuracy: 19.58 %, Test Accuracy: 21.36 %
Epoch 13, Train Accuracy: 21.19 %, Test Accuracy: 22.50 %
Epoch 14, Train Accuracy: 22.72 %, Test Accuracy: 23.72 %
Epoch 15, Train Accuracy: 24.15 %, Test Accuracy: 24.97 %
Epoch 16, Train Accuracy: 25.56 %, Test Accuracy: 26.37 %
Epoch 17, Train Accuracy: 27.12 %, Test Accuracy: 27.66 %
Epoch 18, Train Accuracy: 29.15 %, Test Accuracy: 30.35 %
Epoch 19, Train Accuracy: 31.72 %, Test Accuracy: 33.08 %
Epoch 20, Train Accuracy: 33.52 %, Test Accuracy: 35.73 %
Epoch 21, Train Accuracy: 35.90 %, Test Accuracy: 37.88 %
Epoch 22, Train Accuracy: 38.31 %, Test Accuracy: 40.47 %
Epoch 23, Train Accuracy: 40.66 %, Test Accuracy: 42.89 %
Epoch 24, Train Accuracy: 43.17 %, Test Accuracy: 44.72 %
Epoch 25, Train Accuracy: 45.49 %, Test Accuracy: 47.26 %
Epoch 26, Train Accuracy: 48.03 %, Test Accuracy: 49.66 %
Epoch 27, Train Accuracy: 50.16 %, Test Accuracy: 52.43 %
Epoch 28, Train Accuracy: 52.49 %, Test Accuracy: 54.31 %
Epoch 29, Train Accuracy: 55.38 %, Test Accuracy: 57.68 %
Epoch 30, Train Accuracy: 58.07 %, Test Accuracy: 59.42 %
Epoch 31, Train Accuracy: 60.35 %, Test Accuracy: 60.66 %
Epoch 32, Train Accuracy: 62.97 %, Test Accuracy: 62.43 %
Epoch 33, Train Accuracy: 64.92 %, Test Accuracy: 65.61 %
Epoch 34, Train Accuracy: 67.92 %, Test Accuracy: 68.02 %
Epoch 35, Train Accuracy: 69.89 %, Test Accuracy: 71.33 %
Epoch 36, Train Accuracy: 72.94 %, Test Accuracy: 73.74 %
Epoch 37, Train Accuracy: 74.63 %, Test Accuracy: 72.71 %
Epoch 38, Train Accuracy: 76.06 %, Test Accuracy: 75.40 %
Epoch 39, Train Accuracy: 78.06 %, Test Accuracy: 75.33 %
Epoch 40, Train Accuracy: 78.90 %, Test Accuracy: 79.09 %
Epoch 41, Train Accuracy: 79.73 %, Test Accuracy: 79.47 %
Epoch 42, Train Accuracy: 80.38 %, Test Accuracy: 80.63 %
Epoch 43, Train Accuracy: 81.73 %, Test Accuracy: 80.01 %
Epoch 44, Train Accuracy: 81.63 %, Test Accuracy: 74.71 %
Epoch 45, Train Accuracy: 82.23 %, Test Accuracy: 80.14 %
Epoch 46, Train Accuracy: 83.57 %, Test Accuracy: 84.16 %
Epoch 47, Train Accuracy: 84.85 %, Test Accuracy: 83.77 %
Epoch 48, Train Accuracy: 85.21 %, Test Accuracy: 84.00 %
Epoch 49, Train Accuracy: 86.25 %, Test Accuracy: 86.36 %
Epoch 50, Train Accuracy: 87.20 %, Test Accuracy: 86.06 %
Epoch 51, Train Accuracy: 87.71 %, Test Accuracy: 87.37 %
Epoch 52, Train Accuracy: 88.28 %, Test Accuracy: 85.01 %
Epoch 53, Train Accuracy: 88.05 %, Test Accuracy: 86.71 %
Epoch 54, Train Accuracy: 88.61 %, Test Accuracy: 85.65 %
Epoch 55, Train Accuracy: 89.33 %, Test Accuracy: 87.93 %
Epoch 56, Train Accuracy: 89.47 %, Test Accuracy: 88.13 %
Epoch 57, Train Accuracy: 90.21 %, Test Accuracy: 88.92 %
Epoch 58, Train Accuracy: 89.74 %, Test Accuracy: 86.67 %
Epoch 59, Train Accuracy: 90.42 %, Test Accuracy: 87.65 %
Epoch 60, Train Accuracy: 90.65 %, Test Accuracy: 88.67 %
Epoch 61, Train Accuracy: 91.01 %, Test Accuracy: 88.38 %
Epoch 62, Train Accuracy: 91.16 %, Test Accuracy: 88.49 %
