NODE=[HOST_b0a55dfb8c] | JOB=crt1-k01M2-s177 5080611 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 5e-4 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-4 --alpha0 1e-3 --num-epochs 100 --stepsize-groups scalar --seed 177 --save-directory cluster/Account2/metaopt/runs/crt1 --run-name crt1-k01M2-s177
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account2/metaopt/runs/crt1/probe_crt1-k01M2-s177 EB_RHO=na EB_LOG=0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 22.57 %, Test Accuracy: 31.98 %
Epoch 1, Train Accuracy: 35.17 %, Test Accuracy: 39.92 %
Epoch 2, Train Accuracy: 40.87 %, Test Accuracy: 44.90 %
Epoch 3, Train Accuracy: 44.92 %, Test Accuracy: 48.41 %
Epoch 4, Train Accuracy: 48.70 %, Test Accuracy: 52.19 %
Epoch 5, Train Accuracy: 52.23 %, Test Accuracy: 53.94 %
Epoch 6, Train Accuracy: 54.89 %, Test Accuracy: 56.38 %
Epoch 7, Train Accuracy: 56.94 %, Test Accuracy: 58.64 %
Epoch 8, Train Accuracy: 59.53 %, Test Accuracy: 60.65 %
Epoch 9, Train Accuracy: 61.65 %, Test Accuracy: 64.10 %
Epoch 10, Train Accuracy: 63.67 %, Test Accuracy: 65.99 %
Epoch 11, Train Accuracy: 65.84 %, Test Accuracy: 67.12 %
Epoch 12, Train Accuracy: 67.86 %, Test Accuracy: 67.72 %
Epoch 13, Train Accuracy: 69.10 %, Test Accuracy: 70.09 %
Epoch 14, Train Accuracy: 70.57 %, Test Accuracy: 70.37 %
Epoch 15, Train Accuracy: 72.13 %, Test Accuracy: 71.07 %
Epoch 16, Train Accuracy: 73.43 %, Test Accuracy: 73.89 %
Epoch 17, Train Accuracy: 74.93 %, Test Accuracy: 73.71 %
Epoch 18, Train Accuracy: 76.16 %, Test Accuracy: 75.36 %
Epoch 19, Train Accuracy: 77.20 %, Test Accuracy: 76.35 %
Epoch 20, Train Accuracy: 78.09 %, Test Accuracy: 77.10 %
Epoch 21, Train Accuracy: 79.19 %, Test Accuracy: 77.73 %
Epoch 22, Train Accuracy: 80.63 %, Test Accuracy: 78.88 %
Epoch 23, Train Accuracy: 80.79 %, Test Accuracy: 78.47 %
Epoch 24, Train Accuracy: 81.86 %, Test Accuracy: 80.20 %
Epoch 25, Train Accuracy: 82.16 %, Test Accuracy: 80.06 %
Epoch 26, Train Accuracy: 82.83 %, Test Accuracy: 80.83 %
Epoch 27, Train Accuracy: 83.59 %, Test Accuracy: 81.77 %
Epoch 28, Train Accuracy: 84.48 %, Test Accuracy: 81.84 %
Epoch 29, Train Accuracy: 85.05 %, Test Accuracy: 82.80 %
