NODE=[HOST_2739ecbbce] | JOB=ms-lay-3e5-s4 4687171 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 3e-5 --alpha0 1e-6 --num-epochs 100 --stepsize-groups layerwise --seed 4 --save-directory cluster/Account2/metaopt/runs/ms --run-name ms-lay-3e5-s4
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na
NVIDIA GeForce RTX 2080 Ti, 11264 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 11.52 %, Test Accuracy: 11.71 %
Epoch 1, Train Accuracy: 11.58 %, Test Accuracy: 11.98 %
Epoch 2, Train Accuracy: 11.89 %, Test Accuracy: 12.30 %
Epoch 3, Train Accuracy: 12.25 %, Test Accuracy: 12.21 %
Epoch 4, Train Accuracy: 12.10 %, Test Accuracy: 12.28 %
Epoch 5, Train Accuracy: 12.28 %, Test Accuracy: 12.22 %
Epoch 6, Train Accuracy: 12.58 %, Test Accuracy: 12.48 %
Epoch 7, Train Accuracy: 12.76 %, Test Accuracy: 12.60 %
Epoch 8, Train Accuracy: 12.82 %, Test Accuracy: 12.58 %
Epoch 9, Train Accuracy: 12.83 %, Test Accuracy: 12.77 %
Epoch 10, Train Accuracy: 13.23 %, Test Accuracy: 12.96 %
Epoch 11, Train Accuracy: 13.09 %, Test Accuracy: 12.97 %
Epoch 12, Train Accuracy: 13.41 %, Test Accuracy: 12.78 %
Epoch 13, Train Accuracy: 13.30 %, Test Accuracy: 13.04 %
Epoch 14, Train Accuracy: 13.40 %, Test Accuracy: 13.27 %
Epoch 15, Train Accuracy: 13.71 %, Test Accuracy: 13.12 %
Epoch 16, Train Accuracy: 13.82 %, Test Accuracy: 13.31 %
Epoch 17, Train Accuracy: 13.78 %, Test Accuracy: 13.43 %
Epoch 18, Train Accuracy: 14.20 %, Test Accuracy: 13.72 %
Epoch 19, Train Accuracy: 14.20 %, Test Accuracy: 13.91 %
Epoch 20, Train Accuracy: 14.25 %, Test Accuracy: 13.53 %
